enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
12065,city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,52
6549,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,,1000-4999,Pvt Ltd,1,36
20500,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,28
28080,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,5,10/49,Early Stage Startup,1,98
4615,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,144
77,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,78
28357,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,4,,,never,28
5117,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,5,,Pvt Ltd,never,13
4008,city_114,0.926,Male,Has relevent experience,Full time course,Masters,Other,10,50-99,Public Sector,4,28
24529,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,19,50-99,Pvt Ltd,4,314
14760,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,27
14363,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,1,70
11649,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,78
14317,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,22
19943,city_114,0.926,Male,No relevent experience,,High School,,8,,,never,32
14971,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,,never,4
17934,city_23,0.899,Male,No relevent experience,Full time course,Primary School,,3,,,2,58
12486,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,29
30920,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,2,17
30227,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,99
29821,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,Other,13,50-99,Funded Startup,2,54
12385,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,35
15082,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,84
23480,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,never,120
28345,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,292
7974,city_128,0.527,Male,Has relevent experience,Full time course,Masters,STEM,8,5000-9999,Public Sector,never,176
12853,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,34
5214,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Funded Startup,1,45
33375,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Public Sector,1,51
3639,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,NGO,1,76
32931,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,1,46
9930,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,121
5384,city_136,0.897,,Has relevent experience,no_enrollment,Phd,STEM,16,<10,Funded Startup,,5
26711,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,22
8753,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,,,4,50
23075,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,,>20,1000-4999,Public Sector,>4,7
15315,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,90
32002,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,13,,,>4,126
32974,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,,1,26
19282,city_99,0.915,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,4
14862,city_50,0.8959999999999999,,Has relevent experience,,Graduate,STEM,16,5000-9999,Public Sector,>4,50
26524,city_75,0.939,Male,No relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,122
2029,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Funded Startup,2,4
3757,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,10
21691,city_21,0.624,Female,No relevent experience,Full time course,High School,,3,,,never,242
26864,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,34
1426,city_16,0.91,,No relevent experience,no_enrollment,Graduate,Humanities,<1,50-99,Pvt Ltd,1,72
23115,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,104
21924,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,13,1000-4999,Pvt Ltd,4,194
9081,city_21,0.624,,No relevent experience,no_enrollment,,,5,,,1,77
31334,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,48
29452,city_21,0.624,,No relevent experience,Full time course,High School,,2,,,never,32
11874,city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,7,,,2,78
5223,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,1,136
26479,city_134,0.698,Female,No relevent experience,,High School,,3,,,never,35
19088,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,20
10679,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,17
696,city_142,0.727,,Has relevent experience,no_enrollment,Graduate,STEM,6,,Pvt Ltd,1,23
20973,city_16,0.91,,No relevent experience,no_enrollment,High School,,<1,,,>4,57
32082,city_100,0.887,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,218
13830,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Funded Startup,1,112
3284,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,64
8017,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,26
23618,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,never,134
4142,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,NGO,>4,30
18027,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,2,,,never,12
15004,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,2,130
3813,city_114,0.926,Male,No relevent experience,Full time course,High School,,3,,Pvt Ltd,never,74
11216,city_103,0.92,Male,Has relevent experience,Full time course,Phd,Other,13,5000-9999,Pvt Ltd,>4,28
30418,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,71
21140,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,36
27723,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,21
22899,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,31
24439,city_97,0.925,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,,,>4,5
32140,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,82
3740,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,15
15920,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,96
22548,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Other,16,100-500,Other,never,174
12495,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,87
5303,city_116,0.743,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,4
30121,city_20,0.7959999999999999,Male,No relevent experience,,Primary School,,2,,,never,94
19822,city_43,0.516,,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,21
11756,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,162
9523,city_21,0.624,Female,Has relevent experience,Part time course,Graduate,STEM,4,,,1,56
25088,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,7
8212,city_21,0.624,Male,No relevent experience,Full time course,High School,,9,,,never,48
25573,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,>4,52
9555,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,,4,55
4259,city_67,0.855,Male,No relevent experience,Full time course,Masters,STEM,17,,,2,18
27345,city_114,0.926,Male,No relevent experience,Full time course,High School,,3,,,1,116
32306,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,14
18164,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,50-99,Funded Startup,1,15
17375,city_157,0.769,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,>4,35
11042,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,8
4421,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,NGO,1,28
17880,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,,,2,12
28774,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,6
11399,city_13,0.8270000000000001,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,,,1,132
9059,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,26
1881,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,3,<10,Early Stage Startup,3,44
14914,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161
29052,city_75,0.939,Male,Has relevent experience,no_enrollment,High School,,3,<10,,1,50
25880,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38
19520,city_145,0.555,,Has relevent experience,Full time course,Graduate,STEM,2,,,1,7
16990,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,97
28272,city_150,0.698,Female,Has relevent experience,Full time course,,,>20,<10,Early Stage Startup,never,77
14590,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,56
3462,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,7
15523,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,10/49,Pvt Ltd,2,92
382,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,107
15835,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,4
27751,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,9
28445,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,31
13507,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,13
17572,city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,6
11198,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,41
26429,city_45,0.89,Male,No relevent experience,Full time course,Masters,Humanities,2,,,1,6
15706,city_117,0.698,,No relevent experience,Part time course,Graduate,STEM,4,1000-4999,Pvt Ltd,2,136
17957,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,,never,44
25111,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,4,60
15914,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Early Stage Startup,1,34
13848,city_72,0.795,Male,Has relevent experience,Part time course,High School,,<1,50-99,,1,10
9685,city_55,0.7390000000000001,,Has relevent experience,no_enrollment,Masters,STEM,19,,,>4,13
1577,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,6,,,1,15
10501,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,167
24682,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,,,4,178
7366,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,17
4457,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,40
20784,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,55
15074,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,164
33350,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,3,7
11672,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,20
10704,city_152,0.698,Male,Has relevent experience,Part time course,Masters,STEM,10,,,3,18
4162,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22
29505,city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,19,,,>4,48
28013,city_118,0.722,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,,1,36
19253,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,312
11214,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1,106
26738,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,172
9505,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,47
29217,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67
4651,city_90,0.698,,No relevent experience,Full time course,Masters,STEM,7,,,2,158
27919,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,46
8970,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,62
24561,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,91
2020,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,54
24220,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,56
3025,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,100-500,Early Stage Startup,>4,166
2203,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,4,50
24912,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,17
20594,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,1,70
3334,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,,,>4,104
17251,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,32
18627,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,<10,Pvt Ltd,1,28
23175,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Arts,5,100-500,Pvt Ltd,,80
1982,city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,12
20552,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,15,,,never,91
18913,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,12
19062,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,224
24139,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,2,155
5060,city_16,0.91,Male,No relevent experience,,,,2,,,never,78
3412,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,4,105
22400,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,48
4135,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,,10,,,>4,117
23082,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,10,,,2,24
7937,city_123,0.738,Male,No relevent experience,no_enrollment,,,2,,,never,68
19098,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,33
21589,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,200
21175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,129
8473,city_136,0.897,Male,Has relevent experience,no_enrollment,High School,,15,,,4,15
29876,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Other,>4,44
21556,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,51
13394,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,79
23179,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,32
28641,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,95
20444,city_114,0.926,Male,No relevent experience,,Graduate,STEM,5,<10,Pvt Ltd,1,66
7039,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,79
17981,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,40
24522,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,10
21867,city_179,0.512,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,68
21790,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,42
13743,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,108
8945,city_158,0.7659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,282
7392,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,84
7525,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,56
25187,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,20
20097,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,107
13364,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,2,23
809,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,>4,90
2914,city_114,0.926,Male,Has relevent experience,no_enrollment,,,>20,,Pvt Ltd,3,58
10505,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,80
28491,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,4,36
20325,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,15
4777,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,NGO,1,8
4164,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,>4,100
