연월,업종명,이용자구분,성별,이용자수,이용건수,이용금액
202109,서양식 음식점업,내국인,여성,53973,58948,1145807758
202109,서양식 음식점업,법인,알수없음,19461,21867,708913572
202109,서양식 음식점업,제주도민,남성,39402,43502,794671257
202109,서양식 음식점업,제주도민,여성,41451,45385,769440687
202109,수산물 소매업,내국인,남성,8380,9189,527627057
202109,수산물 소매업,내국인,여성,8192,9068,411819262
202109,수산물 소매업,법인,알수없음,4006,4464,1331367240
202109,수산물 소매업,제주도민,남성,5125,5514,537994445
202109,수산물 소매업,제주도민,여성,4964,5334,477151265
202109,슈퍼마켓,기타외국,알수없음,53,66,2373075
202109,슈퍼마켓,내국인,남성,32032,36553,810674020
202109,슈퍼마켓,내국인,여성,21381,24180,577209919
202109,슈퍼마켓,법인,알수없음,51318,66897,4690566187
202109,슈퍼마켓,제주도민,남성,198597,231513,5888138453
202109,슈퍼마켓,제주도민,여성,153458,178819,5237488988
202109,슈퍼마켓,중국,알수없음,122,145,8668194
202109,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,21,23,2103000
202109,스포츠 및 레크레이션 용품 임대업,내국인,남성,4917,5447,307646610
202109,스포츠 및 레크레이션 용품 임대업,내국인,여성,2735,3002,186537539
202109,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2241,2479,457146520
202109,스포츠 및 레크레이션 용품 임대업,제주도민,남성,12761,14026,1028930974
202109,스포츠 및 레크레이션 용품 임대업,제주도민,여성,6600,7133,742106150
202109,여관업,기타외국,알수없음,373,510,54683681
202109,여관업,내국인,남성,11081,11902,1004946784
202109,여관업,내국인,여성,8038,8653,721516699
202109,여관업,동남아,알수없음,67,147,176418001
202109,여관업,법인,알수없음,5979,9895,1815529283
202109,여관업,제주도민,남성,3724,4011,197305137
202109,여관업,제주도민,여성,1507,1628,95934234
202109,여행사업,내국인,남성,1753,2075,132493428
202109,여행사업,내국인,여성,1373,1708,104191965
202109,여행사업,법인,알수없음,487,536,164459815
202109,여행사업,제주도민,남성,69,78,5132700
202109,여행사업,제주도민,여성,63,71,8362100
202109,욕탕업,내국인,남성,942,1024,15018600
202109,욕탕업,내국인,여성,519,573,7841500
202109,욕탕업,법인,알수없음,447,492,14629100
202109,욕탕업,제주도민,남성,2505,2774,52529200
202109,욕탕업,제주도민,여성,1287,1431,30159450
202109,육류 소매업,내국인,남성,2460,2615,154984636
202109,육류 소매업,내국인,여성,1775,1881,112667689
202109,육류 소매업,법인,알수없음,3866,4323,1220566743
202109,육류 소매업,제주도민,남성,10465,11093,950429509
202109,육류 소매업,제주도민,여성,11118,11774,921211795
202109,일반유흥 주점업,내국인,남성,91,94,22680500
202109,일반유흥 주점업,내국인,여성,32,34,5269910
202109,일반유흥 주점업,법인,알수없음,121,123,51294800
202109,일반유흥 주점업,제주도민,남성,628,666,128142800
202109,일반유흥 주점업,제주도민,여성,130,134,14068900
202109,일식 음식점업,내국인,남성,9193,9441,594930956
202109,일식 음식점업,내국인,여성,7201,7419,404639030
202109,일식 음식점업,법인,알수없음,6422,6756,610157877
202109,일식 음식점업,제주도민,남성,9471,9769,543724860
202109,일식 음식점업,제주도민,여성,5717,5860,270212980
202109,자동차 임대업,내국인,남성,8363,8398,601231523
202109,자동차 임대업,내국인,여성,4962,5022,334008482
202109,자동차 임대업,법인,알수없음,3116,3137,484056221
202109,자동차 임대업,제주도민,남성,330,345,55177342
202109,자동차 임대업,제주도민,여성,151,155,15667640
202109,전시 및 행사 대행업,기타외국,알수없음,45,68,1435000
202109,전시 및 행사 대행업,내국인,남성,10428,12778,282693140
202109,전시 및 행사 대행업,내국인,여성,9656,11879,248913680
202109,전시 및 행사 대행업,법인,알수없음,1668,2112,100464350
202109,전시 및 행사 대행업,제주도민,남성,2398,3084,72596230
202109,전시 및 행사 대행업,제주도민,여성,2341,3072,68691710
202109,정기 항공 운송업,내국인,남성,10484,9723,730065720
202109,정기 항공 운송업,내국인,여성,9209,8441,641009500
202109,정기 항공 운송업,법인,알수없음,3891,3707,296237700
202109,정기 항공 운송업,제주도민,남성,1867,1776,74179700
202109,정기 항공 운송업,제주도민,여성,1337,1197,51489800
202109,중식 음식점업,내국인,남성,7194,7481,175994510
202109,중식 음식점업,내국인,여성,4083,4266,99701904
202109,중식 음식점업,법인,알수없음,11126,12455,413231248
202109,중식 음식점업,제주도민,남성,22016,23033,555715099
202109,중식 음식점업,제주도민,여성,10600,11046,269958704
202109,차량용 가스 충전업,내국인,남성,1942,2055,60605340
202109,차량용 가스 충전업,내국인,여성,1022,1074,30534074
202109,차량용 가스 충전업,법인,알수없음,2115,2223,231999707
202109,차량용 가스 충전업,제주도민,남성,4622,4794,235169674
202109,차량용 가스 충전업,제주도민,여성,2690,2764,171089062
202109,차량용 주유소 운영업,내국인,남성,38600,40466,1832909508
202109,차량용 주유소 운영업,내국인,여성,19817,20758,819246029
202109,차량용 주유소 운영업,법인,알수없음,51338,56724,4056389764
202109,차량용 주유소 운영업,제주도민,남성,89656,94896,4826431870
202109,차량용 주유소 운영업,제주도민,여성,38771,40035,1934091852
202109,체인화 편의점,기타외국,알수없음,109,117,1035210
202109,체인화 편의점,내국인,남성,182749,208521,1856836900
202109,체인화 편의점,내국인,여성,108641,120381,1068692280
202109,체인화 편의점,법인,알수없음,65082,74492,908699153
202109,체인화 편의점,제주도민,남성,413535,483153,4188382710
202109,체인화 편의점,제주도민,여성,181439,206900,1916910786
202109,체인화 편의점,중국,알수없음,83,98,1848760
202109,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,81,87,1092100
202109,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,17656,18868,227680499
202109,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,14018,15014,181833720
202109,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,10618,11692,319989690
202109,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,39139,42229,506922710
202109,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,31355,33830,393504761
202109,한식 음식점업,기타외국,알수없음,352,377,9208445
202109,한식 음식점업,내국인,남성,139751,146012,5716491308
202109,한식 음식점업,내국인,여성,105496,110259,4045019182
202109,한식 음식점업,법인,알수없음,119653,134304,6509323249
202109,한식 음식점업,제주도민,남성,206803,219791,7510743857
202109,한식 음식점업,제주도민,여성,101719,106888,3298069471
202109,한식 음식점업,중국,알수없음,51,59,3399200
202109,호텔업,기타외국,알수없음,191,203,83344083
202109,호텔업,내국인,남성,5001,5270,1113430674
202109,호텔업,내국인,여성,4013,4196,723761228
202109,호텔업,동남아,알수없음,431,436,261625459
202109,호텔업,법인,알수없음,2879,5046,1673639240
202109,호텔업,제주도민,남성,1458,1638,149175645
202109,호텔업,제주도민,여성,1416,1648,112497634
202109,화장품 및 방향제 소매업,내국인,남성,1137,1310,49091707
202109,화장품 및 방향제 소매업,내국인,여성,1803,2091,55314280
202109,화장품 및 방향제 소매업,법인,알수없음,501,571,81416080
202109,화장품 및 방향제 소매업,제주도민,남성,1333,1412,117888421
202109,화장품 및 방향제 소매업,제주도민,여성,3392,3664,255565145
202109,휴양콘도 운영업,내국인,남성,5314,6148,825985721
202109,휴양콘도 운영업,내국인,여성,4139,4870,548884346
202109,휴양콘도 운영업,법인,알수없음,1845,3838,1441503333
202109,휴양콘도 운영업,제주도민,남성,741,873,49421248
202109,휴양콘도 운영업,제주도민,여성,743,894,52177033
202110,건강보조식품 소매업,내국인,남성,148,155,31998158
202110,건강보조식품 소매업,내국인,여성,152,160,26075220
202110,건강보조식품 소매업,법인,알수없음,188,203,71942519
202110,건강보조식품 소매업,제주도민,남성,385,402,50632804
202110,건강보조식품 소매업,제주도민,여성,505,535,65090600
202110,골프장 운영업,내국인,남성,9150,9661,2144258079
202110,골프장 운영업,내국인,여성,3735,3956,773344589
202110,골프장 운영업,법인,알수없음,15106,16436,4741318734
202110,골프장 운영업,제주도민,남성,8377,9049,1184137962
202110,골프장 운영업,제주도민,여성,2734,2916,391282476
202110,과실 및 채소 소매업,내국인,남성,14733,16121,770119420
202110,과실 및 채소 소매업,내국인,여성,17680,19451,847997917
202110,과실 및 채소 소매업,법인,알수없음,5926,6736,1192658368
202110,과실 및 채소 소매업,제주도민,남성,6556,7197,406313711
202110,과실 및 채소 소매업,제주도민,여성,8224,9141,473814657
202110,관광 민예품 및 선물용품 소매업,내국인,남성,13660,14909,494815737
202110,관광 민예품 및 선물용품 소매업,내국인,여성,19489,21512,661298100
202110,관광 민예품 및 선물용품 소매업,법인,알수없음,2199,2467,255369050
202110,관광 민예품 및 선물용품 소매업,제주도민,남성,710,767,20403650
202110,관광 민예품 및 선물용품 소매업,제주도민,여성,1044,1130,43659081
202110,그외 기타 분류안된 오락관련 서비스업,내국인,남성,52,57,1205800
202110,그외 기타 분류안된 오락관련 서비스업,내국인,여성,69,72,1166300
202110,그외 기타 스포츠시설 운영업,내국인,남성,553,610,43441200
202110,그외 기타 스포츠시설 운영업,내국인,여성,483,517,36451600
202110,그외 기타 스포츠시설 운영업,법인,알수없음,115,134,21311000
202110,그외 기타 스포츠시설 운영업,제주도민,남성,33,33,4709500
202110,그외 기타 스포츠시설 운영업,제주도민,여성,22,23,5085000
202110,그외 기타 종합 소매업,내국인,남성,2645,2975,134401530
202110,그외 기타 종합 소매업,내국인,여성,2276,2539,117121540
202110,그외 기타 종합 소매업,법인,알수없음,5414,7754,798711050
202110,그외 기타 종합 소매업,제주도민,남성,13152,15299,848550795
202110,그외 기타 종합 소매업,제주도민,여성,13298,15907,900418900
202110,기타 대형 종합 소매업,내국인,남성,9184,10508,677748510
202110,기타 대형 종합 소매업,내국인,여성,8405,9810,559870410
202110,기타 대형 종합 소매업,법인,알수없음,7841,9625,859301050
202110,기타 대형 종합 소매업,제주도민,남성,25856,29762,1741622370
202110,기타 대형 종합 소매업,제주도민,여성,31146,36841,2013262430
202110,기타 대형 종합 소매업,중국,알수없음,150,203,39902910
202110,기타 수상오락 서비스업,내국인,남성,75,87,6596800
202110,기타 수상오락 서비스업,내국인,여성,32,36,1254800
202110,기타 수상오락 서비스업,법인,알수없음,29,34,7188900
202110,기타 수상오락 서비스업,제주도민,남성,26,31,2974800
202110,기타 외국식 음식점업,내국인,남성,2491,2547,101363050
202110,기타 외국식 음식점업,내국인,여성,1619,1650,73052700
202110,기타 외국식 음식점업,법인,알수없음,4152,4519,204688536
202110,기타 외국식 음식점업,제주도민,남성,7813,8159,258141229
202110,기타 외국식 음식점업,제주도민,여성,4220,4345,149211820
202110,기타 주점업,내국인,남성,278,296,52288015
202110,기타 주점업,내국인,여성,58,59,9759000
202110,기타 주점업,법인,알수없음,448,472,126950000
202110,기타 주점업,제주도민,남성,2235,2421,429838015
202110,기타 주점업,제주도민,여성,254,261,41861600
202110,기타음식료품위주종합소매업,내국인,남성,15909,17739,671729321
202110,기타음식료품위주종합소매업,내국인,여성,14006,15447,582541186
202110,기타음식료품위주종합소매업,법인,알수없음,14155,17574,1197552103
202110,기타음식료품위주종합소매업,제주도민,남성,38695,44688,1618088107
202110,기타음식료품위주종합소매업,제주도민,여성,34534,39979,1531276402
202110,기타음식료품위주종합소매업,중국,알수없음,21,22,2123920
202110,내항 여객 운송업,내국인,남성,5896,5998,176687600
