Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT)
24/10/2004,03.00.00,1.5,1050.0,-200.0,8.4
24/10/2004,04.00.00,-200.0,1035.0,-200.0,7.0
24/10/2004,05.00.00,1.4,1057.0,-200.0,8.6
24/10/2004,06.00.00,1.2,1029.0,-200.0,7.5
24/10/2004,07.00.00,1.5,1037.0,-200.0,8.1
24/10/2004,08.00.00,0.9,920.0,-200.0,4.8
24/10/2004,09.00.00,1.4,1080.0,-200.0,7.8
24/10/2004,10.00.00,2.1,1152.0,-200.0,9.7
24/10/2004,11.00.00,1.6,1085.0,-200.0,8.4
24/10/2004,12.00.00,1.5,1071.0,-200.0,7.6
24/10/2004,13.00.00,1.1,1000.0,-200.0,5.9
24/10/2004,14.00.00,1.4,1058.0,-200.0,7.4
24/10/2004,15.00.00,2.0,1184.0,-200.0,10.1
24/10/2004,16.00.00,2.0,1189.0,-200.0,9.7
24/10/2004,17.00.00,2.5,1277.0,-200.0,11.8
24/10/2004,18.00.00,4.3,1482.0,-200.0,20.3
24/10/2004,19.00.00,5.2,1555.0,-200.0,24.3
24/10/2004,20.00.00,3.4,1324.0,-200.0,15.6
24/10/2004,21.00.00,1.3,1015.0,-200.0,7.3
24/10/2004,22.00.00,1.2,1010.0,-200.0,7.1
24/10/2004,23.00.00,1.7,1081.0,-200.0,9.0
25/10/2004,00.00.00,1.7,1071.0,-200.0,8.9
25/10/2004,01.00.00,1.4,1014.0,-200.0,7.2
25/10/2004,02.00.00,0.9,891.0,-200.0,4.4
25/10/2004,03.00.00,0.7,874.0,-200.0,4.1
25/10/2004,04.00.00,-200.0,882.0,-200.0,4.3
25/10/2004,05.00.00,0.9,940.0,-200.0,5.9
25/10/2004,06.00.00,1.2,1020.0,-200.0,7.2
25/10/2004,07.00.00,3.2,1316.0,-200.0,18.5
25/10/2004,08.00.00,4.4,1423.0,-200.0,25.0
25/10/2004,09.00.00,3.5,1314.0,-200.0,18.8
25/10/2004,10.00.00,3.2,1317.0,-200.0,19.5
25/10/2004,11.00.00,3.0,1305.0,-200.0,18.2
25/10/2004,12.00.00,3.5,1351.0,-200.0,20.0
25/10/2004,13.00.00,4.0,1438.0,-200.0,24.8
25/10/2004,14.00.00,3.8,1454.0,-200.0,23.1
25/10/2004,15.00.00,4.2,1512.0,-200.0,25.5
25/10/2004,16.00.00,5.0,1584.0,-200.0,32.0
25/10/2004,17.00.00,7.9,1816.0,-200.0,46.3
25/10/2004,18.00.00,8.4,1824.0,-200.0,44.5
25/10/2004,19.00.00,8.0,1744.0,-200.0,41.0
25/10/2004,20.00.00,6.4,1588.0,-200.0,32.5
25/10/2004,21.00.00,3.5,1319.0,-200.0,19.1
25/10/2004,22.00.00,3.5,1313.0,-200.0,19.6
25/10/2004,23.00.00,1.9,1073.0,-200.0,10.7
26/10/2004,00.00.00,2.2,1119.0,-200.0,12.2
26/10/2004,01.00.00,1.6,989.0,-200.0,8.0
26/10/2004,02.00.00,1.0,912.0,-200.0,5.5
26/10/2004,03.00.00,1.0,904.0,-200.0,5.5
26/10/2004,04.00.00,-200.0,851.0,-200.0,4.3
26/10/2004,05.00.00,0.9,902.0,-200.0,5.9
26/10/2004,06.00.00,1.4,981.0,-200.0,8.6
26/10/2004,07.00.00,3.0,1267.0,-200.0,18.7
26/10/2004,08.00.00,4.5,1392.0,-200.0,25.0
26/10/2004,09.00.00,3.8,1308.0,-200.0,19.6
26/10/2004,10.00.00,3.4,1313.0,-200.0,20.8
26/10/2004,11.00.00,3.5,1350.0,-200.0,20.1
26/10/2004,12.00.00,4.4,1477.0,-200.0,26.7
26/10/2004,13.00.00,4.0,1409.0,-200.0,23.6
26/10/2004,14.00.00,4.5,1495.0,-200.0,26.4
26/10/2004,15.00.00,5.3,1606.0,-200.0,30.9
26/10/2004,16.00.00,5.8,1669.0,-200.0,32.8
26/10/2004,17.00.00,8.4,1822.0,-200.0,45.9
26/10/2004,18.00.00,9.5,1908.0,-200.0,52.1
26/10/2004,19.00.00,6.2,1664.0,-200.0,36.6
26/10/2004,20.00.00,5.0,1465.0,-200.0,24.0
26/10/2004,21.00.00,2.1,1076.0,-200.0,9.8
26/10/2004,22.00.00,1.4,1055.0,-200.0,7.9
26/10/2004,23.00.00,1.6,1075.0,-200.0,7.5
27/10/2004,00.00.00,2.0,1135.0,-200.0,9.2
27/10/2004,01.00.00,1.2,998.0,-200.0,5.7
27/10/2004,02.00.00,0.8,953.0,-200.0,4.4
27/10/2004,03.00.00,0.6,926.0,-200.0,3.9
27/10/2004,04.00.00,-200.0,895.0,-200.0,3.1
27/10/2004,05.00.00,0.7,967.0,-200.0,5.1
27/10/2004,06.00.00,1.7,1164.0,-200.0,10.5
27/10/2004,07.00.00,3.4,1421.0,-200.0,20.6
27/10/2004,08.00.00,4.9,1465.0,-200.0,28.5
27/10/2004,09.00.00,2.7,1189.0,-200.0,12.7
27/10/2004,10.00.00,3.2,1278.0,-200.0,16.1
27/10/2004,11.00.00,2.7,1169.0,-200.0,14.9
27/10/2004,12.00.00,3.2,1214.0,-200.0,16.8
27/10/2004,13.00.00,4.1,1351.0,-200.0,21.8
27/10/2004,14.00.00,3.6,1340.0,-200.0,18.6
27/10/2004,15.00.00,2.8,1157.0,-200.0,14.5
27/10/2004,16.00.00,2.1,1118.0,-200.0,13.4
27/10/2004,17.00.00,2.4,1150.0,-200.0,15.8
27/10/2004,18.00.00,3.6,1247.0,-200.0,20.7
27/10/2004,19.00.00,2.6,1194.0,-200.0,16.6
27/10/2004,20.00.00,2.8,1184.0,-200.0,15.3
27/10/2004,21.00.00,1.4,990.0,-200.0,8.0
27/10/2004,22.00.00,1.1,933.0,-200.0,5.8
27/10/2004,23.00.00,1.3,968.0,-200.0,7.0
28/10/2004,00.00.00,0.9,861.0,-200.0,4.5
28/10/2004,01.00.00,1.0,904.0,-200.0,5.2
28/10/2004,02.00.00,0.9,866.0,-200.0,4.4
28/10/2004,03.00.00,0.7,881.0,-200.0,4.2
28/10/2004,04.00.00,-200.0,838.0,-200.0,3.8
28/10/2004,05.00.00,0.8,905.0,-200.0,5.2
28/10/2004,06.00.00,1.6,1055.0,-200.0,10.0
28/10/2004,07.00.00,3.4,1328.0,-200.0,20.0
28/10/2004,08.00.00,4.4,1401.0,-200.0,25.8
28/10/2004,09.00.00,3.5,1291.0,-200.0,20.0
28/10/2004,10.00.00,3.4,1316.0,-200.0,20.6
28/10/2004,11.00.00,2.4,1116.0,-200.0,12.2
28/10/2004,12.00.00,2.3,1139.0,-200.0,13.1
28/10/2004,13.00.00,2.6,1165.0,-200.0,14.5
28/10/2004,14.00.00,2.9,1260.0,-200.0,17.5
28/10/2004,15.00.00,4.4,1475.0,-200.0,25.9
28/10/2004,16.00.00,5.0,1521.0,-200.0,26.6
28/10/2004,17.00.00,6.5,1633.0,-200.0,35.3
28/10/2004,18.00.00,5.9,1463.0,-200.0,28.2
28/10/2004,19.00.00,2.7,1140.0,-200.0,14.2
28/10/2004,20.00.00,2.5,1147.0,-200.0,12.4
28/10/2004,21.00.00,1.5,988.0,-200.0,6.6
28/10/2004,22.00.00,1.0,924.0,-200.0,4.8
28/10/2004,23.00.00,1.2,950.0,-200.0,5.4
29/10/2004,00.00.00,1.0,926.0,-200.0,4.3
29/10/2004,01.00.00,0.8,879.0,-200.0,2.9
29/10/2004,02.00.00,0.6,864.0,-200.0,2.5
29/10/2004,03.00.00,0.6,868.0,-200.0,2.2
29/10/2004,04.00.00,-200.0,894.0,-200.0,2.7
29/10/2004,05.00.00,1.1,1009.0,-200.0,6.1
29/10/2004,06.00.00,1.3,1069.0,-200.0,7.7
29/10/2004,07.00.00,2.9,1311.0,-200.0,15.9
29/10/2004,08.00.00,3.7,1370.0,-200.0,22.8
29/10/2004,09.00.00,3.0,1246.0,-200.0,16.6
29/10/2004,10.00.00,1.4,1039.0,-200.0,8.4
29/10/2004,11.00.00,2.6,1296.0,-200.0,13.9
29/10/2004,12.00.00,4.2,1523.0,-200.0,24.9
29/10/2004,13.00.00,5.1,1424.0,-200.0,22.4
29/10/2004,14.00.00,5.5,1513.0,-200.0,26.1
29/10/2004,15.00.00,4.5,1338.0,-200.0,18.1
29/10/2004,16.00.00,2.7,1214.0,-200.0,13.9
29/10/2004,17.00.00,3.1,1290.0,-200.0,18.5
29/10/2004,18.00.00,4.2,1353.0,-200.0,20.9
29/10/2004,19.00.00,3.1,1130.0,-200.0,12.9
29/10/2004,20.00.00,1.7,969.0,-200.0,6.7
29/10/2004,21.00.00,1.8,1038.0,-200.0,7.0
29/10/2004,22.00.00,1.7,1020.0,-200.0,7.3
29/10/2004,23.00.00,2.1,1097.0,-200.0,9.1
30/10/2004,00.00.00,2.4,1123.0,-200.0,9.9
30/10/2004,01.00.00,1.8,1023.0,-200.0,6.9
30/10/2004,02.00.00,1.5,1015.0,-200.0,6.5
30/10/2004,03.00.00,1.4,979.0,-200.0,5.9
30/10/2004,04.00.00,-200.0,931.0,-200.0,5.4
30/10/2004,05.00.00,1.0,922.0,-200.0,5.4
30/10/2004,06.00.00,1.4,989.0,-200.0,7.8
30/10/2004,07.00.00,2.4,1149.0,-200.0,13.6
30/10/2004,08.00.00,3.1,1202.0,-200.0,15.4
30/10/2004,09.00.00,3.0,1206.0,-200.0,14.4
30/10/2004,10.00.00,2.7,1224.0,-200.0,14.3
30/10/2004,11.00.00,4.0,1371.0,-200.0,20.3
30/10/2004,12.00.00,3.7,1327.0,-200.0,18.7
30/10/2004,13.00.00,3.4,1301.0,-200.0,17.3
30/10/2004,14.00.00,3.4,1301.0,-200.0,16.9
30/10/2004,15.00.00,3.2,1314.0,-200.0,16.4
30/10/2004,16.00.00,3.9,1394.0,-200.0,19.1
30/10/2004,17.00.00,3.7,1385.0,-200.0,18.7
30/10/2004,18.00.00,4.3,1440.0,-200.0,22.4
30/10/2004,19.00.00,4.9,1493.0,-200.0,25.3
30/10/2004,20.00.00,4.0,1319.0,-200.0,17.7
30/10/2004,21.00.00,2.8,1187.0,-200.0,13.8
30/10/2004,22.00.00,2.4,1119.0,-200.0,10.2
30/10/2004,23.00.00,1.9,1100.0,-200.0,8.6
31/10/2004,00.00.00,2.0,1076.0,-200.0,7.9
31/10/2004,01.00.00,1.5,972.0,-200.0,5.7
31/10/2004,02.00.00,1.3,973.0,-200.0,6.4
31/10/2004,03.00.00,1.0,918.0,-200.0,4.6
31/10/2004,04.00.00,-200.0,844.0,-200.0,2.7
31/10/2004,05.00.00,0.5,817.0,-200.0,2.1
31/10/2004,06.00.00,0.4,791.0,-200.0,1.2
31/10/2004,07.00.00,0.4,819.0,-200.0,1.4
31/10/2004,08.00.00,0.9,972.0,-200.0,4.6
31/10/2004,09.00.00,1.3,997.0,-200.0,5.7
31/10/2004,10.00.00,2.1,1194.0,-200.0,10.6
31/10/2004,11.00.00,2.4,1240.0,-200.0,11.0
31/10/2004,12.00.00,2.0,1117.0,-200.0,8.6
31/10/2004,13.00.00,1.8,1141.0,-200.0,8.8
31/10/2004,14.00.00,1.5,1062.0,-200.0,7.5
31/10/2004,15.00.00,1.6,1160.0,-200.0,11.6
31/10/2004,16.00.00,2.2,1169.0,-200.0,10.1
31/10/2004,17.00.00,2.3,1185.0,-200.0,10.8
31/10/2004,18.00.00,6.6,1571.0,-200.0,30.3
31/10/2004,19.00.00,4.7,1464.0,-200.0,22.4
31/10/2004,20.00.00,4.1,1423.0,-200.0,20.6
31/10/2004,21.00.00,4.1,1318.0,-200.0,17.5
31/10/2004,22.00.00,2.7,1229.0,-200.0,13.9
31/10/2004,23.00.00,2.6,1187.0,-200.0,13.6
01/11/2004,00.00.00,3.2,1353.0,-200.0,15.9
01/11/2004,01.00.00,3.7,1407.0,-200.0,17.8
01/11/2004,02.00.00,3.5,1333.0,-200.0,16.7
01/11/2004,03.00.00,3.0,1269.0,-200.0,16.0
01/11/2004,04.00.00,-200.0,1253.0,-200.0,16.9
01/11/2004,05.00.00,2.7,1212.0,-200.0,15.0
01/11/2004,06.00.00,1.8,1061.0,-200.0,9.6
01/11/2004,07.00.00,1.3,1028.0,-200.0,7.8
01/11/2004,08.00.00,1.5,1067.0,-200.0,8.7
01/11/2004,09.00.00,1.9,1111.0,-200.0,9.8
01/11/2004,10.00.00,2.2,1189.0,-200.0,12.4
01/11/2004,11.00.00,2.6,1293.0,-200.0,13.9
01/11/2004,12.00.00,2.7,1285.0,-200.0,12.5
01/11/2004,13.00.00,2.5,1236.0,-200.0,10.9
01/11/2004,14.00.00,1.5,1082.0,-200.0,6.5
01/11/2004,15.00.00,2.0,1188.0,-200.0,9.4
01/11/2004,16.00.00,3.1,1348.0,-200.0,15.3
01/11/2004,17.00.00,3.7,1394.0,-200.0,16.4
01/11/2004,18.00.00,4.0,1472.0,-200.0,19.8
01/11/2004,19.00.00,4.1,1291.0,-200.0,15.8
01/11/2004,20.00.00,3.1,1264.0,-200.0,14.5
01/11/2004,21.00.00,3.2,1264.0,-200.0,14.7
01/11/2004,22.00.00,3.2,1260.0,-200.0,15.3
01/11/2004,23.00.00,2.7,1184.0,-200.0,13.0
02/11/2004,00.00.00,2.3,1122.0,-200.0,10.5
02/11/2004,01.00.00,1.6,983.0,-200.0,7.6
02/11/2004,02.00.00,1.1,885.0,-200.0,4.8
02/11/2004,03.00.00,0.7,825.0,-200.0,3.1
02/11/2004,04.00.00,-200.0,791.0,-200.0,2.6
02/11/2004,05.00.00,0.6,802.0,-200.0,2.7
02/11/2004,06.00.00,0.5,804.0,-200.0,3.0
02/11/2004,07.00.00,1.5,1014.0,-200.0,8.7
02/11/2004,08.00.00,3.4,1316.0,-200.0,20.7
02/11/2004,09.00.00,4.4,1296.0,-200.0,25.2
02/11/2004,10.00.00,4.4,1381.0,-200.0,23.6
02/11/2004,11.00.00,5.8,1570.0,-200.0,32.9
02/11/2004,12.00.00,4.9,1426.0,-200.0,25.6
02/11/2004,13.00.00,5.1,1535.0,-200.0,31.2
02/11/2004,14.00.00,7.5,1678.0,-200.0,37.9
02/11/2004,15.00.00,5.8,1605.0,-200.0,32.3
02/11/2004,16.00.00,5.9,1559.0,-200.0,31.5
02/11/2004,17.00.00,6.8,1713.0,-200.0,38.0
02/11/2004,18.00.00,7.9,1751.0,-200.0,44.1
02/11/2004,19.00.00,8.0,1723.0,-200.0,44.9
02/11/2004,20.00.00,9.2,1778.0,-200.0,48.2
02/11/2004,21.00.00,5.9,1461.0,-200.0,29.1
02/11/2004,22.00.00,3.7,1258.0,-200.0,19.1
02/11/2004,23.00.00,2.6,1138.0,-200.0,13.9
03/11/2004,00.00.00,1.1,936.0,-200.0,6.8
03/11/2004,01.00.00,2.6,1167.0,-200.0,13.2
03/11/2004,02.00.00,2.2,1071.0,-200.0,10.7
03/11/2004,03.00.00,0.9,866.0,-200.0,4.1
03/11/2004,04.00.00,-200.0,836.0,-200.0,2.9
03/11/2004,05.00.00,0.5,823.0,-200.0,2.7
03/11/2004,06.00.00,0.7,890.0,-200.0,4.3
03/11/2004,07.00.00,1.3,1019.0,-200.0,8.0
03/11/2004,08.00.00,2.2,1177.0,-200.0,15.5
03/11/2004,09.00.00,3.7,1348.0,-200.0,23.8
03/11/2004,10.00.00,3.7,1341.0,-200.0,21.0
03/11/2004,11.00.00,3.4,1307.0,-200.0,19.3
03/11/2004,12.00.00,3.4,1305.0,-200.0,19.7
03/11/2004,13.00.00,2.6,1177.0,-200.0,13.2
03/11/2004,14.00.00,2.5,1192.0,-200.0,13.0
03/11/2004,15.00.00,2.5,1214.0,-200.0,12.9
03/11/2004,16.00.00,2.7,1240.0,-200.0,15.1
03/11/2004,17.00.00,3.2,1271.0,-200.0,16.3
03/11/2004,18.00.00,3.7,1333.0,-200.0,20.5
03/11/2004,19.00.00,4.6,1390.0,-200.0,24.4
03/11/2004,20.00.00,3.3,1266.0,-200.0,18.7
03/11/2004,21.00.00,2.4,1140.0,-200.0,12.7
03/11/2004,22.00.00,2.8,1240.0,-200.0,15.6
03/11/2004,23.00.00,2.7,1187.0,-200.0,14.2
04/11/2004,00.00.00,1.8,1043.0,-200.0,9.9
04/11/2004,01.00.00,1.1,948.0,-200.0,6.3
04/11/2004,02.00.00,1.2,955.0,-200.0,5.2
04/11/2004,03.00.00,0.8,915.0,-200.0,4.2
04/11/2004,04.00.00,0.6,832.0,-200.0,2.9
04/11/2004,05.00.00,0.5,846.0,-200.0,2.6
04/11/2004,06.00.00,0.7,897.0,-200.0,4.7
04/11/2004,07.00.00,0.8,908.0,-200.0,5.1
04/11/2004,08.00.00,3.5,1348.0,-200.0,22.2
04/11/2004,09.00.00,3.6,1384.0,-200.0,23.3
04/11/2004,10.00.00,-200.0,1473.0,-200.0,26.3
04/11/2004,11.00.00,-200.0,1360.0,-200.0,19.7
04/11/2004,12.00.00,-200.0,1305.0,-200.0,17.4
04/11/2004,13.00.00,-200.0,1337.0,-200.0,20.2
04/11/2004,14.00.00,-200.0,1414.0,-200.0,24.4
04/11/2004,15.00.00,-200.0,1463.0,-200.0,24.5
04/11/2004,16.00.00,-200.0,1530.0,-200.0,24.8
04/11/2004,17.00.00,-200.0,1915.0,-200.0,45.9
04/11/2004,18.00.00,8.7,1882.0,-200.0,47.5
04/11/2004,19.00.00,5.8,1589.0,-200.0,33.0
04/11/2004,20.00.00,4.3,1463.0,-200.0,27.2
04/11/2004,21.00.00,3.6,1380.0,-200.0,21.8
04/11/2004,22.00.00,3.9,1383.0,-200.0,21.3
04/11/2004,23.00.00,2.4,1181.0,-200.0,13.3
05/11/2004,00.00.00,1.6,1061.0,-200.0,8.8
05/11/2004,01.00.00,1.8,1091.0,-200.0,9.2
05/11/2004,02.00.00,1.5,1010.0,-200.0,7.6
05/11/2004,03.00.00,0.7,868.0,-200.0,3.6
05/11/2004,04.00.00,0.5,852.0,-200.0,2.8
05/11/2004,05.00.00,0.4,826.0,-200.0,2.2
05/11/2004,06.00.00,0.5,862.0,-200.0,3.4
05/11/2004,07.00.00,0.8,951.0,-200.0,5.7
05/11/2004,08.00.00,2.0,1210.0,-200.0,16.3
05/11/2004,09.00.00,6.2,1601.0,-200.0,37.9
05/11/2004,10.00.00,4.5,1477.0,-200.0,25.5
05/11/2004,11.00.00,4.6,1458.0,-200.0,24.2
05/11/2004,12.00.00,3.3,1354.0,-200.0,20.9
05/11/2004,13.00.00,3.6,1385.0,-200.0,22.1
05/11/2004,14.00.00,4.4,1460.0,-200.0,25.0
05/11/2004,15.00.00,4.3,1492.0,-200.0,26.4
05/11/2004,16.00.00,5.0,1569.0,-200.0,29.8
05/11/2004,17.00.00,8.1,1870.0,-200.0,45.0
05/11/2004,18.00.00,8.0,1774.0,-200.0,42.8
05/11/2004,19.00.00,3.6,1388.0,-200.0,22.4
05/11/2004,20.00.00,2.9,1303.0,-200.0,15.9
05/11/2004,21.00.00,2.7,1257.0,-200.0,14.3
05/11/2004,22.00.00,1.9,1132.0,-200.0,10.7
05/11/2004,23.00.00,1.3,1050.0,-200.0,7.6
06/11/2004,00.00.00,1.2,1033.0,-200.0,6.7
06/11/2004,01.00.00,1.8,1106.0,-200.0,9.0
06/11/2004,02.00.00,1.9,1107.0,-200.0,9.0
06/11/2004,03.00.00,1.5,1011.0,-200.0,7.0
06/11/2004,04.00.00,0.9,916.0,-200.0,4.3
06/11/2004,05.00.00,0.5,852.0,-200.0,2.8
06/11/2004,06.00.00,0.6,889.0,-200.0,3.7
06/11/2004,07.00.00,1.1,1002.0,-200.0,6.3
06/11/2004,08.00.00,2.8,1231.0,-200.0,14.5
06/11/2004,09.00.00,2.9,1212.0,-200.0,16.4
06/11/2004,10.00.00,1.7,1121.0,-200.0,10.9
06/11/2004,11.00.00,2.3,1260.0,-200.0,14.1
06/11/2004,12.00.00,3.3,1391.0,-200.0,17.1
06/11/2004,13.00.00,3.5,1463.0,-200.0,19.4
06/11/2004,14.00.00,3.8,1464.0,-200.0,20.9
06/11/2004,15.00.00,3.4,1412.0,-200.0,17.7
06/11/2004,16.00.00,3.8,1450.0,-200.0,19.8
06/11/2004,17.00.00,3.6,1416.0,-200.0,19.5
06/11/2004,18.00.00,3.5,1346.0,-200.0,17.0
06/11/2004,19.00.00,2.8,1273.0,-200.0,14.6
06/11/2004,20.00.00,2.5,1206.0,-200.0,12.0
06/11/2004,21.00.00,3.1,1252.0,-200.0,13.3
06/11/2004,22.00.00,1.8,1069.0,-200.0,7.9
06/11/2004,23.00.00,1.6,1061.0,-200.0,7.9
07/11/2004,00.00.00,1.9,1072.0,-200.0,7.5
07/11/2004,01.00.00,2.0,1075.0,-200.0,8.4
07/11/2004,02.00.00,1.4,992.0,-200.0,6.9
07/11/2004,03.00.00,1.2,914.0,-200.0,4.6
07/11/2004,04.00.00,-200.0,854.0,-200.0,3.8
07/11/2004,05.00.00,0.7,774.0,-200.0,2.1
07/11/2004,06.00.00,0.4,757.0,-200.0,1.5
07/11/2004,07.00.00,0.4,752.0,-200.0,1.2
07/11/2004,08.00.00,0.5,757.0,-200.0,1.6
07/11/2004,09.00.00,0.7,777.0,-200.0,1.9
07/11/2004,10.00.00,0.7,774.0,-200.0,2.0
07/11/2004,11.00.00,0.7,805.0,-200.0,2.7
07/11/2004,12.00.00,1.0,838.0,-200.0,3.6
07/11/2004,13.00.00,1.0,824.0,-200.0,3.7
07/11/2004,14.00.00,0.9,812.0,-200.0,3.9
07/11/2004,15.00.00,0.9,806.0,-200.0,3.8
07/11/2004,16.00.00,0.9,789.0,-200.0,3.4
07/11/2004,17.00.00,1.1,821.0,-200.0,4.0
07/11/2004,18.00.00,3.2,1024.0,-200.0,14.3
07/11/2004,19.00.00,3.1,1009.0,-200.0,10.5
07/11/2004,20.00.00,3.1,1064.0,-200.0,12.2
07/11/2004,21.00.00,2.3,1001.0,-200.0,11.4
07/11/2004,22.00.00,1.8,927.0,-200.0,7.3
07/11/2004,23.00.00,0.8,819.0,-200.0,2.4
08/11/2004,00.00.00,0.9,847.0,-200.0,2.7
08/11/2004,01.00.00,0.8,798.0,-200.0,2.5
08/11/2004,02.00.00,0.7,757.0,-200.0,1.7
08/11/2004,03.00.00,0.4,703.0,-200.0,0.5
08/11/2004,04.00.00,0.2,689.0,-200.0,0.3
08/11/2004,05.00.00,0.2,698.0,-200.0,0.4
08/11/2004,06.00.00,0.3,720.0,-200.0,0.6
08/11/2004,07.00.00,0.7,797.0,-200.0,2.1
08/11/2004,08.00.00,1.7,950.0,-200.0,7.4
08/11/2004,09.00.00,1.8,887.0,-200.0,5.9
08/11/2004,10.00.00,1.5,850.0,-200.0,4.8
08/11/2004,11.00.00,1.3,836.0,-200.0,4.5
08/11/2004,12.00.00,1.2,827.0,-200.0,5.1
08/11/2004,13.00.00,1.3,819.0,-200.0,6.0
08/11/2004,14.00.00,1.8,919.0,-200.0,10.0
08/11/2004,15.00.00,1.7,897.0,-200.0,7.8
08/11/2004,16.00.00,2.2,973.0,-200.0,11.2
08/11/2004,17.00.00,3.2,1065.0,-200.0,17.0
08/11/2004,18.00.00,5.9,1341.0,-200.0,31.0
08/11/2004,19.00.00,6.6,1303.0,-200.0,28.9
08/11/2004,20.00.00,-200.0,1189.0,-200.0,23.1
08/11/2004,21.00.00,-200.0,1054.0,-200.0,13.7
08/11/2004,22.00.00,-200.0,943.0,-200.0,8.0
08/11/2004,23.00.00,-200.0,903.0,-200.0,7.4
09/11/2004,00.00.00,-200.0,858.0,-200.0,4.9
09/11/2004,01.00.00,-200.0,821.0,-200.0,3.7
09/11/2004,02.00.00,-200.0,781.0,-200.0,2.9
09/11/2004,03.00.00,-200.0,741.0,-200.0,1.9
09/11/2004,04.00.00,-200.0,720.0,-200.0,1.4
09/11/2004,05.00.00,-200.0,733.0,-200.0,1.9
09/11/2004,06.00.00,-200.0,780.0,-200.0,3.2
09/11/2004,07.00.00,-200.0,915.0,-200.0,7.4
09/11/2004,08.00.00,-200.0,1228.0,-200.0,22.4
09/11/2004,09.00.00,-200.0,1239.0,-200.0,22.8
09/11/2004,10.00.00,-200.0,1209.0,-200.0,18.5
09/11/2004,11.00.00,-200.0,1257.0,-200.0,20.4
09/11/2004,12.00.00,-200.0,1007.0,-200.0,10.6
09/11/2004,13.00.00,-200.0,1020.0,-200.0,11.8
09/11/2004,14.00.00,-200.0,1094.0,-200.0,14.8
09/11/2004,15.00.00,2.1,1045.0,-200.0,13.1
09/11/2004,16.00.00,1.5,909.0,-200.0,7.5
09/11/2004,17.00.00,1.6,1013.0,-200.0,8.1
09/11/2004,18.00.00,3.5,1236.0,-200.0,16.9
09/11/2004,19.00.00,4.6,1275.0,-200.0,19.9
09/11/2004,20.00.00,4.7,1237.0,-200.0,16.5
09/11/2004,21.00.00,3.0,1101.0,-200.0,9.6
09/11/2004,22.00.00,1.5,962.0,-200.0,5.3
09/11/2004,23.00.00,0.9,841.0,-200.0,3.5
10/11/2004,00.00.00,0.8,831.0,-200.0,2.5
10/11/2004,01.00.00,0.7,843.0,-200.0,2.5
10/11/2004,02.00.00,0.6,798.0,-200.0,2.2
10/11/2004,03.00.00,0.3,730.0,-200.0,0.8
10/11/2004,04.00.00,0.2,715.0,-200.0,0.5
10/11/2004,05.00.00,0.2,726.0,-200.0,0.5
10/11/2004,06.00.00,0.3,771.0,-200.0,0.9
10/11/2004,07.00.00,0.5,805.0,-200.0,1.6
10/11/2004,08.00.00,1.4,958.0,-200.0,5.8
10/11/2004,09.00.00,2.0,1021.0,-200.0,9.5
10/11/2004,10.00.00,1.6,969.0,-200.0,6.7
10/11/2004,11.00.00,1.3,923.0,-200.0,4.4
10/11/2004,12.00.00,1.4,973.0,-200.0,6.8
10/11/2004,13.00.00,1.9,996.0,-200.0,7.8
10/11/2004,14.00.00,2.7,1055.0,-200.0,10.8
10/11/2004,15.00.00,2.1,1023.0,-200.0,9.8
10/11/2004,16.00.00,2.4,1039.0,-200.0,11.3
10/11/2004,17.00.00,2.7,1051.0,-200.0,12.3
10/11/2004,18.00.00,2.5,1050.0,-200.0,12.6
10/11/2004,19.00.00,3.7,1156.0,-200.0,17.0
10/11/2004,20.00.00,4.6,1277.0,-200.0,21.4
10/11/2004,21.00.00,3.9,1172.0,-200.0,15.3
10/11/2004,22.00.00,2.2,1048.0,-200.0,9.9
10/11/2004,23.00.00,2.7,1144.0,-200.0,13.4
11/11/2004,00.00.00,2.6,1104.0,-200.0,11.2
11/11/2004,01.00.00,2.1,1038.0,-200.0,9.4
11/11/2004,02.00.00,1.4,960.0,-200.0,6.6
11/11/2004,03.00.00,1.2,934.0,-200.0,5.5
11/11/2004,04.00.00,1.1,930.0,-200.0,5.4
11/11/2004,05.00.00,1.1,918.0,-200.0,5.3
11/11/2004,06.00.00,1.1,952.0,-200.0,6.1
11/11/2004,07.00.00,1.5,1019.0,-200.0,8.1
11/11/2004,08.00.00,3.1,1287.0,-200.0,17.3
11/11/2004,09.00.00,6.8,1578.0,-200.0,32.3
11/11/2004,10.00.00,5.4,1417.0,-200.0,24.1
11/11/2004,11.00.00,4.5,1392.0,-200.0,21.0
11/11/2004,12.00.00,3.0,1147.0,-200.0,12.7
11/11/2004,13.00.00,2.8,1150.0,-200.0,13.6
11/11/2004,14.00.00,3.9,1252.0,-200.0,18.0
11/11/2004,15.00.00,3.4,1186.0,-200.0,14.3
11/11/2004,16.00.00,3.2,1172.0,-200.0,13.7
11/11/2004,17.00.00,2.8,1109.0,-200.0,11.2
11/11/2004,18.00.00,3.9,1201.0,-200.0,16.5
11/11/2004,19.00.00,3.5,1189.0,-200.0,16.1
11/11/2004,20.00.00,4.7,1282.0,-200.0,20.6
11/11/2004,21.00.00,4.6,1207.0,-200.0,16.8
11/11/2004,22.00.00,1.2,904.0,-200.0,4.8
11/11/2004,23.00.00,1.1,900.0,-200.0,4.0
