ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466581,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6,C
460702,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,A
463475,Female,Yes,36,Yes,Doctor,0.0,Low,1.0,Cat_6,B
467208,Female,Yes,39,Yes,Homemaker,,High,2.0,Cat_6,A
465565,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
467911,Male,Yes,58,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
465537,Female,Yes,56,Yes,Artist,0.0,High,5.0,Cat_3,A
459043,Female,Yes,49,No,Engineer,1.0,Low,1.0,Cat_7,A
463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6,D
462785,Female,Yes,42,Yes,Engineer,,Average,5.0,Cat_3,C
461252,Female,Yes,53,Yes,Doctor,0.0,Low,1.0,Cat_3,D
458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
464102,Female,Yes,63,Yes,Artist,7.0,Average,3.0,Cat_6,C
464021,Female,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,D
467792,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,B
465205,Male,Yes,48,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
460083,Female,No,52,Yes,Artist,9.0,Low,1.0,Cat_6,B
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,Cat_6,C
461081,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_6,D
459080,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6,D
466650,Female,No,27,No,Healthcare,8.0,Low,3.0,Cat_4,D
459473,Male,Yes,78,No,Lawyer,,High,2.0,Cat_6,A
465488,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
464188,Female,No,33,No,Doctor,1.0,Low,3.0,Cat_6,D
464987,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,D
463043,Female,Yes,86,Yes,Lawyer,9.0,High,2.0,Cat_6,C
464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
460858,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_3,D
465345,Female,No,42,Yes,Artist,0.0,Low,,Cat_6,A
464031,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,C
459547,Male,Yes,89,No,Lawyer,,Low,2.0,Cat_6,B
459230,Male,Yes,43,No,Artist,7.0,High,4.0,Cat_6,B
464069,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,A
459881,Male,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_6,D
465089,Male,Yes,71,No,Executive,0.0,High,4.0,Cat_6,C
462802,Female,Yes,39,Yes,Artist,,Average,4.0,Cat_4,D
459005,Male,Yes,61,Yes,Doctor,5.0,Low,3.0,Cat_6,D
466200,Male,Yes,51,Yes,Doctor,8.0,Average,3.0,Cat_4,B
466237,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_4,D
460889,Female,Yes,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
462882,Male,Yes,41,Yes,Homemaker,2.0,Average,3.0,Cat_3,B
460260,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_2,D
464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_2,B
462415,Male,No,32,No,Doctor,0.0,Low,1.0,Cat_6,A
459726,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
462522,Male,Yes,36,No,Executive,0.0,Average,5.0,Cat_4,A
462191,Female,No,22,No,Doctor,3.0,Low,2.0,Cat_4,B
466006,Female,Yes,49,Yes,Artist,1.0,Low,2.0,,C
465461,Male,Yes,72,No,Entertainment,1.0,Average,3.0,Cat_6,C
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D
467669,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
462666,Male,Yes,48,Yes,Artist,0.0,Low,2.0,Cat_6,C
461473,Female,Yes,41,Yes,Artist,3.0,Average,3.0,Cat_6,C
461453,Male,Yes,41,Yes,Artist,8.0,Low,,Cat_6,D
459291,Female,No,38,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
462013,Female,Yes,57,Yes,Executive,0.0,Average,2.0,Cat_6,C
463210,Male,Yes,84,,Lawyer,1.0,Low,1.0,Cat_6,A
459694,Male,Yes,77,No,Lawyer,0.0,Low,,Cat_6,D
465948,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,B
459188,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_6,C
464910,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_4,C
464351,Female,No,27,Yes,Healthcare,0.0,Low,1.0,Cat_6,A
466575,Female,Yes,57,Yes,Artist,7.0,Average,3.0,Cat_6,C
465988,Female,Yes,58,Yes,Homemaker,0.0,High,2.0,Cat_5,B
461482,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,A
462921,Male,Yes,49,No,Artist,,Average,4.0,Cat_6,C
466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
464888,Male,Yes,37,No,Entertainment,0.0,Low,5.0,Cat_4,A
464720,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4,D
467410,Female,Yes,62,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
465038,Male,Yes,49,No,Executive,0.0,High,4.0,Cat_6,B
460409,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6,D
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A
467612,Male,Yes,67,Yes,Executive,1.0,Low,,Cat_7,B
463163,Male,No,28,No,Executive,2.0,Low,2.0,Cat_3,C
462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,Cat_4,D
465722,Male,Yes,47,No,,0.0,Low,5.0,Cat_3,C
460211,Male,Yes,25,,Artist,6.0,Low,1.0,Cat_6,A
466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6,D
463602,Female,No,21,No,Healthcare,8.0,Low,4.0,Cat_6,D
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,A
466813,Male,Yes,59,Yes,Artist,1.0,Low,,Cat_6,A
467508,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,B
462440,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,D
464795,Female,No,31,No,Engineer,1.0,Low,8.0,Cat_4,A
467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
463209,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,C
463088,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,A
461589,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,B
460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3,A
465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0,Cat_6,B
465058,Female,No,43,,Entertainment,,Low,1.0,Cat_6,B
460634,Female,No,39,No,Entertainment,,Low,6.0,Cat_3,D
464852,Male,Yes,36,No,Executive,1.0,Low,6.0,Cat_4,D
461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,D
463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,C
462224,Female,Yes,63,No,Engineer,4.0,Average,8.0,Cat_4,D
462979,Male,No,18,No,Doctor,1.0,Low,2.0,Cat_6,D
466752,Male,Yes,36,Yes,Healthcare,1.0,Low,1.0,Cat_6,A
460270,Male,No,35,Yes,Doctor,8.0,Low,1.0,Cat_6,A
459245,Female,Yes,38,No,Engineer,0.0,Average,4.0,Cat_6,B
465236,Male,Yes,45,Yes,Artist,1.0,Low,1.0,Cat_6,A
463405,Male,Yes,45,No,Marketing,1.0,Low,2.0,Cat_3,D
466559,Male,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,D
464204,Female,Yes,39,Yes,Artist,2.0,High,2.0,Cat_5,C
465818,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,A
463834,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,Cat_6,C
463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,Cat_6,C
463491,Male,Yes,27,Yes,Doctor,8.0,Average,3.0,Cat_6,B
467929,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
460912,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
463889,Female,No,29,Yes,Homemaker,,Low,1.0,Cat_1,D
459558,Male,No,30,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
464336,Male,Yes,65,Yes,Executive,0.0,High,4.0,Cat_6,C
466130,Female,No,27,No,Artist,0.0,Low,6.0,Cat_6,D
467412,Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,B
460825,Male,No,26,Yes,Doctor,0.0,Low,3.0,Cat_4,C
459752,Female,Yes,63,Yes,,,Average,3.0,Cat_6,B
463229,Female,No,22,No,Marketing,0.0,Low,1.0,Cat_5,B
462025,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D
462784,Female,No,30,No,Executive,,Low,1.0,Cat_3,C
465900,Female,No,36,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6,B
459073,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,C
461133,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
463703,Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,C
467390,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
466212,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
466895,Male,Yes,46,Yes,Marketing,,Low,1.0,Cat_6,D
461575,Male,No,31,No,Doctor,1.0,Low,4.0,Cat_6,C
462831,Male,Yes,29,No,Executive,1.0,High,3.0,Cat_6,D
462795,Male,No,25,No,Entertainment,13.0,Low,3.0,Cat_6,A
462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,D
462570,Female,No,29,No,Homemaker,1.0,Low,6.0,Cat_6,D
464548,Female,Yes,47,No,,1.0,Low,1.0,Cat_4,A
463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,C
462545,Male,No,33,No,Engineer,1.0,Low,3.0,Cat_4,D
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,B
466816,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,A
459423,Male,No,19,No,Healthcare,9.0,Low,5.0,Cat_6,D
461550,Male,Yes,37,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
460626,Male,Yes,45,No,Doctor,9.0,High,4.0,Cat_6,D
460891,Female,Yes,38,No,Artist,2.0,Average,4.0,Cat_3,B
466234,Female,Yes,49,Yes,Engineer,,Low,1.0,Cat_4,B
467909,Female,No,45,Yes,Doctor,0.0,Low,1.0,Cat_6,A
465963,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,B
459825,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_2,D
460448,Female,No,38,Yes,Artist,9.0,Low,1.0,Cat_3,A
466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
461024,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
460303,Female,No,43,Yes,Artist,2.0,Low,1.0,,A
461646,Female,Yes,60,Yes,Artist,,High,4.0,Cat_6,C
467238,Female,No,26,No,Doctor,7.0,Low,4.0,Cat_6,C
459909,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_6,C
460110,Female,No,46,Yes,Artist,1.0,Low,2.0,,B
466918,Male,Yes,63,Yes,Artist,0.0,Average,1.0,Cat_6,C
460008,Male,No,25,No,Doctor,9.0,Low,4.0,Cat_6,A
460691,Female,No,27,No,Homemaker,8.0,Low,1.0,Cat_3,B
462336,Male,Yes,46,No,Artist,1.0,Low,4.0,Cat_6,B
461673,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_5,C
466174,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
462094,Female,No,41,Yes,Healthcare,,Low,1.0,Cat_6,A
463519,Female,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
466122,Female,,28,Yes,Healthcare,4.0,Low,8.0,Cat_3,C
467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
465838,Female,Yes,52,No,Doctor,3.0,Average,2.0,Cat_6,A
465851,Female,Yes,50,No,Artist,9.0,High,2.0,Cat_4,A
460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
466657,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
465508,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
462197,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_4,A
465325,Female,Yes,50,Yes,Artist,4.0,Low,2.0,Cat_6,B
463323,Male,Yes,27,Yes,Healthcare,3.0,Low,2.0,Cat_6,D
460769,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,A
464526,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,D
460484,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,D
466873,Male,Yes,39,Yes,Healthcare,7.0,Average,5.0,Cat_3,A
467618,Male,No,26,No,Doctor,6.0,Low,2.0,Cat_6,D
461738,Female,Yes,46,Yes,,,Average,3.0,Cat_6,A
460105,Female,No,47,Yes,Artist,0.0,Low,1.0,Cat_4,A
464980,Female,,60,No,Engineer,1.0,High,2.0,Cat_4,B
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
461154,Male,No,23,No,Homemaker,1.0,Low,4.0,Cat_3,A
460785,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_7,D
463536,Male,Yes,89,Yes,Executive,,High,2.0,Cat_6,C
460063,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
466770,Female,Yes,85,Yes,Lawyer,0.0,Low,5.0,Cat_6,C
461780,Female,No,69,Yes,Lawyer,1.0,Low,5.0,Cat_6,D
459665,Male,Yes,88,Yes,Artist,4.0,Low,2.0,Cat_6,A
460467,Female,Yes,47,Yes,Artist,,Average,2.0,Cat_6,B
466230,Male,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,B
466753,Female,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_3,C
466606,Female,Yes,35,Yes,Engineer,1.0,Low,3.0,Cat_3,B
459870,Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6,A
459247,Male,Yes,58,Yes,Executive,1.0,Average,5.0,Cat_6,A
464524,Female,Yes,27,No,Marketing,1.0,Low,2.0,Cat_6,A
460540,Female,Yes,30,No,Artist,1.0,Average,2.0,Cat_3,D
461676,Female,No,31,Yes,Engineer,0.0,Low,1.0,Cat_6,D
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,B
463403,Male,No,18,No,Healthcare,2.0,Low,4.0,Cat_6,D
460126,Female,Yes,48,Yes,Marketing,8.0,Low,,Cat_6,C
465276,Male,Yes,55,Yes,Artist,1.0,Average,5.0,Cat_6,C
460605,Male,Yes,27,Yes,Doctor,8.0,Average,2.0,Cat_4,A
464047,Male,No,43,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
460641,Male,,53,Yes,Artist,,Average,3.0,Cat_3,C
467180,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
465826,Male,Yes,45,No,Executive,3.0,Low,9.0,Cat_4,D
465736,Female,No,36,Yes,Artist,8.0,Low,2.0,Cat_3,B
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
461753,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
459207,Female,Yes,62,,Doctor,0.0,Average,4.0,Cat_6,B
464281,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
466353,Female,Yes,38,Yes,Engineer,0.0,Average,2.0,Cat_6,B
467073,Male,No,42,Yes,Engineer,8.0,Low,1.0,Cat_6,B
464467,Female,No,43,Yes,Healthcare,1.0,Low,2.0,Cat_4,A
466292,Female,Yes,79,No,Lawyer,1.0,High,2.0,Cat_6,C
462867,Male,Yes,28,No,Artist,1.0,Low,2.0,Cat_6,A
464099,Female,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_4,A
465228,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,C
461335,Male,Yes,53,No,Executive,8.0,High,2.0,Cat_6,D
467375,Male,Yes,35,Yes,Entertainment,6.0,Low,3.0,Cat_6,D
463917,Female,No,18,No,Healthcare,1.0,Low,8.0,Cat_4,B
462260,Male,Yes,76,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,Cat_3,A
459756,Female,Yes,56,No,Lawyer,1.0,High,4.0,Cat_4,B
465569,Male,Yes,36,Yes,Artist,0.0,High,3.0,Cat_6,D
460678,Female,No,31,No,Doctor,6.0,Low,2.0,Cat_3,A
461302,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
460844,Male,Yes,51,Yes,Healthcare,,Low,2.0,Cat_6,A
465713,Male,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_6,C
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,D
459864,Female,Yes,70,No,Artist,,High,2.0,Cat_6,A
466899,Female,Yes,51,Yes,Artist,,Low,2.0,Cat_6,C
459353,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,C
463937,Male,No,27,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
466205,Female,Yes,58,Yes,Artist,6.0,Low,1.0,Cat_6,C
459312,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
459530,Female,Yes,37,Yes,Lawyer,1.0,High,2.0,Cat_6,C
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D
464603,Female,No,35,Yes,Artist,0.0,Low,2.0,Cat_3,B
459130,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,C
465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,Cat_6,B
462292,Male,Yes,65,Yes,Artist,1.0,Low,1.0,Cat_6,A
466937,Male,Yes,62,No,Entertainment,1.0,Average,2.0,Cat_6,B
466256,Female,Yes,65,Yes,Engineer,1.0,Low,1.0,Cat_6,B
467800,Female,Yes,53,Yes,Artist,8.0,Average,3.0,Cat_6,C
459815,Male,No,42,Yes,Artist,9.0,Low,1.0,Cat_6,A
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,C
459767,Male,No,22,No,Healthcare,3.0,Low,4.0,Cat_6,D
464135,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
459015,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,D
464917,Female,Yes,76,No,Lawyer,,Low,1.0,Cat_4,D
459513,Female,No,32,Yes,Healthcare,3.0,Low,2.0,Cat_6,C
465649,Female,Yes,36,Yes,Marketing,5.0,Low,1.0,Cat_6,D
459216,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,B
467949,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,Cat_6,B
465522,Female,No,33,Yes,Healthcare,4.0,Low,8.0,Cat_5,D
461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0,Cat_4,B
461442,Male,Yes,47,Yes,Artist,1.0,Average,6.0,Cat_2,C
464729,Male,No,36,No,Marketing,,Low,4.0,Cat_4,D
464625,Female,No,48,Yes,Artist,0.0,Low,2.0,Cat_6,B
467151,Male,No,37,No,Entertainment,,Low,1.0,Cat_6,D
467706,Female,Yes,35,Yes,Artist,,Average,4.0,Cat_6,D
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_3,D
460318,Male,No,30,Yes,Entertainment,14.0,Low,3.0,Cat_6,D
459181,Male,Yes,62,No,Artist,1.0,High,3.0,Cat_6,A
461788,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,C
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,B
459719,Male,Yes,84,Yes,Lawyer,,Low,,Cat_4,D
459971,Female,No,40,Yes,Healthcare,8.0,Low,1.0,Cat_6,A
459905,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_6,C
466797,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
459438,Female,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C
466984,Female,No,43,Yes,Homemaker,9.0,Low,,Cat_6,D
461816,Female,No,49,Yes,Marketing,0.0,Low,5.0,Cat_6,A
459650,Male,Yes,38,Yes,Entertainment,,Low,2.0,Cat_6,D
463958,Female,No,25,No,Healthcare,0.0,Low,5.0,Cat_2,C
463338,Male,Yes,32,No,Entertainment,1.0,Low,2.0,Cat_3,D
460463,Male,Yes,42,Yes,Artist,6.0,Low,4.0,Cat_3,A
459254,Male,Yes,57,Yes,Doctor,,Low,1.0,Cat_6,A
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
462779,Female,Yes,61,No,Marketing,,Average,,Cat_6,D
465328,Male,Yes,35,No,Executive,0.0,High,5.0,Cat_6,A
461731,Male,Yes,79,No,Entertainment,0.0,Low,1.0,Cat_6,B
464668,Male,Yes,32,No,Healthcare,1.0,High,4.0,Cat_4,D
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,Cat_4,D
459857,Male,No,33,Yes,Entertainment,6.0,Low,1.0,Cat_6,A
464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D
459016,Female,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D
464850,Female,,51,No,Artist,,Average,3.0,Cat_4,B
460006,Male,No,30,No,Entertainment,5.0,Low,9.0,Cat_3,D
466291,Male,No,22,No,Healthcare,,Low,,Cat_4,D
459763,Male,No,18,No,Artist,,Low,4.0,Cat_4,D
459421,Male,Yes,29,No,Healthcare,0.0,Average,4.0,Cat_6,A
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,Cat_4,A
459210,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
466128,Male,No,40,Yes,Artist,3.0,Low,2.0,Cat_6,B
461490,Female,Yes,73,Yes,Artist,2.0,High,2.0,Cat_6,C
460094,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_3,A
464220,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,A
467266,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,C
462248,Male,Yes,55,No,Artist,0.0,Low,2.0,Cat_6,B
465290,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,B
459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,C
465345,Female,No,40,Yes,Artist,0.0,Low,,Cat_6,B
465577,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_3,D
462702,Male,Yes,53,No,Entertainment,1.0,Average,4.0,Cat_4,B
464538,Male,No,19,No,Healthcare,0.0,Low,,Cat_3,D
464612,Male,No,32,Yes,Doctor,1.0,Low,2.0,Cat_6,A
459737,Female,Yes,81,Yes,Lawyer,8.0,High,2.0,Cat_6,C
465657,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,C
459759,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,C
460423,Female,Yes,53,Yes,Artist,3.0,Low,1.0,Cat_7,A
462172,Male,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_1,D
467633,Male,Yes,49,No,Entertainment,0.0,Low,1.0,Cat_6,A
466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
462861,Female,No,26,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
467832,Female,No,20,No,Healthcare,4.0,Low,,,D
463158,Male,Yes,83,Yes,Executive,0.0,High,3.0,Cat_6,B
462120,Male,Yes,46,No,Artist,1.0,Low,3.0,Cat_3,C
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
461354,Female,No,63,No,Entertainment,0.0,Low,1.0,Cat_2,B
467694,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
466290,Female,No,18,No,Healthcare,5.0,Low,,Cat_4,D
465775,Female,No,28,Yes,Engineer,9.0,Low,3.0,Cat_6,D
460938,Male,No,38,Yes,Artist,,Low,1.0,Cat_6,A
467389,Male,No,43,No,Engineer,1.0,Low,,Cat_6,D
459901,Male,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,C
459489,Male,Yes,46,Yes,Doctor,1.0,Average,4.0,Cat_6,B
465723,Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,D
460481,Male,No,25,Yes,Entertainment,1.0,Low,2.0,Cat_3,B
464401,Female,Yes,66,Yes,Lawyer,4.0,Low,1.0,Cat_6,B
465180,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,C
464849,Male,Yes,42,Yes,Artist,0.0,Average,4.0,Cat_4,A
467595,Female,No,26,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
467219,Female,Yes,66,No,Lawyer,,High,2.0,Cat_6,A
459437,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,B
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C
459965,Male,No,25,Yes,Artist,7.0,Low,1.0,Cat_2,A
462615,Male,No,32,No,Doctor,3.0,Low,7.0,Cat_4,A
464300,Male,Yes,42,Yes,Artist,0.0,Low,3.0,Cat_4,A
464674,Male,Yes,51,No,Artist,0.0,Average,5.0,Cat_4,D
459842,Male,No,25,Yes,Healthcare,,Low,3.0,Cat_6,D
464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
459586,Male,Yes,73,No,Executive,1.0,Low,,Cat_6,C
464378,Female,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,B
463207,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_6,C
460110,Female,No,52,Yes,Artist,0.0,Low,2.0,,C
462875,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
462636,Female,Yes,36,No,Marketing,,Low,4.0,Cat_4,D
466060,Male,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_3,B
461566,Male,No,28,Yes,Artist,0.0,Low,4.0,Cat_7,C
461347,Female,Yes,37,Yes,Artist,5.0,Average,3.0,Cat_6,B
464196,Female,,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A
459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
466303,Male,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_2,B
459225,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6,C
467727,Male,Yes,53,Yes,Artist,7.0,High,4.0,Cat_3,C
459730,Male,Yes,35,No,,1.0,Low,2.0,Cat_6,D
467456,Male,Yes,36,No,Executive,7.0,High,4.0,Cat_6,A
466412,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,B
462356,Male,No,46,Yes,Engineer,0.0,Low,3.0,Cat_6,B
463948,Male,Yes,38,No,Executive,3.0,High,5.0,Cat_6,A
465113,Male,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_4,B
467789,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,B
