기업ID,사원ID,성별,년도,기본급,성과급
ID_1,56477838a3c64e0d,여성,2020,4097,1540
ID_6,38699ef3c476456e,여성,2021,3295,788
ID_10,dd405a9b052b402c,여성,2023,4118,500
ID_5,93f839af594b4276,남성,2023,6545,1910
ID_9,51d9d09ec040495b,남성,2022,5524,2000
ID_3,ce3ebe5871064120,남성,2021,4847,527
ID_7,860083b934a64f6d,남성,2020,3675,1536
ID_2,dd76aee07b6348ac,여성,2020,4977,712
ID_2,aca597ea7b1e4825,여성,2024,5251,767
ID_7,d7e2b36c5be0471b,남성,2022,3766,1745
ID_10,636ff958a3f94860,남성,2024,4385,869
ID_1,f25bc0c11e72472c,여성,2019,3945,2000
ID_4,c6149af9fd464998,여성,2020,3279,1875
ID_3,b72ead75dc5b4e9b,남성,2020,4685,720
ID_7,cdd3476d50524383,여성,2018,3474,1517
ID_5,1aa99fab582f4c8d,여성,2023,6595,1626
ID_3,58ac442c35c84ddc,여성,2022,5100,815
ID_3,a8a873fb59a44e18,여성,2025,5790,500
ID_5,f10ab7aa316b4b4d,남성,2020,5745,2000
ID_10,3c429e8dfd47455a,여성,2018,3646,500
ID_7,d7e2b36c5be0471b,남성,2021,3690,1980
ID_3,8a5795b1e8d3446e,여성,2020,4667,500
ID_10,44a36fc472df4c8c,여성,2025,4334,559
ID_4,12c1a43a06e64bc5,남성,2021,3333,2000
ID_5,cbcc93b83f734955,남성,2018,5433,1313
ID_5,93f839af594b4276,남성,2022,6305,2000
ID_7,4db785595b234163,남성,2022,3938,1775
ID_8,b55c998c0acd45bb,남성,2018,3189,1889
ID_3,8eca010065a5457d,여성,2021,4789,591
ID_10,7815cae0f3ca40c0,남성,2018,3646,587
ID_9,d32ef3c912494aae,남성,2018,4899,2000
ID_6,7f8e780e95744da6,여성,2020,3244,654
ID_2,f684659cb5c14666,남성,2023,5472,801
ID_4,546d81057a4d4eb8,남성,2021,3360,2000
ID_6,1e28e04d7af84be4,남성,2018,3021,610
ID_10,18588ac04b8d4da1,남성,2024,4251,500
ID_5,45f67be7c9844a8a,여성,2020,5844,1703
ID_10,d0189a3c01114e06,남성,2023,4416,689
ID_10,b8df303f57e24080,남성,2019,3760,568
ID_7,4527ded2530f44a1,여성,2018,3474,1532
ID_5,bf8c283465004f18,여성,2022,6345,1396
ID_2,0a99185b9e9b4012,여성,2021,4983,756
ID_10,c9ae4995ed1a485a,남성,2022,4240,554
ID_7,44df228624bc4028,남성,2021,3834,1762
ID_9,3366211a588e4ffc,남성,2025,5629,1661
ID_3,809adb65f64b472e,남성,2022,5081,684
ID_4,963c3372c70f41e7,남성,2021,3515,1528
ID_8,44b5a3fa882a4650,남성,2023,3610,500
ID_3,3a4ab7b4189f4268,남성,2025,5695,500
ID_10,6d429322553044e8,여성,2021,3932,750
ID_7,64c406d404934d49,남성,2023,4101,1440
ID_9,855f142d7bd94787,여성,2019,5075,1924
ID_6,5ff6f16db447484b,여성,2023,3666,889
ID_8,5e6f2faad1bb43c6,남성,2023,3674,1492
ID_1,f25bc0c11e72472c,여성,2021,4119,2000
ID_7,01aa0060f95d4895,여성,2023,4198,1575
ID_7,c55d353592d94623,여성,2025,4189,1756
ID_1,facb9f34a4b34800,여성,2018,3860,1491
ID_10,a5eb980f6197435b,여성,2025,4306,547
ID_5,ff0ef50ebe804771,여성,2023,6433,1725
ID_4,dbd42ee9277f41bb,남성,2020,3385,1447
ID_3,1d20a54aa3624c75,여성,2021,4925,619
ID_9,6b633d7476984d2b,남성,2020,5226,1829
ID_8,5498fbec6a704169,남성,2018,3189,1377
ID_2,395c193b9fea40f8,남성,2018,4638,658
ID_6,17d2341b4fa04bbf,남성,2018,3021,912
ID_2,86e2bf8c6a4f4c08,여성,2022,5345,804
ID_3,c9a6e1eef21e47d1,남성,2021,4798,500
ID_7,1bc179154d2746f7,여성,2022,4052,1439
ID_7,368573ad775e4e83,남성,2021,3882,1800
ID_6,bd0044cbad734029,여성,2020,3261,1004
ID_4,2047e5c489cf4cd9,여성,2023,3588,2000
ID_4,341d72a862b94a33,남성,2024,3589,1679
ID_1,2185434bf14a4fc8,여성,2018,3860,1927
ID_7,929295db29284788,여성,2022,3900,1785
ID_5,b5f6c4b0f0ea4a47,남성,2023,6148,2000
ID_9,b1cc68c5d1124285,남성,2022,5678,1537
ID_2,39f9ea1eda654fdf,남성,2022,5291,688
ID_7,fbacc45af55a4282,남성,2023,3896,1488
ID_1,2b2991524cf449fc,여성,2020,4074,1551
ID_1,49449088f5be4e36,남성,2020,4118,1891
ID_9,566d8e9b50374241,여성,2021,5490,1718
ID_1,4d7ec2d105a542b3,여성,2022,4228,2000
ID_9,e0d8709d38de4cc1,여성,2019,5054,1679
ID_9,031cfd67db1b4827,남성,2021,5249,1730
ID_10,1919b28fc96a49c4,여성,2020,3917,500
ID_8,720424cf07674fc4,남성,2023,3587,1462
ID_5,8797ec8a17fe495f,남성,2022,6290,1740
ID_4,2af949acdd314459,남성,2021,3351,1597
ID_6,e13c1e770c834ee3,여성,2023,3669,736
ID_3,bd8437c4121149c9,여성,2020,4783,527
ID_7,2a559bc4901f42e4,여성,2021,3844,1510
ID_10,b93c990fbc304bd7,남성,2022,4227,500
ID_1,b46b331fc47640ec,남성,2023,4644,1488
ID_3,59796fb957dd4f02,남성,2022,5160,715
ID_8,599802abb1e14078,여성,2020,3440,1459
ID_2,348b963cf7cc4991,여성,2023,5281,720
ID_1,64c7108fd40948dc,남성,2019,3939,1604
ID_3,6093c192568b4496,남성,2022,5050,1006
ID_7,372645d53d04419b,남성,2024,3948,1347
ID_4,85707bfc533d4725,남성,2022,3557,1919
ID_8,09510f2812f2446a,여성,2023,3615,1476
ID_6,3693b780f59647cf,남성,2022,3428,789
ID_9,b1cc68c5d1124285,남성,2019,5083,1918
ID_10,b93c990fbc304bd7,남성,2021,4074,683
ID_7,01aa0060f95d4895,여성,2024,4360,1629
ID_5,94ddb6dd36a24df7,남성,2024,6340,1949
ID_4,4ff4c35f4fda4fdd,여성,2020,3364,2000
ID_2,9fad5bd018ff4d2f,남성,2025,5935,730
ID_7,60e1d59262b44b4d,남성,2023,4225,1585
ID_4,a926f69eafdd4c76,여성,2023,3477,1131
ID_10,55f3a1adffce4537,여성,2024,4442,871
ID_8,2436dc24ba6c4344,남성,2023,3659,1036
ID_9,c31183f556844e48,여성,2024,5666,1674
ID_10,c5491eea86eb4c58,남성,2024,4444,500
ID_8,6196daf24ec44db2,남성,2020,3381,1445
ID_6,eb72a9fc3a294b82,여성,2023,3442,791
ID_3,f95707ef127a470c,남성,2019,4589,732
ID_1,fe3d8c51b762466b,여성,2022,4248,1970
ID_4,61301f93a56c4d61,여성,2019,3193,1918
ID_6,ce89dae5b0f8486f,여성,2024,3680,500
ID_4,1de1a2b02a354dc9,남성,2018,3130,1812
ID_7,72f92b7858584305,남성,2023,3943,1298
ID_10,b2a67ee40e1f4c02,여성,2024,4608,795
ID_1,688330ea4f3b45d8,남성,2025,4956,1606
ID_3,04f092b1ac53452b,남성,2023,5421,500
ID_1,03a3e6d2cdf84d29,남성,2022,4261,1809
ID_10,20b3b970a7e94d58,남성,2023,4187,630
ID_4,df9a7945c7e240fa,남성,2020,3351,1833
ID_5,1fc86da358eb4bac,남성,2020,5859,1581
ID_7,7741659963c44e5a,여성,2019,3552,1629
ID_4,61301f93a56c4d61,여성,2025,3600,1860
ID_7,f74439b4439c4cb2,남성,2020,3650,1832
ID_3,29fa5c1060f14669,여성,2024,5386,648
ID_9,3e34dc850dd84ff6,여성,2024,5891,2000
ID_4,ca747c307dd84d8d,여성,2021,3505,1594
ID_4,9ce8886eb97b4759,남성,2019,3253,1838
ID_1,a832f1ead53a4c12,여성,2019,3988,1845
ID_7,55e0a30da9a044ba,남성,2023,4044,1676
ID_2,79e09b0f5fb04c4d,여성,2022,5199,573
ID_9,09dba7fb77d44ead,남성,2022,5303,1949
ID_1,0b17217a34af4b0b,남성,2018,3860,2000
ID_5,6c19edfa8f624058,남성,2019,5624,2000
ID_3,00f03dd5a1dd46df,남성,2019,4624,671
ID_3,4af1caf2e8114c20,남성,2021,5014,533
ID_4,271519352ab94db9,여성,2021,3515,1480
ID_10,0eba13cac53d456b,남성,2025,4545,500
ID_3,340ae269bc85472e,남성,2020,4748,711
ID_2,aca597ea7b1e4825,여성,2025,5361,568
ID_9,9889ea547ef64253,여성,2020,5170,2000
ID_9,3ab93d7a15f14d4e,남성,2025,5971,1607
ID_9,a40fd4d4cffc4644,여성,2018,4899,1405
ID_1,c0a3df2945b946bc,여성,2021,4172,1617
ID_4,d524a87509444bcb,남성,2021,3410,1794
ID_3,31734f14775a4000,여성,2021,4880,500
ID_1,f733c47e638a43a6,여성,2022,4257,1851
ID_3,93cfba0b41284add,여성,2024,5300,622
ID_4,fb06e2b72cf2443e,남성,2018,3130,1325
ID_6,db4fea11e34149ef,남성,2020,3208,500
ID_1,f733c47e638a43a6,여성,2023,4362,1756
ID_4,4d2e4257f0b34027,여성,2024,3926,1832
ID_5,1925ee848a98449a,남성,2019,5580,864
ID_3,3162d30d34f54ac8,여성,2022,5066,500
ID_10,5c1a6635fa3640d2,여성,2020,3937,502
ID_10,69f4fa02f4414753,여성,2021,3893,596
ID_9,ece301cfce8e4757,남성,2024,5614,1709
ID_7,51d1108f348e415e,여성,2021,3706,1973
ID_10,b8df303f57e24080,남성,2020,3878,500
ID_6,a5b95322f1304596,남성,2018,3021,559
ID_2,b8a2efd2ea614ed9,남성,2019,4791,731
ID_10,e414154ffed44a50,남성,2019,3769,500
ID_2,9fad5bd018ff4d2f,남성,2024,5730,587
ID_6,3995dece4c0e4e91,여성,2025,3894,840
ID_6,6b8bc3673f4c418f,남성,2019,3117,727
ID_10,209bd448bb4e4f6f,남성,2022,4053,554
ID_5,01e1ba98fd464249,여성,2023,6108,1898
ID_7,2c77a920122f40c9,남성,2022,3999,1514
ID_9,771a92adb46844a7,남성,2019,4999,1919
ID_7,5c3e15214e97463f,여성,2023,4096,1889
ID_7,92a6fbfb1cd946c8,여성,2023,3882,1636
ID_4,0e4186a9b3b04370,남성,2025,3928,1715
ID_8,257098c471e24840,여성,2023,3528,1289
ID_10,f00c791500bc4e11,남성,2021,3948,619
ID_9,b9d4b66580de40e7,여성,2021,5346,1671
ID_2,1d5923dc76e647e3,여성,2022,5040,733
ID_1,bd3e35408eb840bb,여성,2022,4267,1667
ID_6,8981bb8fa57647ae,남성,2021,3258,500
ID_1,99d0ead9ecaa46ab,남성,2022,4325,2000
ID_2,14e05f5f65a74985,남성,2020,4841,500
ID_1,7e100ec6a8224a10,여성,2018,3860,1642
ID_5,0b737b8215854774,남성,2021,5983,2000
ID_4,c6f3ba165d91497f,여성,2018,3130,1800
ID_4,2776420bfac04d43,여성,2024,3739,2000
ID_10,4212e399e80841a9,남성,2021,4033,500
ID_10,71aef3f0aacc4bbe,여성,2019,3740,602
ID_5,178867a615e14c30,여성,2019,5608,1607
ID_4,9ce8886eb97b4759,남성,2020,3381,1213
ID_1,6c60d34fdf4f4ffd,여성,2019,3967,1524
ID_9,8ee7d78f3004497f,남성,2021,5233,1669
ID_8,19a165ee4d864672,남성,2021,3472,1793
ID_6,dd4fbad7e3c24a34,남성,2022,3374,896
ID_1,a48b7bfb6da54359,여성,2020,4038,1851
ID_1,11a3949a62154fa7,여성,2024,4519,1435
ID_4,4ed42cb2db6d4e64,여성,2023,3460,2000
ID_1,20e363a020904f09,남성,2020,4070,1837
ID_10,4274b51ee3254591,남성,2020,3813,504
ID_2,f8b0ab70d41a4065,여성,2019,4812,693
ID_4,c9f23e8881274fc2,남성,2018,3130,1530
ID_7,a8dd2e3acb8b43e4,남성,2018,3474,1212
ID_5,1886dc64ef824690,남성,2023,6506,2000
ID_3,0edce956e2544f43,여성,2019,4576,607
ID_1,daf062e2b86147c9,여성,2023,4463,2000
ID_9,541230d180f049e6,남성,2020,5135,1781
ID_9,99b5635815b144dc,남성,2024,5979,1499
ID_5,3201ee0c7a504d89,여성,2022,6004,1886
ID_9,a1710e7781184a8a,남성,2019,5007,1586
ID_1,d18915a94c9141ef,여성,2021,4263,1591
ID_7,a604d88eb53d4210,남성,2022,3771,1604
ID_9,740ac1d47661490b,남성,2021,5404,1882
ID_5,40562e060d154275,남성,2021,6028,2000
ID_8,056d98cbb6b64012,여성,2021,3483,1433
ID_7,2debbd851a13413c,남성,2020,3689,1641
ID_1,a39fa0a33aba4487,남성,2022,4317,1520
ID_3,22e898ec31384893,남성,2023,5339,658
ID_6,e45bb984cc0741b5,남성,2020,3265,689
ID_2,df855f2679e844e8,남성,2025,5875,579
ID_8,b0d4b85d268b4247,여성,2024,3743,1757
ID_6,995be7d3419d4b00,여성,2019,3137,1007
ID_5,ae4e8bc02dcd4ec2,남성,2022,5898,1838
ID_4,d6c7a041fdd6402a,여성,2022,3565,2000
ID_10,68d1227a5aa24602,여성,2021,3903,632
ID_1,91a60e14d32e4c5e,남성,2019,3994,1904
ID_1,725f0b6c31fc4a05,여성,2021,4150,2000
ID_7,7f72a3990d3e450b,여성,2018,3474,1547
ID_7,736b9a6d88344993,여성,2023,3900,1509
ID_7,07b258cd7a404450,남성,2019,3562,1651
ID_1,d3c01ee67ab74895,여성,2022,4302,1818
ID_10,cfcca3be04304de4,여성,2019,3765,852
ID_10,a7c29845dd254abb,여성,2018,3646,680
ID_6,d50620c4e3724772,여성,2024,3670,922
ID_9,cc4ae1f1a4f44a53,여성,2023,5453,1877
ID_4,912433d6e5de403d,여성,2022,3485,2000
ID_10,20ccc22aa2684e66,여성,2018,3646,764
ID_10,467ee62805094680,남성,2023,4085,674
ID_4,16ccdf12d135456b,남성,2018,3130,1623
ID_1,37e535f7483f4cf2,여성,2018,3860,1843
ID_2,873d74d8f7764481,남성,2019,4731,500
ID_7,c5f394a538c64cd9,남성,2019,3574,1811
ID_1,b98589a0aace4c44,여성,2022,4241,1767
ID_9,89766af2c4e8494b,여성,2025,6407,1861
ID_10,7f18fbc1a6f84142,여성,2023,4119,542
ID_6,1dbdbb2cfa09472b,남성,2019,3131,872
ID_2,051b0b85d0544836,남성,2021,5150,618
ID_2,a0f667b12bf74747,남성,2023,5176,832
ID_7,fa6f7ff8d8814122,여성,2023,3855,1628
ID_7,2df10c7efd114cdd,남성,2020,3753,1419
ID_8,62162eb7449242fd,남성,2021,3392,1935
ID_3,93cfba0b41284add,여성,2022,5012,500
ID_1,64c7108fd40948dc,남성,2018,3860,1914
ID_4,c167bc7a44634dcf,여성,2018,3130,1756
ID_5,8fb1b9020869455c,남성,2020,5760,1676
ID_8,b5d90a5ab4c54e69,남성,2020,3402,1813
ID_6,6b8944170ef54912,여성,2024,3420,691
ID_7,fb9ac144dc744598,남성,2021,3799,1405
ID_7,e95f79364a3745ed,남성,2023,3840,1637
ID_6,914d6f909d3e4e75,남성,2020,3165,903
ID_10,7cad1010e2f44a5a,남성,2021,4084,500
ID_6,2a41d7ef2b754116,남성,2019,3093,865
ID_4,f25385ae05c54678,여성,2022,3465,1751
ID_1,8073f5aa89b1490a,남성,2020,4040,1838
ID_3,38e2f1d5a95c4bb1,여성,2023,5249,500
ID_2,4b9d3084c81d40d7,남성,2020,4840,610
ID_5,0aaf06176cf54cca,남성,2020,5858,1572
ID_8,08012d5cf80346a2,여성,2021,3573,1875
ID_1,a5a97c764072475c,여성,2025,4618,1491
ID_9,0e94da6a18434d90,남성,2022,5504,1564
ID_6,d1804d1be6cb4382,남성,2020,3147,642
ID_10,fc4e2867d2a541f4,남성,2022,4059,500
ID_1,8e3fff73f7a54140,여성,2020,4026,1694
ID_10,26f51be983e04126,남성,2023,4209,715
ID_10,14dec3fd8d644aaa,여성,2024,4210,651
ID_2,fb9071b1e6984036,남성,2021,5049,500
ID_9,ece301cfce8e4757,남성,2020,5127,1873
ID_7,e566f60b62fd4849,남성,2025,4365,1435
ID_7,64c406d404934d49,남성,2021,3837,1774
ID_3,a2c452c406d74a88,여성,2022,4958,798
ID_10,8ae8b64d506246d0,여성,2021,3945,500
ID_8,9f7a92ba1cf340d7,여성,2021,3387,2000
ID_7,8e09c8d5d2e2469d,여성,2019,3566,1433
ID_5,c6050b1bfccf4293,남성,2022,5906,1355
ID_9,baa6970960d44103,여성,2020,5255,1576
ID_10,f7db04d096a34e0d,여성,2024,4115,500
ID_8,c43b51772a974fd8,여성,2021,3443,1820
ID_10,c26a731f5cc0463e,여성,2023,4376,754
ID_1,f1d9f8cda1cb4693,남성,2020,4052,1231
ID_3,c9289d793b27457f,여성,2019,4659,619
ID_4,fe8ab1217fbd4e37,남성,2021,3347,2000
ID_10,e73c77aa6eaf4050,여성,2018,3646,500
ID_8,43d29a966cb74945,남성,2020,3378,1005
ID_4,80102253c6484a1b,남성,2020,3302,1509
ID_4,c6f3ba165d91497f,여성,2020,3313,2000
ID_5,0aaf06176cf54cca,남성,2023,6559,2000
ID_6,5999833e789e466f,여성,2024,3756,1134
ID_5,cbcc93b83f734955,남성,2022,6275,1546
ID_8,3702ce73e34c41d6,여성,2018,3189,1250
ID_10,a9bc97f306204fba,남성,2022,4127,500
ID_10,eda5609a54b14700,여성,2018,3646,500
ID_4,16ccdf12d135456b,남성,2020,3281,1735
ID_10,06c41d6b706d4c2b,남성,2021,4013,927
ID_10,18588ac04b8d4da1,남성,2021,3937,665
ID_3,7de17e0909284eda,남성,2020,4674,500
ID_2,6927fea5aa0c48bb,남성,2023,5370,602
ID_5,da8fe8469fd046bc,남성,2022,6280,698
ID_4,1e56c9bbcb984709,여성,2021,3518,1891
ID_1,912d8cb9a43e45fc,여성,2023,4353,1503
ID_4,43f08876c4144274,남성,2024,3555,1875
ID_6,b86d7f76e7994022,남성,2019,3140,948
ID_10,2674e06f9db24ae1,남성,2024,4281,764
ID_9,cf057f48b7a5463b,남성,2023,5482,1322
ID_10,1919b28fc96a49c4,여성,2021,4060,500
ID_7,2debbd851a13413c,남성,2019,3580,1789
ID_10,55f3a1adffce4537,여성,2023,4298,538
ID_9,5a7f5a59ec6146c9,남성,2023,5599,1442
ID_10,afff8fec66e04f40,남성,2018,3646,500
ID_10,edbf63229c93439b,여성,2022,4105,683
ID_9,96ede1728418462d,남성,2021,5227,2000
ID_10,35669445ecfc4cb7,여성,2025,4325,500
ID_6,347eead2be2248a5,남성,2025,3581,529
ID_4,66b076d1dcfc4b8d,여성,2021,3353,2000
ID_2,46d9355a8f1b41ef,여성,2019,4788,500
ID_1,d2183ed355484097,여성,2023,4598,1730
ID_5,c6050b1bfccf4293,남성,2019,5548,1826
ID_3,53622bd21bca472d,여성,2020,4830,500
ID_9,5633e8ccadf647d0,여성,2024,5627,1812
ID_2,0de08c5341e74b29,여성,2021,4942,622
ID_9,1c0394f6b2a04161,남성,2023,5562,2000
ID_3,f960f765342747c3,여성,2023,5340,518
ID_4,fddd148aecc44a81,남성,2019,3253,2000
ID_1,f733c47e638a43a6,여성,2024,4470,1594
ID_3,a8efe2cd4bc940ab,남성,2019,4574,500
ID_6,87c6ced3398a4c65,남성,2024,3450,839
ID_4,fccf89b21fbe422c,여성,2023,3530,1752
ID_5,ecca3053d59240b1,여성,2024,6554,1152
ID_10,e5da42c44e15422c,여성,2019,3765,785
ID_7,60e1d59262b44b4d,남성,2022,4063,1779
ID_6,41d8edefd8e9494d,남성,2023,3671,964
ID_1,73fa847070eb4f6c,여성,2021,4153,1716
ID_4,13a6efe822d34a5d,여성,2025,3784,1572
ID_4,9a37788665304216,남성,2019,3197,2000
ID_10,7acac34e5f9e4954,남성,2019,3741,500
ID_2,1a6465995803414e,여성,2020,5014,641
ID_6,c03299a1cb2c4aab,여성,2025,3632,783
ID_6,42b9c5abf4c440d4,여성,2020,3193,596
ID_8,14aae50e80504f4c,남성,2023,3582,1525
ID_4,2047e5c489cf4cd9,여성,2025,3790,1558
ID_7,2f4767187e2c43e8,여성,2021,3881,1693
ID_1,b94b0b36af1d4127,여성,2019,3956,1785
ID_10,13e06d153ef14c94,여성,2021,3960,500
ID_2,fa1af7f6ade04bb0,여성,2024,5466,633
ID_1,5db857e6ea7b469e,남성,2023,4395,1761
ID_10,aff84fd8c1d641e5,남성,2021,3986,678
ID_7,5cf35b1c54f64223,남성,2025,4430,1383
ID_9,6a4da2a693584969,여성,2024,5969,1280
ID_2,2635963b1270480c,여성,2024,5716,699
ID_10,e414154ffed44a50,남성,2021,4027,565
ID_4,9b0fba008e8d4d1f,여성,2021,3519,2000
ID_9,59c8e31b51124fd6,여성,2023,5657,1294
ID_5,fc0105b229ce4b9c,남성,2019,5641,1832
ID_10,f62e16b04cf44476,남성,2019,3790,500
ID_6,7f42692b306e4d1f,남성,2025,3548,583
ID_10,209bd448bb4e4f6f,남성,2023,4162,524
ID_5,f002fb4f39d94ee1,여성,2024,6859,1560
ID_10,8e11f3ee1b8442d3,여성,2021,4002,879
ID_7,c9db0eff47d843b8,남성,2024,4311,1638
ID_10,7a097b083fe148e8,여성,2021,3888,500
ID_1,95f60e56ae714cfd,여성,2025,4978,1317
ID_2,58de67719ca44a2d,남성,2021,5117,578
ID_6,68a592a3f8554fbe,여성,2024,3602,563
ID_5,e0fec541b8d84670,남성,2020,5766,1569
ID_3,29fa5c1060f14669,여성,2019,4621,517
ID_10,ef51f60a27fa4d32,여성,2019,3728,500
ID_4,74aeca4139b14db1,여성,2019,3228,2000
ID_1,15aa2ed2a7804d57,여성,2020,4062,1852
ID_6,b3b30c4fa13f4b63,여성,2020,3144,500
ID_7,d15dcd8b169c4864,여성,2021,3868,1677
ID_2,72b9bd02f261417a,남성,2021,5178,610
ID_7,d8311a5cb5e44d0f,여성,2023,4148,1951
ID_10,ab42ebdc0aa14140,남성,2024,4451,629
ID_3,81fd70b008604d75,남성,2019,4639,500
ID_1,927bd36594024d61,남성,2022,4421,1634
ID_5,404e8fd7cc144bc7,남성,2019,5626,1503
ID_7,fd9e231001df4440,여성,2023,4164,1302
ID_3,0d93fd7c12094fb8,남성,2021,4783,500
ID_3,0edce956e2544f43,여성,2021,4770,500
ID_2,38c1be49bc14482b,남성,2022,5209,563
ID_1,17efbeae200f4a8f,여성,2019,3999,1790
ID_10,8bb2277374314f7e,여성,2022,4195,500
ID_1,6c989f65debc43f4,남성,2022,4361,1785
ID_6,8f70550f2d9e47d1,남성,2022,3311,500
ID_4,dc288f55cd1d4476,여성,2018,3130,1944
ID_9,0ed868209712452d,여성,2021,5303,1907
ID_1,0a7addf729de4045,여성,2024,4851,1520
ID_5,fe8c657007834131,남성,2021,5856,2000
ID_1,b27ab3d92f2f4051,남성,2023,4572,1766
ID_6,96e660a5d6864200,여성,2023,3479,924
ID_5,3d7a908d259d47c5,남성,2020,5764,2000
ID_9,15795fecc4274d65,여성,2018,4899,1735
ID_1,7c5e2915b0714af4,남성,2023,4408,1421
ID_7,e82ad72cc78c40d0,남성,2020,3654,1453
ID_1,051753294d6342bc,여성,2019,4012,2000
ID_3,15149736396b4bc0,여성,2022,4909,500
ID_7,b28a5fb90cb94f4c,남성,2025,4460,1866
ID_4,b0f43c568ae946a5,여성,2024,3610,1581
ID_2,8a32c43d1e0f461f,남성,2020,4912,500
ID_3,f3f68b4b22a1489b,여성,2019,4586,603
ID_3,6b06f697f5344700,여성,2022,4924,500
ID_1,daf062e2b86147c9,여성,2025,4730,1969
ID_6,727f6e6eacb641bc,여성,2021,3269,774
ID_3,97f002682ff840ec,여성,2020,4707,575
ID_8,02232e7741f14709,여성,2020,3398,1213
ID_9,24d6872a911e47a4,여성,2019,5047,1691
ID_9,41b6690804db4a18,남성,2022,5402,1643
ID_6,d40ff6e6d359455f,여성,2021,3358,807
ID_10,f7db04d096a34e0d,여성,2021,3874,500
ID_7,6da5e51c16564b9c,남성,2018,3474,1843
ID_5,d199ec5a3bac48bb,여성,2025,6860,1519
ID_4,bc7edb73b1074260,남성,2022,3431,1491
ID_1,d1af4d189b124945,남성,2018,3860,1692
ID_7,dc8190b3471a4e0f,남성,2022,3782,1774
ID_2,de061a3dfef54898,여성,2022,5251,500
ID_3,abdc0068599843e3,여성,2021,5030,802
ID_5,9d3f19be9f7a4e44,남성,2022,6142,1846
ID_7,e566f60b62fd4849,남성,2022,3958,1893
ID_10,5a176ffbb4bc486d,남성,2024,4595,581
ID_7,72f92b7858584305,남성,2024,4044,1429
ID_2,76f3826b2bd44340,남성,2019,4772,684
ID_9,201940ba0f1147ed,여성,2024,5828,1376
ID_1,a07a008b76a548b3,남성,2022,4438,1906
ID_7,eee3aa7af6a8481f,여성,2022,3979,1557
ID_8,4b0bbf803e3e4edc,여성,2023,3680,1567
ID_3,74e3ec92e65a434b,남성,2023,5319,764
ID_9,b529d33f7cb640df,여성,2019,5081,2000
ID_7,f9f2c6ab62944a26,남성,2018,3474,1324
ID_10,021e2da7c335407f,여성,2023,4387,500
ID_10,05cc65e1f46e4c87,남성,2020,3847,500
ID_8,438387574d7d4748,여성,2023,3851,1157
ID_2,0a99185b9e9b4012,여성,2020,4865,584
ID_1,bacf3a08958449c6,여성,2021,4130,1197
ID_3,a09c5f1ff90f4130,여성,2022,4969,761
ID_6,c2d965ca2b074668,남성,2025,3911,672
ID_6,eda89a2a8e8244e3,남성,2022,3323,730
ID_8,14aae50e80504f4c,남성,2018,3189,1353
ID_7,ed56ed64e70944b0,여성,2023,4136,1607
ID_7,c9189be12f9d425c,남성,2024,4294,1248
ID_1,c8b7763f5d0e4365,여성,2023,4350,1545
ID_9,e5f2d8629de64a7f,남성,2025,5989,1812
ID_5,93018f26af074205,여성,2022,5953,2000
ID_6,fc790996ce604dc0,여성,2022,3500,714
ID_3,a9a037d9fcad462b,여성,2018,4482,617
ID_9,3c6daf3dd96f4da1,여성,2018,4899,1604
ID_7,2d186d7277e04880,남성,2020,3740,1555
ID_5,313ded78680f48d8,여성,2020,5873,1644
ID_2,a272c078d1fc4a37,여성,2023,5467,682
ID_5,e56c706946e642b6,남성,2019,5620,1464
ID_7,5c3e15214e97463f,여성,2024,4233,1660
ID_4,d6d6907060fd4504,남성,2025,3810,1920
ID_7,e95f79364a3745ed,남성,2021,3689,1767
ID_10,039b263251794fd9,여성,2021,4051,788
ID_7,fa6f7ff8d8814122,여성,2020,3622,1384
ID_3,e7d604e2ccb14aeb,여성,2024,5614,599
ID_5,8c306fb36f8f4398,여성,2025,6977,1833
ID_3,fb67278594a24760,남성,2022,5156,695
ID_10,4adeb4be4b834746,남성,2021,3888,755
ID_1,37f3d71eb03d483d,남성,2020,4063,1581
ID_10,bce16a49fd5d4628,남성,2018,3646,500
ID_6,dab48b85798c40d6,남성,2023,3409,870
ID_2,35a7550d6c334871,여성,2018,4638,500
ID_10,8d59d0f7eab042c7,남성,2019,3768,866
ID_5,4c749178e03e4de2,여성,2020,5836,2000
ID_3,0d9413a9fadc46d3,여성,2020,4716,549
ID_5,7eab8131e94e41a9,여성,2023,6078,1541
ID_7,e95f79364a3745ed,남성,2024,3917,1635
ID_3,abdc0068599843e3,여성,2025,5866,500
ID_9,3fa48e772e794359,여성,2023,5932,1809
ID_4,80102253c6484a1b,남성,2019,3215,1978
ID_10,bce16a49fd5d4628,남성,2022,4069,580
ID_8,3a4b71bcba404136,여성,2019,3294,1186
ID_10,de1566bb99f54794,여성,2020,3868,666
ID_10,592aa93f595a459b,여성,2019,3744,500
ID_6,0a948e9320da4b06,여성,2022,3274,700
ID_4,ed54071a757142a6,여성,2021,3431,1297
ID_8,8031abba15364505,남성,2021,3548,1432
ID_2,6ecaa28827f24647,남성,2023,5592,503
ID_8,dcefc7d3306b4ef4,여성,2024,3824,1573
ID_10,35073f3652604ebf,여성,2022,3981,610
ID_7,078c14b9b91441bd,남성,2023,3906,1837
ID_8,2141d13fbdae4fd7,여성,2022,3473,1791
ID_7,435d2f832e744083,남성,2019,3590,1516
