A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5,ID
3.0,2.0,2.0,6.0,5.0,5.0,2.0,6.0,1.0,1.0,5.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,1,6.0,6.0,1.0,ID_1259
1.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,2.0,2.0,2.0,1.0,6.0,1,6.0,5.0,2.0,ID_1260
5.0,4.0,4.0,3.0,1.0,4.0,5.0,1.0,5.0,6.0,6.0,6.0,1.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,2.0,5,3.0,6.0,3.0,ID_1261
2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,6.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,4.0,5.0,2,5.0,6.0,2.0,ID_1262
4.0,4.0,5.0,3.0,4.0,1.0,1.0,4.0,6.0,5.0,6.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,5,4.0,3.0,3.0,ID_1263
4.0,5.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4,3.0,4.0,4.0,ID_1264
1.0,3.0,3.0,5.0,3.0,5.0,5.0,6.0,2.0,1.0,6.0,5.0,1.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,4,2.0,3.0,3.0,ID_1265
5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,5.0,6.0,6.0,1.0,2.0,4.0,1.0,2.0,6.0,1,5.0,6.0,2.0,ID_1266
1.0,4.0,3.0,6.0,4.0,6.0,6.0,4.0,1.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,2,5.0,5.0,1.0,ID_1267
2.0,3.0,4.0,6.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3,5.0,6.0,2.0,ID_1268
4.0,4.0,2.0,1.0,3.0,5.0,4.0,2.0,3.0,5.0,4.0,6.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,6.0,1,4.0,6.0,1.0,ID_1269
3.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,1.0,2.0,1.0,3.0,6.0,5.0,4.0,3.0,4.0,2.0,6.0,4.0,4,3.0,4.0,4.0,ID_1270
4.0,5.0,5.0,5.0,6.0,3.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,6.0,6,5.0,6.0,3.0,ID_1271
1.0,5.0,4.0,6.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2,4.0,6.0,4.0,ID_1272
2.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,6.0,6.0,3.0,4.0,2.0,3.0,4.0,1.0,6.0,2,6.0,5.0,2.0,ID_1273
2.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,2.0,6.0,2.0,5.0,1.0,3.0,2.0,3.0,6.0,4.0,4.0,4.0,2.0,3,1.0,2.0,5.0,ID_1274
1.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,4.0,6.0,2.0,5.0,4.0,1.0,2.0,5.0,1,5.0,5.0,3.0,ID_1275
3.0,6.0,6.0,4.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,6.0,2.0,2.0,3.0,5.0,4,6.0,4.0,2.0,ID_1276
1.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,6.0,4.0,5.0,6.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,2,2.0,6.0,5.0,ID_1277
3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,4.0,5,5.0,5.0,4.0,ID_1278
4.0,5.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,6.0,2.0,3.0,5.0,2.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,3,3.0,4.0,3.0,ID_1279
3.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,4.0,6.0,2.0,2.0,5.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,6.0,2,5.0,5.0,2.0,ID_1280
2.0,5.0,4.0,6.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,6.0,5.0,5.0,2.0,4.0,1.0,6.0,1,6.0,6.0,1.0,ID_1281
4.0,5.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,2.0,6.0,6.0,6.0,5.0,5.0,4.0,4,5.0,6.0,4.0,ID_1282
5.0,4.0,2.0,2.0,3.0,4.0,4.0,6.0,3.0,5.0,5.0,6.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,4,4.0,6.0,2.0,ID_1283
2.0,6.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,6.0,4,5.0,1.0,2.0,ID_1284
2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0,4,4.0,5.0,2.0,ID_1285
1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,2,5.0,6.0,2.0,ID_1286
4.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,5.0,6.0,2.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,4.0,2,2.0,6.0,3.0,ID_1287
2.0,5.0,6.0,6.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,3,5.0,2.0,2.0,ID_1288
1.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,3,4.0,4.0,2.0,ID_1289
1.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,2.0,2.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2,4.0,5.0,2.0,ID_1290
1.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,3,5.0,6.0,2.0,ID_1291
2.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,1.0,1.0,1.0,3.0,6.0,6.0,2.0,2.0,4.0,1.0,1.0,5.0,1,5.0,5.0,6.0,ID_1292
2.0,4.0,4.0,1.0,3.0,5.0,6.0,5.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,6.0,1.0,6.0,1.0,3.0,1,5.0,6.0,1.0,ID_1293
1.0,6.0,5.0,5.0,6.0,5.0,3.0,5.0,1.0,4.0,1.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,2,5.0,5.0,2.0,ID_1294
3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,4.0,6.0,4.0,3.0,2.0,4.0,2.0,6.0,1,6.0,6.0,1.0,ID_1295
2.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,3,5.0,5.0,3.0,ID_1296
2.0,5.0,4.0,1.0,6.0,5.0,3.0,5.0,4.0,5.0,2.0,3.0,6.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,6.0,4,6.0,5.0,1.0,ID_1297
2.0,5.0,5.0,6.0,3.0,4.0,5.0,5.0,1.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,2,3.0,5.0,3.0,ID_1298
4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,1.0,3.0,1.0,4.0,6.0,6.0,6.0,6.0,3.0,1.0,1.0,5.0,3,6.0,6.0,1.0,ID_1299
4.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,6.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1,6.0,4.0,1.0,ID_1300
2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,5.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1,5.0,6.0,1.0,ID_1301
5.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3,3.0,4.0,3.0,ID_1302
5.0,4.0,4.0,6.0,4.0,6.0,6.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,4.0,4.0,5.0,1.0,1.0,4.0,1,2.0,4.0,4.0,ID_1303
4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,3,4.0,4.0,2.0,ID_1304
2.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,2.0,5.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,1,4.0,4.0,2.0,ID_1305
2.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,4.0,1.0,1.0,4.0,5.0,4.0,5.0,5,5.0,5.0,2.0,ID_1306
4.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,4.0,5.0,5.0,4,4.0,4.0,4.0,ID_1307
2.0,1.0,4.0,2.0,4.0,6.0,6.0,5.0,6.0,3.0,5.0,5.0,6.0,4.0,2.0,4.0,2.0,6.0,2.0,2.0,5.0,1,5.0,6.0,1.0,ID_1308
2.0,1.0,4.0,1.0,4.0,6.0,6.0,5.0,6.0,3.0,5.0,5.0,6.0,3.0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,1,5.0,6.0,1.0,ID_1309
1.0,5.0,6.0,5.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,1,6.0,6.0,1.0,ID_1310
1.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,2.0,4.0,1.0,1.0,6.0,6.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,1,6.0,4.0,1.0,ID_1311
6.0,6.0,1.0,6.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,6.0,1.0,6.0,3.0,4.0,3.0,1.0,2.0,6.0,1,6.0,6.0,1.0,ID_1312
3.0,6.0,6.0,5.0,6.0,5.0,6.0,1.0,3.0,6.0,3.0,2.0,6.0,6.0,6.0,3.0,6.0,1.0,5.0,1.0,6.0,1,6.0,6.0,1.0,ID_1313
2.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,6.0,1.0,2.0,2.0,2.0,1.0,6.0,2,5.0,5.0,1.0,ID_1314
4.0,2.0,5.0,6.0,1.0,6.0,2.0,1.0,4.0,6.0,1.0,2.0,4.0,5.0,4.0,6.0,6.0,6.0,1.0,5.0,5.0,6,3.0,5.0,4.0,ID_1315
1.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,2,5.0,6.0,1.0,ID_1316
2.0,6.0,4.0,1.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,3.0,5.0,5,3.0,2.0,4.0,ID_1317
4.0,5.0,4.0,2.0,6.0,6.0,6.0,6.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,6.0,1,6.0,6.0,3.0,ID_1318
1.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,3.0,1.0,4.0,2.0,5.0,4.0,5.0,2,6.0,5.0,1.0,ID_1319
2.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,6.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,5,5.0,4.0,4.0,ID_1320
1.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,2.0,1.0,4.0,2.0,4.0,6.0,4.0,2.0,5.0,5.0,3.0,1.0,4.0,4,4.0,6.0,3.0,ID_1321
1.0,4.0,3.0,6.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,3,4.0,6.0,1.0,ID_1322
4.0,6.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,6.0,1.0,1.0,5.0,6.0,6.0,4.0,5.0,6.0,3.0,5.0,5.0,4,4.0,5.0,4.0,ID_1323
2.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,4.0,4.0,3.0,4.0,3.0,6.0,2,6.0,5.0,1.0,ID_1324
1.0,5.0,2.0,4.0,2.0,6.0,4.0,5.0,1.0,2.0,5.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,6.0,2,5.0,6.0,1.0,ID_1325
2.0,4.0,3.0,5.0,4.0,4.0,4.0,6.0,2.0,1.0,5.0,2.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,5.0,2,5.0,2.0,5.0,ID_1326
2.0,4.0,4.0,4.0,2.0,6.0,6.0,5.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,2.0,3.0,5.0,6.0,2.0,6.0,4,4.0,6.0,1.0,ID_1327
4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,6.0,6.0,6.0,4.0,1.0,1.0,6.0,6.0,4.0,6.0,6.0,5.0,3,1.0,6.0,4.0,ID_1328
2.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,1.0,1.0,2.0,1.0,4.0,5.0,6.0,5.0,5.0,5.0,2.0,3.0,6.0,2,5.0,5.0,1.0,ID_1329
3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,2.0,4.0,2.0,5.0,6.0,5.0,6.0,4.0,3.0,3.0,5.0,1,5.0,6.0,2.0,ID_1330
4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,6.0,1,6.0,5.0,1.0,ID_1331
4.0,4.0,5.0,2.0,6.0,5.0,2.0,4.0,3.0,6.0,5.0,6.0,5.0,2.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,3,5.0,6.0,1.0,ID_1332
1.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,2.0,6.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,3,4.0,5.0,3.0,ID_1333
5.0,2.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,6.0,2.0,1.0,4.0,1,5.0,4.0,2.0,ID_1334
3.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,2,5.0,5.0,1.0,ID_1335
1.0,6.0,5.0,6.0,4.0,4.0,3.0,2.0,4.0,5.0,1.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4,5.0,5.0,2.0,ID_1336
2.0,6.0,5.0,3.0,5.0,5.0,2.0,3.0,6.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,6,5.0,5.0,5.0,ID_1337
3.0,5.0,4.0,6.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,6.0,4.0,6.0,6.0,4.0,3.0,3.0,5.0,2,4.0,6.0,3.0,ID_1338
1.0,5.0,5.0,6.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2,2.0,5.0,4.0,ID_1339
1.0,5.0,3.0,4.0,4.0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,3.0,1.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,3,5.0,6.0,4.0,ID_1340
3.0,4.0,5.0,6.0,3.0,6.0,6.0,5.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,6.0,2,5.0,2.0,1.0,ID_1341
3.0,6.0,6.0,3.0,6.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,4.0,4,5.0,5.0,2.0,ID_1342
4.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,6.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,6.0,5.0,1,5.0,2.0,2.0,ID_1343
5.0,6.0,5.0,3.0,6.0,5.0,6.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,6.0,1.0,2.0,1.0,3.0,4.0,5.0,5,3.0,4.0,4.0,ID_1344
1.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,2.0,5.0,4.0,2.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,6.0,6.0,3,6.0,6.0,2.0,ID_1345
4.0,4.0,5.0,2.0,5.0,5.0,6.0,4.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,5.0,3,4.0,4.0,3.0,ID_1346
1.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,4.0,2.0,1.0,5.0,6.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,5,6.0,6.0,2.0,ID_1347
4.0,5.0,6.0,5.0,6.0,3.0,2.0,2.0,3.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,6,1.0,6.0,6.0,ID_1348
4.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,5.0,6.0,3.0,5.0,2.0,4,2.0,3.0,5.0,ID_1349
6.0,4.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,4.0,1.0,2.0,1.0,5.0,4.0,5.0,6.0,5.0,2.0,4.0,6.0,5,5.0,5.0,3.0,ID_1350
1.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,6.0,1,6.0,5.0,2.0,ID_1351
3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3,6.0,6.0,2.0,ID_1352
1.0,6.0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,1,5.0,4.0,2.0,ID_1353
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5.0,5.0,5.0,ID_1354
1.0,6.0,6.0,3.0,6.0,6.0,5.0,5.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,2,4.0,6.0,1.0,ID_1355
1.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,6.0,2.0,2.0,5.0,2.0,1.0,5.0,3,5.0,6.0,2.0,ID_1356
1.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,6.0,2,6.0,6.0,1.0,ID_1357
1.0,6.0,6.0,1.0,1.0,5.0,6.0,6.0,4.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,4.0,6.0,1.0,ID_1358
3.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,2,5.0,4.0,2.0,ID_1359
1.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,6.0,6.0,2.0,5.0,4.0,4.0,4.0,5.0,2,6.0,6.0,2.0,ID_1360
6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,6,5.0,6.0,2.0,ID_1361
6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,3.0,6.0,5.0,6.0,6.0,5.0,1.0,4.0,5.0,5.0,5.0,1,5.0,6.0,2.0,ID_1362
6.0,2.0,5.0,6.0,6.0,5.0,6.0,3.0,5.0,1.0,3.0,6.0,5.0,6.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,1,5.0,6.0,2.0,ID_1363
6.0,2.0,5.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,4.0,2.0,5.0,5.0,1,5.0,6.0,2.0,ID_1364
6.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,4.0,2.0,5.0,5.0,1,5.0,6.0,2.0,ID_1365
6.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,1,3.0,6.0,2.0,ID_1366
6.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,4.0,2.0,6.0,5.0,1,6.0,6.0,2.0,ID_1367
6.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,6.0,5.0,1,6.0,1.0,2.0,ID_1368
6.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,3.0,6.0,5.0,6.0,2.0,1.0,1.0,6.0,2.0,6.0,5.0,1,6.0,6.0,2.0,ID_1369
6.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,3.0,1.0,5.0,6.0,2.0,1.0,1.0,6.0,2.0,6.0,5.0,1,6.0,6.0,2.0,ID_1370
3.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,4.0,3,2.0,2.0,5.0,ID_1371
1.0,5.0,1.0,6.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,6.0,1.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,3,5.0,5.0,5.0,ID_1372
2.0,5.0,5.0,5.0,2.0,5.0,6.0,5.0,4.0,4.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4,6.0,2.0,6.0,ID_1373
2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4,4.0,4.0,3.0,ID_1374
4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,6.0,2.0,4.0,2,5.0,5.0,4.0,ID_1375
3.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,1.0,2.0,3.0,2.0,5.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,3,4.0,4.0,2.0,ID_1376
4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,3.0,4.0,5,4.0,5.0,2.0,ID_1377
4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,3,5.0,6.0,4.0,ID_1378
2.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,2.0,5.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,6.0,4,4.0,4.0,5.0,ID_1379
5.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,6.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,6.0,1,4.0,6.0,1.0,ID_1380
4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3,3.0,2.0,2.0,ID_1381
4.0,1.0,5.0,2.0,5.0,6.0,5.0,2.0,2.0,3.0,6.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,6.0,1,6.0,6.0,2.0,ID_1382
3.0,5.0,3.0,6.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,3,2.0,3.0,3.0,ID_1383
3.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,3.0,2,4.0,4.0,4.0,ID_1384
2.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,6.0,5.0,6.0,3.0,2.0,3.0,2.0,2.0,6.0,2,5.0,5.0,2.0,ID_1385
2.0,4.0,4.0,6.0,4.0,5.0,6.0,1.0,4.0,6.0,4.0,4.0,1.0,4.0,4.0,6.0,6.0,5.0,5.0,3.0,2.0,5,6.0,6.0,4.0,ID_1386
3.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,6.0,2,5.0,6.0,2.0,ID_1387
5.0,3.0,1.0,1.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,3,3.0,6.0,3.0,ID_1388
1.0,6.0,4.0,6.0,4.0,6.0,6.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,1,6.0,6.0,3.0,ID_1389
2.0,5.0,4.0,6.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,3,4.0,5.0,4.0,ID_1390
2.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,5.0,6.0,2.0,6.0,1,6.0,6.0,1.0,ID_1391
