ID,satisfaction
60257,satisfied
60260,neutral or dissatisfied
60261,satisfied
60262,neutral or dissatisfied
60264,neutral or dissatisfied
60265,neutral or dissatisfied
60266,neutral or dissatisfied
60267,neutral or dissatisfied
60268,neutral or dissatisfied
60271,neutral or dissatisfied
60272,neutral or dissatisfied
60273,neutral or dissatisfied
60274,neutral or dissatisfied
60275,satisfied
60276,neutral or dissatisfied
60277,satisfied
60278,neutral or dissatisfied
60279,satisfied
60281,neutral or dissatisfied
60282,neutral or dissatisfied
60283,neutral or dissatisfied
60284,neutral or dissatisfied
60286,neutral or dissatisfied
60287,satisfied
60288,neutral or dissatisfied
60289,satisfied
60290,neutral or dissatisfied
60292,satisfied
60293,neutral or dissatisfied
60295,satisfied
60297,neutral or dissatisfied
60298,satisfied
60299,satisfied
60300,neutral or dissatisfied
60301,neutral or dissatisfied
60303,neutral or dissatisfied
60304,satisfied
60306,satisfied
60307,neutral or dissatisfied
60308,satisfied
60309,neutral or dissatisfied
60310,neutral or dissatisfied
60311,satisfied
60312,satisfied
60313,satisfied
60314,satisfied
60315,neutral or dissatisfied
60317,satisfied
60319,satisfied
60321,satisfied
60323,satisfied
60325,neutral or dissatisfied
60326,satisfied
60327,neutral or dissatisfied
60328,satisfied
60329,neutral or dissatisfied
60332,satisfied
60334,neutral or dissatisfied
60335,neutral or dissatisfied
60337,neutral or dissatisfied
60338,satisfied
60339,neutral or dissatisfied
60340,neutral or dissatisfied
60341,neutral or dissatisfied
60342,neutral or dissatisfied
60344,satisfied
60345,satisfied
60346,neutral or dissatisfied
60347,satisfied
60348,neutral or dissatisfied
60349,neutral or dissatisfied
60350,neutral or dissatisfied
60351,neutral or dissatisfied
60352,neutral or dissatisfied
60353,neutral or dissatisfied
60354,neutral or dissatisfied
60355,satisfied
60356,satisfied
60357,neutral or dissatisfied
60358,satisfied
60359,neutral or dissatisfied
60360,neutral or dissatisfied
60361,neutral or dissatisfied
60362,neutral or dissatisfied
60363,satisfied
60364,neutral or dissatisfied
60365,neutral or dissatisfied
60366,satisfied
60367,neutral or dissatisfied
60368,satisfied
60369,neutral or dissatisfied
60370,neutral or dissatisfied
60371,neutral or dissatisfied
60375,satisfied
60376,satisfied
60378,neutral or dissatisfied
60379,satisfied
60380,satisfied
60381,satisfied
60383,neutral or dissatisfied
60384,neutral or dissatisfied
60385,neutral or dissatisfied
60386,satisfied
60387,neutral or dissatisfied
60388,satisfied
60389,satisfied
60390,neutral or dissatisfied
60392,neutral or dissatisfied
60393,satisfied
60394,neutral or dissatisfied
60395,satisfied
60396,satisfied
60397,neutral or dissatisfied
60398,satisfied
60399,neutral or dissatisfied
60400,satisfied
60401,satisfied
60402,neutral or dissatisfied
60404,neutral or dissatisfied
60405,neutral or dissatisfied
60406,neutral or dissatisfied
60408,neutral or dissatisfied
60409,satisfied
60410,neutral or dissatisfied
60411,neutral or dissatisfied
60412,neutral or dissatisfied
60413,neutral or dissatisfied
60414,neutral or dissatisfied
60415,neutral or dissatisfied
60416,neutral or dissatisfied
60417,satisfied
60422,neutral or dissatisfied
60423,satisfied
60425,neutral or dissatisfied
60426,neutral or dissatisfied
60427,neutral or dissatisfied
60428,neutral or dissatisfied
60429,satisfied
60430,neutral or dissatisfied
60431,neutral or dissatisfied
60432,neutral or dissatisfied
60434,neutral or dissatisfied
60435,neutral or dissatisfied
60436,neutral or dissatisfied
60437,satisfied
60438,satisfied
60440,satisfied
60441,satisfied
60442,neutral or dissatisfied
60443,neutral or dissatisfied
60444,satisfied
60445,neutral or dissatisfied
60446,neutral or dissatisfied
60447,satisfied
60448,neutral or dissatisfied
60449,neutral or dissatisfied
60451,neutral or dissatisfied
60452,neutral or dissatisfied
60453,neutral or dissatisfied
60455,satisfied
60456,neutral or dissatisfied
60457,neutral or dissatisfied
60458,neutral or dissatisfied
60459,satisfied
60460,neutral or dissatisfied
60461,satisfied
60462,satisfied
60464,neutral or dissatisfied
60465,satisfied
60466,neutral or dissatisfied
60467,satisfied
60468,satisfied
60469,satisfied
60470,neutral or dissatisfied
60471,neutral or dissatisfied
60472,satisfied
60473,satisfied
60474,neutral or dissatisfied
60475,satisfied
60476,neutral or dissatisfied
60477,neutral or dissatisfied
60478,satisfied
60479,satisfied
60481,satisfied
60482,satisfied
60484,satisfied
60487,neutral or dissatisfied
60488,neutral or dissatisfied
60489,satisfied
60490,neutral or dissatisfied
60492,neutral or dissatisfied
60493,satisfied
60494,neutral or dissatisfied
60495,satisfied
60496,satisfied
60497,satisfied
60498,neutral or dissatisfied
60499,satisfied
60500,satisfied
60501,satisfied
60502,neutral or dissatisfied
60503,neutral or dissatisfied
60504,neutral or dissatisfied
60505,neutral or dissatisfied
60506,satisfied
60507,satisfied
60508,neutral or dissatisfied
60509,neutral or dissatisfied
60511,neutral or dissatisfied
60512,neutral or dissatisfied
60513,neutral or dissatisfied
60514,satisfied
60515,neutral or dissatisfied
60516,neutral or dissatisfied
60517,satisfied
60519,satisfied
60520,neutral or dissatisfied
60521,neutral or dissatisfied
60522,neutral or dissatisfied
60523,neutral or dissatisfied
60524,satisfied
60525,neutral or dissatisfied
60526,satisfied
60527,satisfied
60528,neutral or dissatisfied
60529,neutral or dissatisfied
60530,satisfied
60531,satisfied
60533,neutral or dissatisfied
60534,neutral or dissatisfied
60535,satisfied
60536,satisfied
60537,neutral or dissatisfied
60538,satisfied
60539,satisfied
60540,neutral or dissatisfied
60541,neutral or dissatisfied
60542,satisfied
60543,neutral or dissatisfied
60546,neutral or dissatisfied
60547,satisfied
60548,neutral or dissatisfied
60549,neutral or dissatisfied
60550,neutral or dissatisfied
60551,satisfied
60552,neutral or dissatisfied
60553,satisfied
60554,neutral or dissatisfied
60555,satisfied
60558,satisfied
60559,satisfied
60560,satisfied
60561,neutral or dissatisfied
60562,neutral or dissatisfied
60565,satisfied
60566,neutral or dissatisfied
60567,neutral or dissatisfied
60568,neutral or dissatisfied
60569,satisfied
60572,neutral or dissatisfied
60573,satisfied
60574,neutral or dissatisfied
60575,satisfied
60576,satisfied
60577,satisfied
60578,satisfied
60579,neutral or dissatisfied
60580,neutral or dissatisfied
60581,neutral or dissatisfied
60582,neutral or dissatisfied
60584,satisfied
60586,neutral or dissatisfied
60587,satisfied
60589,neutral or dissatisfied
60591,satisfied
60592,neutral or dissatisfied
60593,neutral or dissatisfied
60594,satisfied
60596,neutral or dissatisfied
60598,neutral or dissatisfied
60599,neutral or dissatisfied
60600,satisfied
60601,neutral or dissatisfied
60602,neutral or dissatisfied
60603,neutral or dissatisfied
60604,satisfied
60606,neutral or dissatisfied
60607,satisfied
60608,neutral or dissatisfied
60609,satisfied
60612,satisfied
60614,satisfied
60615,satisfied
60616,satisfied
60618,neutral or dissatisfied
60619,neutral or dissatisfied
60620,neutral or dissatisfied
60621,satisfied
60622,satisfied
60623,satisfied
60624,neutral or dissatisfied
60625,neutral or dissatisfied
60626,neutral or dissatisfied
60627,neutral or dissatisfied
60628,neutral or dissatisfied
60629,neutral or dissatisfied
60630,satisfied
60632,neutral or dissatisfied
60634,neutral or dissatisfied
60635,neutral or dissatisfied
60636,satisfied
60637,satisfied
60640,neutral or dissatisfied
60641,neutral or dissatisfied
60642,satisfied
60643,neutral or dissatisfied
60644,neutral or dissatisfied
60645,neutral or dissatisfied
60646,satisfied
60647,neutral or dissatisfied
60650,neutral or dissatisfied
60651,satisfied
60652,neutral or dissatisfied
60653,satisfied
60654,neutral or dissatisfied
60655,neutral or dissatisfied
60656,satisfied
60658,neutral or dissatisfied
60659,satisfied
60661,satisfied
60662,satisfied
60663,satisfied
60664,satisfied
60666,neutral or dissatisfied
60667,neutral or dissatisfied
60670,neutral or dissatisfied
60672,neutral or dissatisfied
60673,satisfied
60674,neutral or dissatisfied
60675,neutral or dissatisfied
60676,neutral or dissatisfied
60677,neutral or dissatisfied
60678,satisfied
60680,satisfied
60681,neutral or dissatisfied
60682,neutral or dissatisfied
60683,satisfied
60684,neutral or dissatisfied
60685,satisfied
60686,satisfied
60687,satisfied
60688,satisfied
60690,neutral or dissatisfied
60693,satisfied
60694,satisfied
60695,satisfied
60696,satisfied
60697,neutral or dissatisfied
60698,neutral or dissatisfied
60700,neutral or dissatisfied
60701,neutral or dissatisfied
60702,neutral or dissatisfied
60703,neutral or dissatisfied
60704,neutral or dissatisfied
60705,neutral or dissatisfied
60707,neutral or dissatisfied
60708,satisfied
60709,satisfied
60710,neutral or dissatisfied
60711,neutral or dissatisfied
60712,neutral or dissatisfied
60713,neutral or dissatisfied
60714,neutral or dissatisfied
60715,neutral or dissatisfied
60718,satisfied
60719,satisfied
60721,neutral or dissatisfied
60722,neutral or dissatisfied
60724,satisfied
60725,satisfied
60726,neutral or dissatisfied
60727,neutral or dissatisfied
60728,neutral or dissatisfied
60729,satisfied
60730,satisfied
60731,satisfied
60732,neutral or dissatisfied
60733,satisfied
60734,neutral or dissatisfied
60735,neutral or dissatisfied
60736,neutral or dissatisfied
60737,satisfied
60738,neutral or dissatisfied
60739,neutral or dissatisfied
60740,neutral or dissatisfied
60742,neutral or dissatisfied
60743,neutral or dissatisfied
60745,neutral or dissatisfied
60746,satisfied
60747,neutral or dissatisfied
60748,neutral or dissatisfied
60749,satisfied
60750,neutral or dissatisfied
60751,satisfied
60752,neutral or dissatisfied
60753,neutral or dissatisfied
60754,neutral or dissatisfied
60755,neutral or dissatisfied
60758,satisfied
60759,satisfied
60760,satisfied
60761,neutral or dissatisfied
60762,neutral or dissatisfied
60764,neutral or dissatisfied
60765,neutral or dissatisfied
60766,neutral or dissatisfied
60767,neutral or dissatisfied
60770,neutral or dissatisfied
60772,satisfied
60773,neutral or dissatisfied
60774,satisfied
60776,neutral or dissatisfied
60777,neutral or dissatisfied
60778,neutral or dissatisfied
60779,neutral or dissatisfied
60780,satisfied
60781,neutral or dissatisfied
60782,neutral or dissatisfied
60783,neutral or dissatisfied
60784,neutral or dissatisfied
60785,satisfied
60786,neutral or dissatisfied
60787,satisfied
60788,neutral or dissatisfied
60789,satisfied
60790,neutral or dissatisfied
60791,satisfied
60792,neutral or dissatisfied
60793,neutral or dissatisfied
60795,satisfied
60796,neutral or dissatisfied
60798,satisfied
60799,neutral or dissatisfied
60800,satisfied
60801,satisfied
60804,satisfied
60805,neutral or dissatisfied
60806,neutral or dissatisfied
60807,neutral or dissatisfied
60810,neutral or dissatisfied
60811,satisfied
60812,satisfied
60813,satisfied
60814,neutral or dissatisfied
60815,neutral or dissatisfied
60816,satisfied
60817,neutral or dissatisfied
60818,neutral or dissatisfied
60819,satisfied
60821,satisfied
60822,satisfied
60823,neutral or dissatisfied
60824,neutral or dissatisfied
60825,neutral or dissatisfied
60826,neutral or dissatisfied
60827,satisfied
60829,satisfied
60830,satisfied
60832,neutral or dissatisfied
60834,satisfied
60835,neutral or dissatisfied
60836,neutral or dissatisfied
60837,neutral or dissatisfied
60838,neutral or dissatisfied
60839,neutral or dissatisfied
60840,satisfied
60842,neutral or dissatisfied
60843,neutral or dissatisfied
60844,neutral or dissatisfied
60845,satisfied
60846,neutral or dissatisfied
60847,neutral or dissatisfied
60849,neutral or dissatisfied
60850,neutral or dissatisfied
60851,neutral or dissatisfied
60852,satisfied
60853,neutral or dissatisfied
60854,satisfied
60855,satisfied
60856,satisfied
60857,neutral or dissatisfied
60858,neutral or dissatisfied
60859,neutral or dissatisfied
60860,satisfied
60861,neutral or dissatisfied
60862,satisfied
60863,neutral or dissatisfied
60864,neutral or dissatisfied
60865,neutral or dissatisfied
60866,neutral or dissatisfied
60867,neutral or dissatisfied
60868,satisfied
60869,neutral or dissatisfied
60870,satisfied
60871,neutral or dissatisfied
60872,satisfied
60873,satisfied
60875,satisfied
60877,neutral or dissatisfied
60879,neutral or dissatisfied
60880,satisfied
60881,satisfied
60882,neutral or dissatisfied
60883,satisfied
60884,neutral or dissatisfied
60885,neutral or dissatisfied
60886,satisfied
60887,satisfied
60889,neutral or dissatisfied
60890,satisfied
60893,neutral or dissatisfied
60894,satisfied
60895,neutral or dissatisfied
60896,satisfied
60897,neutral or dissatisfied
60898,satisfied
60899,satisfied
60900,neutral or dissatisfied
60901,satisfied
60902,neutral or dissatisfied
60903,satisfied
60904,satisfied
60906,neutral or dissatisfied
60907,satisfied
60909,neutral or dissatisfied
60910,satisfied
60911,neutral or dissatisfied
60912,satisfied
60914,neutral or dissatisfied
60915,satisfied
60916,neutral or dissatisfied
60917,neutral or dissatisfied
60920,satisfied
60922,satisfied
60923,satisfied
60926,neutral or dissatisfied
60927,neutral or dissatisfied
60928,neutral or dissatisfied
60929,neutral or dissatisfied
60931,neutral or dissatisfied
60932,satisfied
60933,satisfied
60934,neutral or dissatisfied
60935,neutral or dissatisfied
60936,satisfied
60937,neutral or dissatisfied
60938,satisfied
60939,satisfied
60940,neutral or dissatisfied
60942,neutral or dissatisfied
60943,satisfied
60945,neutral or dissatisfied
60946,neutral or dissatisfied
60947,neutral or dissatisfied
60948,satisfied
60949,satisfied
60951,satisfied
60953,neutral or dissatisfied
60954,satisfied
60955,neutral or dissatisfied
60956,neutral or dissatisfied
60957,satisfied
60958,satisfied
60959,neutral or dissatisfied
60960,neutral or dissatisfied
60963,neutral or dissatisfied
60964,satisfied
60965,neutral or dissatisfied
60966,neutral or dissatisfied
60967,neutral or dissatisfied
60969,neutral or dissatisfied
60970,neutral or dissatisfied
60971,satisfied
60972,neutral or dissatisfied
60973,neutral or dissatisfied
60974,satisfied
60975,satisfied
60977,neutral or dissatisfied
60979,neutral or dissatisfied
60980,neutral or dissatisfied
60981,satisfied
60982,neutral or dissatisfied
60983,neutral or dissatisfied
60984,satisfied
60986,neutral or dissatisfied
60987,neutral or dissatisfied
60988,neutral or dissatisfied
60990,satisfied
60991,neutral or dissatisfied
60992,satisfied
60993,satisfied
60994,satisfied
60995,neutral or dissatisfied
60996,satisfied
60998,neutral or dissatisfied
60999,satisfied
61000,satisfied
61001,satisfied
61002,neutral or dissatisfied
61003,satisfied
61005,satisfied
61006,satisfied
61007,satisfied
61008,satisfied
61009,satisfied
61010,neutral or dissatisfied
61011,neutral or dissatisfied
61012,satisfied
61013,neutral or dissatisfied
61014,neutral or dissatisfied
61016,neutral or dissatisfied
61017,satisfied
61019,neutral or dissatisfied
61020,neutral or dissatisfied
61023,satisfied
61024,neutral or dissatisfied
61025,neutral or dissatisfied
61026,satisfied
61027,neutral or dissatisfied
61030,satisfied
61031,satisfied
61032,satisfied
61033,neutral or dissatisfied
61035,neutral or dissatisfied
61036,satisfied
61037,neutral or dissatisfied
61038,satisfied
61039,satisfied
61040,neutral or dissatisfied
61041,satisfied
61042,neutral or dissatisfied
61043,neutral or dissatisfied
61044,neutral or dissatisfied
61045,neutral or dissatisfied
61046,satisfied
61047,neutral or dissatisfied
61049,neutral or dissatisfied
