ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
6905,C,Ship,6,5,279.0,4,medium,M,7,1300,0
9393,A,Ship,4,5,157.0,2,medium,F,1,5054,0
10119,A,Road,4,5,163.0,3,medium,F,2,4887,0
9385,D,Ship,4,1,184.0,7,medium,F,6,4956,0
10108,B,Ship,3,5,209.0,3,high,F,4,5413,0
6409,D,Ship,3,4,223.0,3,low,F,7,5336,1
5645,C,Ship,4,2,192.0,3,low,F,3,4130,1
6081,A,Ship,3,1,133.0,3,medium,M,7,4004,1
5208,F,Flight,5,3,134.0,3,high,M,8,5016,0
8219,C,Flight,4,2,175.0,3,high,M,4,4426,0
7105,D,Road,4,1,245.0,6,low,F,7,1884,1
10219,D,Ship,5,3,274.0,5,medium,M,7,1696,1
5519,C,Ship,5,3,227.0,5,medium,M,2,1965,0
6565,D,Road,5,3,257.0,5,medium,F,3,1953,0
5502,F,Ship,6,2,285.0,4,medium,M,6,1016,1
4186,B,Ship,5,5,228.0,4,low,M,6,4946,1
9048,F,Flight,3,2,226.0,3,low,F,5,5484,0
8260,B,Ship,5,1,256.0,5,low,F,5,1970,0
880,B,Ship,5,2,244.0,3,low,M,8,3571,1
6511,D,Ship,6,2,246.0,4,medium,M,7,1071,0
5595,A,Road,3,1,220.0,3,low,F,6,5572,1
7496,F,Ship,4,1,239.0,5,low,F,8,1048,0
1926,F,Flight,5,2,161.0,2,medium,F,59,1859,1
2655,A,Ship,2,5,150.0,3,low,F,16,1738,1
67,D,Ship,3,2,109.0,3,medium,F,15,1710,1
4718,F,Ship,3,2,279.0,3,medium,F,6,4560,0
2941,D,Ship,3,1,263.0,3,medium,M,6,2715,1
4658,F,Flight,4,1,273.0,2,high,F,10,5832,1
136,B,Flight,3,5,157.0,3,medium,F,4,1889,1
8628,F,Flight,5,2,252.0,5,low,F,10,1568,0
2573,C,Ship,2,1,282.0,5,low,F,51,1362,1
9593,C,Flight,4,3,249.0,4,medium,M,10,5614,0
7030,B,Ship,5,1,159.0,2,medium,F,5,4382,0
10489,D,Ship,5,1,143.0,3,medium,F,3,4907,1
7140,F,Flight,5,1,262.0,6,medium,M,1,1696,0
9508,B,Ship,3,4,253.0,3,medium,M,4,4269,0
7161,A,Ship,5,3,257.0,5,low,F,3,1262,1
9764,F,Ship,6,5,211.0,6,low,M,3,4957,0
260,F,Road,2,4,147.0,3,low,M,5,1920,1
10571,C,Ship,5,1,262.0,2,medium,M,4,5761,0
4277,C,Ship,4,3,175.0,4,medium,F,4,5685,0
3375,A,Ship,4,1,157.0,2,medium,M,3,5801,0
3487,D,Ship,3,4,201.0,3,low,F,6,5722,1
4607,C,Ship,3,1,233.0,2,high,M,1,5073,1
8930,F,Ship,4,3,269.0,5,low,M,2,1273,1
6908,F,Ship,6,4,297.0,4,low,F,9,1249,1
5496,F,Flight,2,2,225.0,7,high,M,9,4947,1
2367,A,Ship,5,4,200.0,3,medium,M,24,2078,1
6810,F,Ship,3,1,237.0,3,medium,F,4,5860,0
425,C,Flight,4,1,203.0,4,low,M,34,3813,1
1613,C,Ship,3,5,181.0,3,medium,M,22,3575,1
6958,B,Ship,5,2,246.0,3,low,M,2,4054,1
10569,A,Ship,4,4,233.0,3,low,F,5,5421,0
3638,F,Ship,5,5,136.0,3,low,M,4,4218,1
9223,D,Ship,4,1,231.0,3,medium,M,5,4118,1
8723,C,Ship,3,4,177.0,3,medium,F,1,4965,0
8399,C,Ship,3,5,246.0,3,medium,M,1,5650,1
8613,A,Road,5,1,242.0,5,low,M,9,1767,0
2792,F,Ship,5,4,193.0,3,low,M,55,2758,1
4874,F,Ship,4,4,225.0,2,medium,M,10,4829,1
10516,B,Ship,2,3,275.0,3,medium,M,10,4183,1
10871,C,Ship,4,3,125.0,4,medium,M,7,4203,1
4082,F,Ship,3,2,229.0,7,high,M,3,5584,0
2973,A,Ship,3,4,228.0,2,medium,M,46,3306,1
3648,F,Ship,4,2,147.0,3,low,F,5,5174,0
296,F,Ship,3,1,202.0,2,medium,M,62,3398,1
9266,F,Ship,3,3,212.0,3,medium,M,10,5724,1
2849,C,Ship,4,2,274.0,2,medium,M,55,3416,1
1154,F,Ship,6,5,154.0,10,medium,F,48,1990,1
9906,F,Ship,5,1,137.0,5,low,M,4,4586,1
5452,B,Ship,4,4,259.0,7,medium,M,7,4408,0
71,C,Ship,5,1,187.0,4,high,M,14,3849,1
3573,A,Flight,3,5,245.0,10,medium,M,8,4909,1
4596,F,Ship,4,2,192.0,4,medium,F,2,5503,0
1997,C,Ship,5,1,187.0,2,low,F,17,3513,1
5939,C,Ship,4,1,220.0,3,medium,F,6,4472,0
7291,D,Ship,3,4,246.0,3,high,F,1,4273,1
9377,C,Ship,5,4,235.0,4,low,M,10,4880,0
4740,F,Ship,3,5,233.0,3,medium,F,7,5787,0
6805,D,Ship,4,4,182.0,3,high,F,7,5197,0
6294,F,Road,5,2,222.0,5,low,F,1,1672,0
10889,C,Ship,4,4,192.0,2,low,M,1,4429,0
7908,F,Ship,3,2,251.0,4,high,F,7,4038,0
8014,B,Ship,6,4,254.0,4,low,M,9,1594,0
10739,C,Ship,4,1,255.0,5,medium,F,1,1918,1
4615,D,Ship,6,4,112.0,4,medium,F,9,4005,1
6671,C,Ship,3,2,243.0,4,medium,M,4,4410,1
6232,B,Ship,6,1,300.0,4,medium,F,2,1790,1
7743,A,Ship,6,2,301.0,4,medium,M,10,1747,1
9025,D,Road,4,2,253.0,5,low,F,3,4676,1
964,B,Flight,4,5,158.0,5,medium,F,55,1936,1
3571,D,Flight,3,4,183.0,2,low,M,5,4261,1
9409,D,Ship,5,5,222.0,6,low,M,1,1962,0
8413,D,Ship,4,4,273.0,2,low,M,1,5759,1
246,F,Ship,2,4,154.0,3,medium,F,48,7684,1
1207,D,Road,4,4,236.0,4,low,M,65,2280,1
10766,F,Ship,5,1,274.0,5,low,F,2,1558,1
6985,D,Flight,4,4,215.0,2,low,F,7,5151,1
7519,D,Road,6,2,260.0,3,low,M,2,4071,0
7028,F,Ship,4,4,214.0,2,high,F,1,4117,1
8623,D,Road,4,2,261.0,5,medium,M,5,1073,1
5992,B,Ship,2,1,241.0,3,medium,F,5,5697,1
1131,A,Ship,5,1,230.0,6,low,F,60,2067,1
8451,A,Ship,4,3,214.0,2,medium,F,6,4345,0
7021,D,Ship,5,3,270.0,2,low,F,7,5248,1
9597,A,Flight,4,3,177.0,3,low,F,7,4834,1
718,B,Ship,4,1,241.0,2,low,F,39,2935,1
620,F,Ship,3,5,224.0,2,low,M,13,3891,1
5568,F,Ship,4,2,245.0,2,low,M,3,4000,0
4506,F,Road,4,4,142.0,10,high,F,7,5425,1
424,B,Flight,4,4,229.0,2,medium,M,45,3776,1
8685,A,Ship,3,5,205.0,3,medium,F,9,4565,1
2001,A,Ship,4,3,135.0,3,medium,F,11,1322,1
7765,D,Ship,6,1,280.0,4,medium,M,6,1735,1
10476,F,Ship,5,1,258.0,5,high,F,9,1856,1
5832,F,Ship,3,5,269.0,5,low,M,6,5932,1
9568,B,Road,5,4,201.0,2,low,M,5,5593,1
134,F,Flight,5,4,280.0,6,medium,F,51,3582,1
2923,D,Ship,4,3,172.0,3,medium,F,6,1261,1
7304,F,Ship,5,1,248.0,3,low,F,2,4075,0
10034,F,Ship,4,2,198.0,2,high,M,2,5662,0
2645,C,Ship,4,3,264.0,2,low,F,38,3877,1
3178,B,Ship,2,1,274.0,10,high,F,1,5622,0
8854,B,Ship,4,2,265.0,4,medium,F,10,4575,1
2712,F,Ship,5,2,246.0,2,medium,M,13,2652,1
2831,C,Ship,4,5,198.0,3,medium,M,33,2129,1
9929,C,Ship,6,1,289.0,5,medium,M,7,1223,0
2446,B,Road,4,3,216.0,3,medium,M,35,2567,1
9944,F,Ship,6,2,307.0,4,low,F,9,1674,0
10375,D,Ship,4,1,258.0,3,low,F,10,4906,0
2215,D,Ship,4,2,182.0,2,medium,F,54,3261,1
284,F,Flight,5,4,165.0,3,low,F,20,1150,1
930,F,Ship,3,3,153.0,5,low,F,12,1972,1
7952,F,Flight,6,4,306.0,4,low,F,8,1465,0
1523,C,Flight,3,1,156.0,3,medium,F,1,1517,1
3631,D,Ship,4,5,194.0,2,low,M,3,4724,1
7408,B,Flight,5,1,261.0,5,low,F,10,1713,0
6444,F,Flight,4,4,196.0,3,low,M,5,5514,0
4915,D,Road,4,4,212.0,2,medium,M,8,4239,0
9837,A,Ship,4,1,197.0,3,high,M,9,4917,0
10665,A,Road,5,2,262.0,5,medium,M,1,1483,0
3770,F,Ship,3,1,196.0,3,medium,M,8,4516,0
2280,F,Ship,6,1,224.0,3,medium,M,64,2705,1
339,A,Ship,3,5,261.0,3,medium,M,15,2989,1
5598,F,Road,5,2,251.0,3,low,M,9,4298,1
5213,C,Flight,4,2,229.0,4,medium,M,3,5340,0
54,F,Ship,2,1,170.0,3,low,M,41,1128,1
1611,A,Ship,5,4,259.0,3,low,F,38,3720,1
5572,B,Ship,3,1,248.0,2,medium,M,1,5703,0
9596,F,Flight,4,5,249.0,3,low,F,7,5509,0
2262,F,Ship,4,3,119.0,3,low,F,40,1233,1
2219,C,Ship,4,2,243.0,3,medium,F,13,2850,1
4281,A,Ship,4,5,135.0,3,medium,F,5,4515,0
9801,A,Ship,5,5,135.0,4,low,M,8,5029,0
6435,A,Flight,4,2,238.0,2,medium,F,9,4937,0
7193,C,Ship,4,4,229.0,6,low,M,2,1279,0
4657,D,Flight,3,1,185.0,3,medium,M,7,5474,1
2676,F,Ship,3,2,109.0,3,low,F,30,1597,1
10357,D,Ship,4,2,185.0,2,medium,M,5,4066,0
10411,D,Flight,4,3,233.0,5,low,M,2,1079,0
2802,F,Ship,4,5,245.0,3,medium,M,6,2717,1
10914,F,Ship,3,2,164.0,4,medium,F,10,4560,1
5458,B,Road,2,3,225.0,7,high,M,7,4009,1
6489,A,Ship,3,1,194.0,3,low,F,1,5566,0
2246,F,Ship,5,3,206.0,2,medium,F,59,3278,1
2697,A,Ship,4,2,191.0,2,high,M,65,3082,1
7077,A,Ship,3,1,199.0,3,medium,F,8,5557,1
8653,D,Ship,4,2,235.0,5,low,M,8,1021,0
1831,D,Ship,4,5,163.0,3,low,M,38,1146,1
3907,D,Ship,4,4,272.0,5,low,F,3,5243,0
8838,F,Ship,$7,5,254.0,4,medium,F,6,1491,1
2068,B,Flight,2,4,225.0,10,high,M,46,2690,1
812,F,Road,4,1,182.0,3,medium,M,28,2005,1
6492,F,Ship,6,4,251.0,4,low,F,10,1568,1
7071,A,Ship,4,3,248.0,6,medium,M,5,4212,0
4609,D,Ship,4,2,236.0,3,low,F,1,4076,0
3825,A,Road,4,2,245.0,2,low,M,1,5978,0
3722,F,Ship,5,2,230.0,4,low,F,4,4782,1
7101,A,Road,5,4,262.0,6,medium,F,1,1177,0
10835,C,Flight,2,4,114.0,5,high,M,3,4423,0
2947,D,Ship,3,5,144.0,6,low,F,46,1110,1
2855,C,Road,3,4,261.0,2,medium,F,52,3340,1
8130,F,Ship,4,4,104.0,4,low,M,6,4323,1
3446,F,Ship,3,1,252.0,2,low,M,4,5559,0
7650,F,Road,5,1,265.0,4,low,F,2,5416,1
574,B,Ship,4,3,108.0,6,low,F,22,1745,1
4808,F,Flight,6,3,254.0,4,low,M,6,1335,0
9907,D,Ship,6,2,173.0,3,medium,F,4,5970,0
9890,F,Ship,4,5,232.0,5,low,F,3,1817,0
6017,C,Road,5,3,249.0,4,medium,M,1,1014,1
396,F,Road,4,4,183.0,3,low,M,29,3251,1
2080,B,Ship,5,4,228.0,3,medium,M,42,3145,1
6400,B,Ship,3,2,211.0,4,high,M,1,5831,1
4599,A,Ship,2,1,255.0,3,medium,F,1,5929,0
3462,F,Ship,3,3,144.0,2,low,M,6,5994,1
2136,F,Ship,3,3,188.0,4,medium,M,3,3075,1
10352,F,Ship,2,5,228.0,3,low,M,8,5643,1
8265,A,Ship,$7,1,281.0,4,low,F,9,1235,0
9822,F,Ship,4,2,151.0,3,medium,M,3,5154,1
7422,F,Ship,$7,5,278.0,4,low,M,1,1210,0
9293,C,Road,3,4,160.0,3,low,M,10,4602,0
1425,A,Ship,4,5,253.0,7,medium,F,11,3825,1
3749,C,Ship,3,4,250.0,2,medium,M,1,4922,1
6383,C,Ship,4,1,214.0,2,low,F,10,4447,0
8643,A,Flight,4,5,273.0,5,low,M,2,1441,0
6083,C,Ship,4,3,229.0,2,medium,M,7,5364,1
864,F,Ship,2,3,188.0,3,medium,F,51,3191,1
8081,C,Flight,3,2,262.0,2,low,M,5,5747,1
8950,B,Ship,5,1,241.0,3,low,M,7,5342,0
1594,B,Ship,4,2,173.0,3,medium,F,63,1220,1
4150,B,Ship,3,1,241.0,2,low,M,8,5602,1
7451,C,Ship,4,4,239.0,5,low,M,6,1986,1
799,D,Road,4,3,184.0,3,medium,F,19,2774,1
5945,C,Ship,2,5,286.0,6,medium,F,5,5490,0
5131,D,Ship,4,5,172.0,2,medium,M,7,4559,0
4795,D,Flight,3,3,272.0,8,high,M,7,5257,1
395,C,Road,3,2,272.0,2,low,M,33,2321,1
6548,F,Ship,6,2,251.0,4,medium,F,6,1864,0
5124,F,Ship,2,4,208.0,3,medium,F,6,4226,1
9850,B,Road,5,1,243.0,3,medium,F,10,4037,0
5385,A,Ship,5,4,248.0,4,medium,F,5,4271,1
10450,B,Ship,4,3,233.0,5,low,M,5,1799,1
3842,F,Flight,3,1,164.0,3,medium,M,2,5488,0
2838,F,Ship,3,5,146.0,3,medium,F,30,1569,1
5657,C,Ship,4,5,144.0,2,low,M,2,4978,0
5924,F,Ship,5,5,275.0,3,medium,M,9,4287,1
3398,F,Ship,4,4,176.0,3,low,F,1,4774,0
9676,B,Ship,$7,2,277.0,5,low,F,1,1700,1
3603,A,Ship,3,2,149.0,3,medium,F,7,4049,1
8151,A,Ship,3,3,164.0,3,high,M,9,5070,0
3054,F,Ship,5,3,264.0,2,low,F,61,2025,1
3602,F,Ship,3,2,143.0,4,medium,F,7,4486,0
10619,C,Ship,6,3,153.0,6,medium,F,7,4975,1
10550,F,Flight,6,2,205.0,5,high,M,6,4756,0
4322,F,Ship,3,3,253.0,3,high,M,1,4263,1
5086,B,Flight,4,3,138.0,3,low,F,2,5593,0
8769,A,Flight,5,5,137.0,3,medium,F,5,4814,0
7788,F,Road,4,4,246.0,3,medium,M,5,5029,1
10128,F,Road,2,5,271.0,3,low,F,6,5471,1
6522,F,Ship,3,3,147.0,8,medium,F,7,5822,0
2741,C,Flight,3,1,121.0,5,low,F,60,1577,1
2434,B,Ship,3,2,245.0,3,medium,M,13,3775,1
8365,D,Flight,5,5,232.0,6,low,M,2,1550,1
3480,F,Ship,3,1,193.0,4,low,M,5,4700,0
9178,B,Flight,3,4,179.0,2,medium,M,5,1340,0
4927,D,Road,4,5,159.0,4,medium,F,4,4816,0
3196,B,Ship,6,4,161.0,4,medium,M,3,1747,1
1024,B,Ship,5,1,246.0,3,medium,F,44,3993,1
813,A,Road,4,5,191.0,3,low,F,19,2392,1
4057,D,Ship,3,1,240.0,3,low,F,4,5484,1
10277,C,Flight,4,3,176.0,5,low,M,2,5751,1
6873,A,Ship,2,3,164.0,5,low,M,7,1243,0
2440,B,Road,2,1,115.0,3,high,M,42,1247,1
5506,B,Ship,6,3,304.0,5,medium,F,10,1254,1
8868,F,Ship,4,5,246.0,5,low,F,2,1024,1
9691,D,Ship,5,4,221.0,5,low,F,8,1927,1
9563,C,Ship,4,4,237.0,3,medium,M,2,4760,0
1404,F,Ship,5,2,268.0,3,medium,F,41,3716,1
4270,B,Ship,4,2,249.0,4,medium,M,4,5418,1
4158,F,Ship,3,1,243.0,2,medium,M,10,5460,0
9243,A,Ship,3,3,183.0,2,low,F,3,5189,0
1681,D,Ship,3,4,189.0,3,medium,F,37,3492,1
227,C,Ship,4,3,161.0,7,medium,M,63,1496,1
8187,A,Ship,4,2,156.0,4,medium,F,2,5795,1
5396,F,Ship,4,3,248.0,3,low,M,5,4781,1
1127,C,Ship,4,3,263.0,4,medium,M,23,2960,1
9955,D,Ship,6,2,260.0,4,low,F,8,1522,0
9018,F,Road,2,2,270.0,4,low,M,6,5585,0
4745,C,Ship,4,1,205.0,3,low,F,10,4923,0
7599,A,Ship,3,1,179.0,2,medium,M,2,4085,0
4097,C,Road,3,5,215.0,3,low,M,4,4828,1
198,F,Ship,2,3,136.0,3,low,F,19,1568,1
4384,B,Flight,3,3,150.0,2,medium,M,3,5836,0
9821,C,Ship,4,2,161.0,2,high,F,8,5654,1
7635,A,Ship,5,1,230.0,4,medium,M,4,5363,0
2679,A,Ship,5,3,210.0,2,low,M,19,3920,1
8566,B,Ship,3,4,165.0,2,medium,M,1,5745,0
5575,D,Ship,5,2,243.0,3,low,F,8,4133,1
9345,A,Ship,4,1,253.0,3,medium,F,9,5502,1
3587,C,Ship,4,2,210.0,2,high,F,3,5876,1
4391,C,Flight,3,3,175.0,2,medium,M,2,4814,0
9327,A,Flight,4,5,196.0,5,low,F,2,5840,0
4187,C,Ship,4,4,133.0,2,medium,F,4,4724,0
9014,F,Ship,3,5,162.0,3,medium,F,1,4432,0
2337,A,Flight,2,2,242.0,6,low,F,63,3144,1
556,B,Flight,5,4,189.0,5,low,M,3,3301,1
5958,F,Ship,4,5,187.0,3,low,M,7,5022,1
5426,F,Ship,4,4,200.0,4,low,F,3,5583,1
223,D,Ship,4,2,192.0,3,high,M,4,2061,1
7831,D,Ship,4,5,149.0,2,low,M,2,5724,1
4495,D,Road,4,5,244.0,2,medium,F,7,5325,1
5397,A,Ship,5,3,245.0,3,medium,F,5,5663,0
9485,C,Ship,3,5,218.0,2,medium,F,6,4072,0
1460,F,Ship,3,4,183.0,2,medium,F,52,2078,1
615,A,Ship,5,4,182.0,4,high,M,20,2212,1
3122,F,Ship,4,1,182.0,3,medium,F,49,3198,1
1916,F,Flight,5,2,156.0,2,medium,M,19,1311,1
9188,F,Flight,5,5,273.0,5,medium,M,4,1597,1
6751,D,Ship,2,4,156.0,3,medium,F,8,5668,1
9621,A,Ship,2,4,180.0,2,low,F,6,5579,0
1751,C,Ship,3,1,142.0,4,low,M,4,1583,1
7609,D,Ship,5,5,140.0,3,high,F,7,4799,1
5724,F,Ship,4,5,233.0,4,low,F,6,1495,0
8883,A,Road,4,5,251.0,5,medium,F,7,1070,1
3712,B,Flight,3,5,140.0,5,low,M,7,4370,1
7580,F,Ship,6,3,183.0,4,medium,M,3,4842,0
10605,A,Ship,4,2,238.0,3,low,F,3,5265,1
7965,A,Ship,$7,1,291.0,4,medium,F,1,1796,0
6987,A,Flight,3,2,223.0,4,medium,M,3,5374,0
6501,A,Ship,6,5,251.0,4,medium,F,3,1660,0
10787,C,Ship,5,5,222.0,6,low,F,3,1861,0
7658,F,Road,5,2,146.0,7,low,F,9,5631,0
9632,F,Ship,6,4,292.0,4,medium,M,8,1779,1
7493,C,Ship,3,3,154.0,4,medium,F,7,1915,0
6154,B,Road,5,4,269.0,2,medium,F,2,5962,0
6852,F,Flight,4,1,173.0,3,high,M,1,5749,0
5043,A,Road,6,3,247.0,4,medium,F,9,1011,0
8689,D,Ship,3,3,169.0,3,high,M,1,4647,0
2028,F,Ship,3,5,187.0,3,low,M,20,2374,1
4421,C,Ship,4,5,206.0,2,low,F,10,4264,1
607,D,Ship,4,5,178.0,3,low,F,48,1819,1
8098,B,Flight,4,3,153.0,3,low,M,5,5743,1
7007,C,Ship,4,1,238.0,3,high,F,4,4910,0
7540,B,Flight,6,3,218.0,3,low,M,6,4594,0
5100,F,Ship,3,5,275.0,3,low,M,6,5148,0
9711,A,Road,$7,1,264.0,4,medium,F,2,1540,0
3959,C,Road,6,1,132.0,4,medium,M,5,5235,1
1793,C,Flight,3,4,202.0,4,high,M,20,3655,1
7927,D,Road,4,5,239.0,2,medium,F,1,4247,0
8457,A,Ship,3,5,124.0,2,medium,M,1,5709,1
9368,F,Ship,4,2,252.0,4,low,M,1,4705,1
9820,B,Ship,3,5,109.0,4,medium,F,4,4308,0
8093,C,Flight,5,1,231.0,2,low,M,10,4892,1
10753,D,Ship,5,1,260.0,5,low,M,4,1257,0
8727,A,Ship,3,4,254.0,3,high,M,4,5830,1
8380,B,Ship,4,1,200.0,3,medium,F,5,4120,1
4092,F,Road,4,2,277.0,5,medium,F,8,1335,0
3117,A,Ship,3,5,195.0,2,low,F,42,3814,1
1342,B,Ship,5,3,201.0,2,low,M,4,3757,1
2361,A,Ship,6,4,209.0,5,low,F,53,3169,1
6834,F,Road,3,2,220.0,3,medium,M,7,4555,1
4802,F,Flight,6,1,255.0,4,low,F,2,1385,0
7855,D,Ship,4,4,135.0,3,medium,M,6,4335,1
8032,B,Ship,5,2,263.0,5,medium,F,10,1059,0
1371,A,Flight,5,3,199.0,4,low,F,24,3473,1
2755,D,Flight,4,5,138.0,7,medium,M,60,1366,1
7027,D,Ship,6,3,114.0,4,high,F,10,5865,0
3354,F,Ship,4,5,190.0,3,low,M,2,4554,0
4344,F,Ship,4,4,204.0,2,medium,F,9,4462,0
5999,C,Ship,6,2,266.0,4,low,F,9,1220,0
2984,F,Ship,4,3,222.0,4,medium,M,49,3697,1
3192,F,Ship,3,5,178.0,3,low,F,3,5540,0
5635,D,Ship,3,4,145.0,2,high,F,5,5513,0
8410,B,Ship,4,2,187.0,2,medium,M,7,4470,1
7035,A,Ship,4,2,257.0,3,low,M,3,5549,1
217,D,Ship,4,3,185.0,3,medium,M,3,3131,1
2271,A,Ship,4,2,251.0,3,low,F,10,3517,1
9404,F,Ship,6,1,287.0,4,medium,M,5,1791,1
5949,A,Ship,4,2,238.0,2,low,F,2,4002,0
6883,D,Ship,5,3,223.0,5,medium,M,10,1170,1
7664,F,Road,3,1,252.0,2,low,M,9,5050,0
839,C,Flight,2,4,168.0,3,low,F,15,1886,1
4517,C,Flight,3,1,255.0,7,low,F,3,4477,0
6114,F,Ship,4,2,252.0,2,high,F,4,5233,1
9591,A,Flight,4,4,137.0,4,medium,F,5,5095,0
6986,F,Flight,4,4,179.0,3,medium,F,3,5624,0
6270,F,Ship,$7,4,302.0,5,medium,M,7,1503,1
7471,D,Ship,4,1,242.0,6,low,M,8,1419,1
9501,A,Ship,4,2,201.0,3,medium,F,4,4613,0
5050,B,Road,4,1,259.0,3,medium,M,5,4435,1
6504,F,Ship,5,2,244.0,5,low,M,10,1699,0
3553,D,Road,2,1,154.0,3,medium,F,4,5100,0
5380,B,Ship,3,5,258.0,3,low,M,5,4314,1
10229,C,Ship,3,1,238.0,2,low,M,9,5158,0
9939,A,Ship,$7,3,288.0,4,medium,M,3,1989,0
722,F,Ship,3,4,138.0,3,low,F,54,1648,1
6591,A,Flight,5,4,267.0,5,medium,F,10,1837,1
28,B,Ship,5,1,162.0,3,medium,M,31,1435,1
7718,F,Ship,6,5,276.0,4,low,M,3,1136,0
1224,F,Road,3,1,258.0,2,medium,M,11,2791,1
7553,C,Ship,4,2,220.0,2,low,F,6,5543,0
10547,C,Flight,4,4,209.0,3,medium,M,7,4717,1
4869,A,Ship,4,3,280.0,6,high,M,8,4525,0
8984,F,Ship,5,5,198.0,2,high,M,3,5249,0
6348,F,Ship,4,4,198.0,2,low,M,6,5520,0
101,C,Ship,5,3,143.0,2,medium,M,59,1837,1
753,A,Ship,3,1,171.0,2,low,M,34,1999,1
6643,D,Ship,3,4,244.0,3,medium,M,2,5389,0
3929,C,Ship,4,3,206.0,4,medium,M,1,4812,1
10702,B,Flight,4,2,267.0,5,low,F,2,1876,0
3536,F,Road,6,3,222.0,5,high,F,2,4612,0
5001,A,Ship,5,3,131.0,8,low,F,5,4149,1
5518,B,Ship,$7,4,291.0,4,high,M,4,1248,1
2991,A,Road,4,1,144.0,4,high,M,5,1294,1
13,D,Flight,3,5,198.0,3,medium,F,1,3667,1
8458,B,Ship,3,2,179.0,3,low,M,4,4102,1
1403,C,Ship,5,4,199.0,4,low,M,24,3443,1
1352,F,Road,5,5,245.0,4,medium,F,12,2225,1
2543,C,Ship,2,5,190.0,8,medium,M,11,2976,1
5528,F,Ship,4,2,253.0,5,low,M,5,1812,0
3970,B,Flight,4,5,214.0,3,high,F,1,4004,0
10865,C,Ship,5,3,148.0,3,low,M,7,4714,0
6909,A,Ship,6,1,273.0,4,low,M,6,1561,0
48,F,Ship,5,1,160.0,2,low,M,32,1576,1
8790,F,Ship,4,3,175.0,3,low,F,9,4840,1
10573,D,Ship,5,1,208.0,2,low,F,9,4887,0
3905,C,Ship,4,1,187.0,3,medium,M,8,5872,0
1678,B,Ship,5,1,234.0,3,medium,M,40,3340,1
1519,D,Flight,3,5,157.0,4,medium,M,26,1969,1
1278,F,Ship,3,1,275.0,2,high,F,1,2597,1
5694,F,Ship,3,3,145.0,3,low,F,10,5696,0
5767,D,Flight,6,1,249.0,4,medium,M,2,1189,1
1056,F,Ship,3,3,152.0,3,medium,M,5,1385,1
7584,F,Ship,3,2,158.0,3,medium,F,1,5438,0
7601,C,Ship,4,3,139.0,2,high,F,2,4041,1
8831,C,Ship,5,5,239.0,5,low,M,6,1887,1
1800,F,Ship,3,5,231.0,2,medium,M,49,2341,1
3669,A,Ship,2,1,139.0,2,medium,F,2,4520,1
9788,F,Ship,2,1,206.0,2,low,M,7,4721,0
2803,D,Ship,3,3,99.0,3,high,M,63,1223,1
3717,A,Ship,5,1,197.0,4,low,F,2,5594,1
9559,D,Ship,3,5,157.0,4,medium,F,2,4640,0
10969,D,Flight,4,4,257.0,5,medium,F,4,1668,0
9598,B,Flight,3,5,268.0,3,low,M,7,4910,0
3023,C,Flight,4,2,211.0,2,low,F,39,2520,1
8470,B,Road,4,5,210.0,4,low,M,3,5432,1
6020,F,Road,6,5,282.0,4,medium,M,3,1385,0
9724,B,Flight,3,2,140.0,3,medium,M,8,5724,0
214,B,Ship,2,5,160.0,3,medium,F,31,7401,1
4171,D,Ship,4,3,170.0,3,medium,F,2,5330,1
6902,F,Ship,6,5,266.0,4,low,F,6,1201,0
8707,D,Ship,5,3,222.0,4,medium,M,2,4060,0
5347,D,Flight,3,1,191.0,2,medium,F,10,5073,0
7636,B,Ship,2,4,193.0,2,low,F,5,5706,0
8928,F,Ship,5,3,163.0,3,medium,M,1,1836,0
10951,D,Road,4,3,228.0,5,medium,M,8,1753,1
9969,A,Ship,3,3,196.0,3,low,M,4,5622,0
6726,F,Flight,4,1,152.0,3,medium,F,3,4250,1
7702,B,Ship,4,3,244.0,3,low,M,7,4761,0
423,A,Flight,3,2,141.0,3,low,M,7,1933,1
3640,B,Ship,5,2,259.0,2,medium,M,1,4607,0
10361,C,Ship,4,3,189.0,3,medium,F,9,4825,0
1288,B,Ship,4,1,191.0,3,low,M,4,2724,1
6845,C,Road,3,3,178.0,8,medium,M,8,4774,1
8594,F,Ship,3,3,188.0,4,medium,M,1,4296,1
4474,B,Ship,3,1,173.0,2,low,M,10,4115,1
2483,C,Flight,3,5,208.0,4,medium,M,12,3181,1
5097,A,Ship,5,3,273.0,4,medium,M,2,4186,1
4694,F,Ship,3,3,249.0,2,low,F,2,5078,0
6521,C,Ship,3,3,216.0,8,medium,M,4,5329,1
8823,A,Ship,4,4,239.0,5,low,F,6,1239,0
7619,C,Ship,4,2,175.0,6,low,F,5,5445,1
8086,B,Flight,4,1,171.0,2,low,M,3,4271,0
5763,A,Flight,6,3,245.0,4,low,M,2,1158,1
1720,B,Ship,3,2,243.0,3,medium,M,31,3943,1
137,C,Flight,3,3,189.0,4,medium,F,51,2208,1
948,F,Road,4,1,264.0,2,low,M,8,2436,1
9408,F,Ship,$7,3,244.0,4,medium,M,10,1629,0
5727,A,Ship,6,4,290.0,4,medium,M,10,1366,0
