발전기명,일자,설비용량,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
d,2021-11-24,299.437,0.0,0.584,0.266,0.0,0.01,0.0,0.0,2.878,18.249000000000002,88.05799999999999,139.03300000000002,145.976,142.419,147.70600000000002,119.426,80.914,23.654000000000003,3.4259999999999997,3.371,7.7669999999999995,5.268,3.119,0.487,0.021
a,2021-11-25,313.437,0.0,0.82,0.89,0.5,0.09,0.05,0.01,4.52,41.67,101.66,140.5,170.02,183.72,172.88,138.54,81.4,26.33,3.62,3.69,6.03,7.34,4.27,0.85,0.92
b,2021-11-25,329.837,0.0,0.7749999999999999,0.832,0.483,0.096,0.048,0.009000000000000001,4.4239999999999995,45.671,105.622,134.076,163.81,180.339,175.692,137.182,77.46100000000001,25.369999999999997,3.5860000000000003,3.78,6.588,7.2509999999999994,3.8879999999999995,0.879,0.891
c,2021-11-25,315.837,0.0,0.74,0.892,0.473,0.08199999999999999,0.049,0.01,4.364,39.153,93.069,140.126,179.99,183.94,160.901,132.983,79.429,25.593,3.303,3.52,6.409000000000001,7.865,4.606,0.7999999999999999,0.936
d,2021-11-25,299.437,0.0,0.814,0.809,0.483,0.09,0.051000000000000004,0.01,4.523999999999999,43.901,110.704,136.265,163.654,179.48499999999999,179.058,142.094,86.104,27.555999999999997,3.4330000000000003,3.931,6.621,6.637,3.9119999999999995,0.8069999999999999,0.874
a,2021-11-26,313.437,0.0,0.82,0.89,0.77,0.31,0.05,0.02,4.46,48.07,119.06,169.51,198.55,206.19,195.79,161.29,101.17,30.27,3.67,3.69,6.16,6.1,5.45,2.73,1.05
b,2021-11-26,329.837,0.0,0.7869999999999999,0.851,0.708,0.297,0.055,0.02,4.525,52.103,118.522,155.659,209.44500000000002,193.817,196.29399999999998,158.356,108.066,32.524,3.335,3.503,6.617,6.614999999999999,4.941,2.665,1.1540000000000001
c,2021-11-26,315.837,0.0,0.876,0.9410000000000001,0.842,0.32,0.055,0.019,4.316,47.192,111.177,167.712,193.525,225.838,192.969,163.215,108.953,28.698,3.838,3.524,5.548,6.135,4.925,2.584,1.1440000000000001
d,2021-11-26,299.437,0.0,0.866,0.825,0.8130000000000001,0.297,0.047,0.022,4.67,47.548,113.32000000000001,172.679,211.948,206.886,197.012,156.882,92.268,28.756,3.654,3.798,6.397,6.076,5.104,2.683,1.07
a,2021-11-27,313.437,0.0,0.63,0.65,0.56,0.18,0.05,0.02,3.74,44.26,119.77,173.87,203.19,208.8,198.85,168.44,108.44,32.45,3.52,3.69,7.58,7.53,5.05,1.4,0.2
b,2021-11-27,329.837,0.0,0.671,0.637,0.5680000000000001,0.179,0.048,0.018000000000000002,3.8030000000000004,45.684,110.24199999999999,177.58,202.378,197.235,190.33599999999998,161.437,105.43299999999999,35.595000000000006,3.541,3.9619999999999997,7.931,7.188000000000001,4.8759999999999994,1.4689999999999999,0.21500000000000002
c,2021-11-27,315.837,0.0,0.585,0.615,0.6100000000000001,0.181,0.047,0.02,4.096,45.782,131.30599999999998,157.005,211.689,225.745,197.93099999999998,165.251,103.78999999999999,32.53,3.786,3.3529999999999998,7.605,7.788,5.4559999999999995,1.519,0.187
d,2021-11-27,299.437,0.0,0.67,0.666,0.559,0.18,0.054000000000000006,0.021,3.693,44.931999999999995,120.685,157.991,207.79,198.211,216.516,175.09,114.91499999999999,31.184000000000005,3.419,3.467,7.584,7.214,5.155,1.375,0.198
a,2021-11-28,313.437,0.08,0.9,0.97,0.87,0.44,0.12,0.02,2.86,34.98,98.62,152.84,181.96,187.47,161.63,113.29,67.14,25.8,3.5,3.7,7.46,7.01,2.94,1.78,0.13
b,2021-11-28,329.837,0.085,0.9400000000000001,0.9189999999999999,0.925,0.441,0.109,0.021,3.1399999999999997,32.324,108.152,164.47,174.196,179.459,147.00799999999998,106.828,63.988,25.272000000000002,3.281,3.858,7.445,7.6209999999999996,2.7,1.787,0.13
c,2021-11-28,315.837,0.079,0.987,1.065,0.86,0.431,0.123,0.018000000000000002,2.605,33.87,96.486,142.648,193.481,204.00900000000001,174.845,109.417,63.910000000000004,26.542,3.27,3.661,7.591,7.6659999999999995,3.027,1.783,0.128
d,2021-11-28,299.437,0.08700000000000001,0.9580000000000001,0.875,0.8069999999999999,0.46,0.111,0.02,3.1239999999999997,35.523999999999994,105.253,166.403,175.006,195.132,170.898,103.96700000000001,63.230000000000004,27.704,3.828,3.809,7.2059999999999995,6.967,2.937,1.738,0.14100000000000001
a,2021-11-29,313.437,0.08,0.91,0.97,0.82,0.17,0.12,0.02,4.38,40.65,97.02,147.97,173.38,175.71,169.41,144.81,91.12,28.32,4.01,3.05,5.19,3.99,3.04,1.24,0.14
b,2021-11-29,329.837,0.077,0.878,0.949,0.872,0.169,0.109,0.02,4.513,37.903999999999996,97.319,142.19,172.184,188.423,178.115,139.48,95.62700000000001,26.018,3.743,3.2529999999999997,5.252000000000001,4.081,3.017,1.16,0.129
c,2021-11-29,315.837,0.088,0.9630000000000001,0.996,0.7619999999999999,0.17,0.125,0.019,4.703,42.83,99.78399999999999,137.023,162.18,161.41500000000002,171.668,135.975,84.96600000000001,25.929000000000002,3.905,3.053,5.071000000000001,4.014,2.945,1.335,0.14200000000000002
d,2021-11-29,299.437,0.076,0.851,0.982,0.8839999999999999,0.15500000000000003,0.11299999999999999,0.021,4.101,37.241,98.515,145.695,185.652,170.785,153.975,154.737,85.61,28.095,3.8539999999999996,2.752,5.522,4.024,2.92,1.317,0.15100000000000002
a,2021-11-30,313.437,0.09,0.91,0.98,0.89,0.39,0.11,0.02,0.08,4.64,14.85,37.09,24.92,12.33,12.69,15.32,11.05,8.54,0.55,0.03,0.57,0.01,0.0,0.0,0.0
b,2021-11-30,329.837,0.096,0.869,1.027,0.97,0.379,0.12,0.02,0.077,4.7909999999999995,13.616,37.844,23.636000000000003,12.027,12.443999999999999,14.065000000000001,10.619000000000002,9.053999999999998,0.5770000000000001,0.027,0.609,0.009000000000000001,0.0,0.0,0.0
c,2021-11-30,315.837,0.089,0.986,1.023,0.975,0.391,0.121,0.019,0.076,4.284,13.59,39.414,27.047,13.403,13.888,15.988,10.154,9.331999999999999,0.546,0.028999999999999998,0.62,0.011,0.0,0.0,0.0
d,2021-11-30,299.437,0.093,0.982,0.948,0.916,0.371,0.113,0.018000000000000002,0.079,4.729,14.347999999999999,36.411,26.772000000000002,12.694,11.834999999999999,13.904,11.610000000000001,8.138,0.6030000000000001,0.028999999999999998,0.576,0.01,0.0,0.0,0.0
a,2021-12-01,318.119,0.0,0.13,0.0,0.0,0.0,0.0,0.03,1.09,15.18,45.26,68.39,76.4,79.2,58.23,43.62,24.81,11.39,3.36,1.73,3.45,0.95,0.22,0.09,0.08
b,2021-12-01,309.019,0.0,0.129,0.0,0.0,0.0,0.0,0.027,1.0730000000000002,16.514,47.998,68.694,76.831,77.60600000000001,61.724,39.657,25.159,12.517000000000001,3.069,1.7369999999999999,3.5,0.9329999999999999,0.239,0.093,0.078
c,2021-12-01,321.319,0.0,0.12100000000000001,0.0,0.0,0.0,0.0,0.031,0.9920000000000001,15.065,42.144999999999996,64.691,78.018,82.51400000000001,60.769999999999996,40.66,25.822,10.714,3.1079999999999997,1.613,3.2350000000000003,0.9249999999999999,0.213,0.09,0.085
d,2021-12-01,315.319,0.0,0.129,0.0,0.0,0.0,0.0,0.032,1.197,14.517,44.613,62.708,72.98,74.156,55.242999999999995,42.062,26.191,11.124,3.602,1.6139999999999999,3.281,1.009,0.214,0.094,0.079
a,2021-12-02,318.119,0.04,0.5,0.44,0.06,0.0,0.0,0.03,1.25,14.25,56.18,68.97,68.08,94.76,85.07,61.58,42.0,19.16,2.68,0.42,3.84,1.09,0.45,0.0,0.0
b,2021-12-02,309.019,0.036000000000000004,0.517,0.437,0.064,0.0,0.0,0.03,1.212,14.678,55.822,74.739,65.67099999999999,87.269,84.49799999999999,61.418,39.6,18.621,2.629,0.423,3.774,1.084,0.47400000000000003,0.0,0.0
c,2021-12-02,321.319,0.04,0.547,0.435,0.056999999999999995,0.0,0.0,0.033,1.237,13.496,57.185,69.134,68.28099999999999,100.164,87.05099999999999,59.998,41.285,19.681,2.923,0.39899999999999997,4.002,1.1880000000000002,0.462,0.0,0.0
d,2021-12-02,315.319,0.044,0.526,0.451,0.059,0.0,0.0,0.031,1.221,14.419,54.922,67.708,63.482,87.99000000000001,90.12199999999999,66.62,42.748,20.823,2.536,0.45699999999999996,3.848,1.1860000000000002,0.456,0.0,0.0
a,2021-12-03,318.119,0.0,0.42,0.14,0.03,0.0,0.0,0.07,3.05,31.77,65.62,88.25,147.83,163.69,149.84,94.53,51.19,13.22,3.6,3.04,4.87,4.01,1.41,0.4,0.75
b,2021-12-03,309.019,0.0,0.40399999999999997,0.14400000000000002,0.031,0.0,0.0,0.07200000000000001,3.2649999999999997,31.733,65.99000000000001,94.088,155.49900000000002,158.819,143.477,89.207,53.522,13.422,3.714,2.766,4.4830000000000005,4.0009999999999994,1.351,0.436,0.775
c,2021-12-03,321.319,0.0,0.448,0.14900000000000002,0.027999999999999997,0.0,0.0,0.069,2.9259999999999997,29.152,68.357,81.325,157.702,169.55599999999998,136.75900000000001,92.581,50.525999999999996,12.736,3.315,3.2560000000000002,4.798,3.929,1.444,0.39,0.769
d,2021-12-03,315.319,0.0,0.418,0.134,0.028999999999999998,0.0,0.0,0.064,2.788,34.754,61.394000000000005,80.38,136.60000000000002,175.648,135.359,96.528,49.867,13.343,3.503,2.782,4.558,3.6129999999999995,1.4769999999999999,0.42100000000000004,0.762
a,2021-12-04,318.119,0.0,0.5,0.55,0.32,0.08,0.04,0.01,0.29,12.21,84.95,152.13,182.92,176.29,174.3,146.87,80.73,23.06,4.17,3.42,6.88,5.26,2.73,1.61,0.04
b,2021-12-04,309.019,0.0,0.46599999999999997,0.556,0.34700000000000003,0.082,0.041,0.01,0.301,11.455,90.093,165.676,176.315,174.38899999999998,179.85600000000002,160.02,78.11,21.538,4.219,3.395,7.045,5.716,2.624,1.4700000000000002,0.04
c,2021-12-04,321.319,0.0,0.504,0.5670000000000001,0.34,0.079,0.043000000000000003,0.01,0.298,12.24,77.337,162.35999999999999,191.43599999999998,169.97899999999998,179.168,151.952,88.432,24.909,4.327,3.5869999999999997,7.477,5.263999999999999,2.662,1.635,0.036000000000000004
d,2021-12-04,315.319,0.0,0.508,0.6000000000000001,0.324,0.077,0.043000000000000003,0.011,0.27999999999999997,11.747000000000002,83.943,161.04,197.111,180.605,180.37900000000002,149.26,87.613,22.351,4.196,3.559,6.716,5.103,2.939,1.518,0.04
a,2021-12-05,318.119,0.0,0.82,0.73,0.49,0.11,0.05,0.11,2.89,23.88,62.59,97.63,98.42,120.87,136.26,128.9,80.2,25.57,4.6,3.39,6.71,4.79,3.24,1.13,0.06
b,2021-12-05,309.019,0.0,0.814,0.6799999999999999,0.46199999999999997,0.103,0.051000000000000004,0.12,3.161,23.061,59.681000000000004,88.21,107.977,129.279,124.00899999999999,134.339,80.892,25.757,4.609999999999999,3.556,7.118,4.35,3.4490000000000003,1.19,0.056999999999999995
c,2021-12-05,321.319,0.0,0.7979999999999999,0.713,0.497,0.118,0.052000000000000005,0.105,2.71,23.227,65.272,88.792,97.753,128.38400000000001,134.64399999999998,130.66400000000002,81.045,25.388,4.31,3.508,7.223,4.566,3.083,1.2369999999999999,0.056999999999999995
d,2021-12-05,315.319,0.0,0.86,0.764,0.504,0.114,0.055,0.101,2.892,24.127,61.342000000000006,103.282,94.199,113.866,135.344,128.04500000000002,74.187,25.574,4.367999999999999,3.269,6.451,4.534,2.958,1.138,0.056999999999999995
a,2021-12-06,318.119,0.0,0.82,0.83,0.68,0.24,0.05,0.11,2.96,37.44,103.9,152.19,168.93,170.27,146.84,91.93,60.41,21.22,4.19,3.42,6.97,4.83,1.99,1.54,0.13
b,2021-12-06,309.019,0.0,0.816,0.817,0.634,0.235,0.046,0.107,2.946,41.04,109.421,160.609,171.508,173.55700000000002,146.179,96.13300000000001,62.129999999999995,23.057,4.549,3.531,7.045,4.884,1.91,1.4020000000000001,0.122
c,2021-12-06,321.319,0.0,0.8089999999999999,0.893,0.624,0.221,0.049,0.107,3.199,38.434,108.421,151.31,165.383,180.341,141.82500000000002,88.522,60.547,19.305,4.112,3.2439999999999998,7.627,5.21,2.07,1.584,0.136
d,2021-12-06,315.319,0.0,0.824,0.7779999999999999,0.65,0.256,0.051000000000000004,0.116,3.246,34.190999999999995,112.34800000000001,140.414,160.24800000000002,167.525,148.824,99.519,56.184999999999995,22.977999999999998,3.8840000000000003,3.51,7.483,5.184,2.186,1.589,0.11800000000000001
a,2021-12-07,318.119,0.09,0.91,0.97,0.49,0.17,0.13,0.1,3.02,38.44,106.72,158.62,183.88,187.61,181.13,152.82,94.31,28.87,4.48,3.43,5.52,3.91,4.35,2.45,1.06
b,2021-12-07,309.019,0.095,0.995,0.983,0.51,0.17300000000000001,0.128,0.101,3.072,40.649,104.072,156.255,169.071,195.62300000000002,183.909,149.28799999999998,96.001,29.661,4.894,3.3280000000000003,5.6339999999999995,4.0120000000000005,3.9259999999999997,2.5940000000000003,0.9670000000000001
c,2021-12-07,321.319,0.08299999999999999,0.9640000000000001,0.994,0.447,0.17900000000000002,0.134,0.099,2.894,41.766,113.941,165.797,197.858,175.448,193.889,156.299,99.123,28.618000000000002,4.920000000000001,3.75,5.345999999999999,4.182,3.9379999999999997,2.4930000000000003,1.0350000000000001
d,2021-12-07,315.319,0.09899999999999999,0.9490000000000001,1.034,0.503,0.18100000000000002,0.138,0.10500000000000001,2.826,35.049,115.925,155.541,165.743,202.43800000000002,173.106,160.53799999999998,88.762,26.685000000000002,4.684,3.591,5.46,3.976,4.063,2.317,1.112
a,2021-12-08,318.119,0.09,0.91,0.97,0.81,0.24,0.13,0.11,2.55,32.4,83.92,122.21,156.13,166.28,165.48,150.43,94.05,28.54,4.37,3.42,6.96,5.46,2.82,2.07,0.15
b,2021-12-08,309.019,0.097,0.983,0.98,0.804,0.235,0.126,0.10200000000000001,2.4989999999999997,34.111,75.86500000000001,133.49699999999999,169.563,173.855,176.731,146.607,90.325,26.157,4.657,3.471,6.27,4.997,2.767,1.9759999999999998,0.158
c,2021-12-08,321.319,0.08399999999999999,0.874,1.063,0.801,0.26,0.14100000000000001,0.104,2.465,32.443999999999996,84.271,133.4,150.762,151.847,164.27499999999998,142.648,96.25399999999999,29.683999999999997,4.468,3.254,6.355,5.995,2.682,1.9109999999999998,0.13999999999999999
d,2021-12-08,315.319,0.087,0.9680000000000001,1.006,0.8400000000000001,0.23399999999999999,0.139,0.11,2.4219999999999997,30.051,76.308,119.63499999999999,154.48499999999999,178.25900000000001,153.719,155.78,94.928,28.445,3.959,3.451,6.3309999999999995,5.695,2.5949999999999998,2.0269999999999997,0.161
a,2021-12-09,318.119,0.09,0.92,0.97,0.82,0.31,0.13,0.08,1.72,25.54,46.43,71.27,62.07,62.72,69.51,79.49,69.32,16.01,3.4,1.33,3.85,1.85,0.56,0.02,0.0
b,2021-12-09,309.019,0.087,0.874,0.947,0.75,0.297,0.128,0.085,1.72,24.43,44.217999999999996,68.042,59.102000000000004,57.291,73.10300000000001,82.672,65.18599999999999,17.501,3.499,1.3880000000000001,3.83,1.9360000000000002,0.6090000000000001,0.019,0.0
c,2021-12-09,321.319,0.096,0.8480000000000001,1.042,0.7969999999999999,0.307,0.133,0.08700000000000001,1.79,25.637999999999998,50.368,74.661,63.272,68.282,75.80000000000001,80.173,67.00099999999999,14.823000000000002,3.69,1.3050000000000002,4.165,1.798,0.5970000000000001,0.021,0.0
d,2021-12-09,315.319,0.086,0.9390000000000001,0.9269999999999999,0.7649999999999999,0.334,0.14300000000000002,0.073,1.8,23.189,49.767,64.222,62.724000000000004,67.713,71.512,86.449,74.044,16.657,3.4699999999999998,1.345,4.165,1.979,0.508,0.021,0.0
a,2021-12-10,318.119,0.0,0.81,0.27,0.14,0.07,0.0,0.08,2.64,30.48,88.88,127.23,143.24,162.37,152.23,120.25,75.85,25.1,4.24,3.43,6.75,4.51,1.97,0.51,0.47
b,2021-12-10,309.019,0.0,0.7300000000000001,0.24500000000000002,0.14400000000000002,0.07,0.0,0.081,2.6020000000000003,32.793,81.21499999999999,120.724,153.45100000000002,173.42600000000002,137.46499999999997,120.577,72.83099999999999,23.307000000000002,4.55,3.515,6.845,4.62,1.786,0.547,0.496
c,2021-12-10,321.319,0.0,0.8140000000000001,0.24500000000000002,0.127,0.066,0.0,0.077,2.533,31.814,85.31899999999999,129.95600000000002,129.07500000000002,165.752,155.706,118.386,72.69399999999999,26.269000000000002,3.9410000000000003,3.1430000000000002,6.321,4.188,2.092,0.51,0.487
d,2021-12-10,315.319,0.0,0.889,0.28,0.13,0.065,0.0,0.079,2.8720000000000003,31.023,89.502,125.46300000000001,152.411,168.044,137.731,118.244,73.69999999999999,26.719,4.109,3.491,6.269,4.401,1.988,0.494,0.46199999999999997
a,2021-12-11,318.119,0.09,0.91,0.98,0.79,0.18,0.08,0.03,0.65,11.81,37.27,63.35,98.47,111.62,126.31,114.44,78.25,28.67,4.5,3.42,5.88,3.31,1.14,0.25,0.0
b,2021-12-11,309.019,0.088,0.8390000000000001,0.956,0.742,0.185,0.078,0.031,0.6960000000000001,10.639000000000001,40.17700000000001,63.955,102.906,101.12700000000001,121.243,103.651,81.469,29.875,4.281,3.37,6.314,3.375,1.121,0.228,0.0
c,2021-12-11,321.319,0.093,0.897,0.9319999999999999,0.8430000000000001,0.175,0.083,0.032,0.659,12.454,38.537000000000006,65.32600000000001,94.706,116.436,126.422,114.969,84.737,28.049000000000003,4.7620000000000005,3.542,5.896,3.5140000000000002,1.2449999999999999,0.265,0.0
d,2021-12-11,315.319,0.087,0.8330000000000001,1.032,0.808,0.173,0.079,0.033,0.636,11.59,39.197,68.34,107.059,119.911,130.726,114.11,76.984,29.974,4.769,3.738,5.834,3.301,1.1039999999999999,0.237,0.0
a,2021-12-12,318.119,0.0,0.83,0.89,0.58,0.07,0.0,0.01,0.68,5.76,30.31,68.39,107.68,107.84,106.98,84.26,18.96,11.15,3.61,1.22,4.09,2.38,0.33,0.09,0.09
b,2021-12-12,309.019,0.0,0.884,0.897,0.5449999999999999,0.07,0.0,0.009000000000000001,0.6990000000000001,5.8549999999999995,29.886,74.873,114.438,98.95400000000001,97.179,86.349,17.315,11.889000000000001,3.6319999999999997,1.143,3.7279999999999998,2.3169999999999997,0.34700000000000003,0.094,0.098
c,2021-12-12,321.319,0.0,0.855,0.972,0.612,0.064,0.0,0.009000000000000001,0.7320000000000001,6.326,31.453,63.939,99.68700000000001,113.91,101.53200000000001,81.605,20.349,12.252,3.952,1.187,4.258,2.388,0.307,0.097,0.086
d,2021-12-12,315.319,0.0,0.87,0.927,0.5349999999999999,0.068,0.0,0.011,0.7250000000000001,6.035,30.377,68.909,108.623,111.632,111.16900000000001,82.62700000000001,17.872,11.76,3.3609999999999998,1.338,4.497,2.3569999999999998,0.309,0.096,0.09899999999999999
a,2021-12-13,318.119,0.09,0.91,0.82,0.27,0.02,0.01,0.01,0.67,16.21,54.28,88.34,101.66,124.44,124.93,97.17,53.33,16.15,1.2,0.46,2.47,0.87,0.54,0.08,0.0
b,2021-12-13,309.019,0.086,0.923,0.8069999999999999,0.28800000000000003,0.021,0.009000000000000001,0.011,0.7310000000000001,15.085,55.279,93.468,95.951,118.78099999999999,135.604,97.70100000000001,48.659,17.273999999999997,1.097,0.441,2.696,0.79,0.548,0.075,0.0
c,2021-12-13,321.319,0.096,0.9400000000000001,0.739,0.275,0.022,0.009000000000000001,0.011,0.634,15.512,57.267,91.307,111.51899999999999,126.65299999999999,118.447,102.558,53.925999999999995,14.796,1.153,0.449,2.532,0.857,0.49700000000000005,0.077,0.0
d,2021-12-13,315.319,0.08299999999999999,0.921,0.815,0.24900000000000003,0.021,0.01,0.009000000000000001,0.617,15.768,49.160000000000004,84.349,109.259,135.971,116.05600000000001,99.089,49.257999999999996,14.855999999999998,1.1119999999999999,0.468,2.414,0.916,0.55,0.076,0.0
a,2021-12-14,318.119,0.0,0.51,0.27,0.03,0.0,0.0,0.06,2.22,34.08,87.46,110.28,147.91,157.32,116.24,94.61,69.61,23.96,4.53,3.01,4.94,4.28,1.94,1.47,0.16
b,2021-12-14,309.019,0.0,0.464,0.264,0.031,0.0,0.0,0.059,2.3600000000000003,30.750999999999998,81.648,112.416,152.423,158.357,119.53999999999999,94.223,74.836,25.692,4.95,2.8459999999999996,5.422000000000001,4.1930000000000005,2.008,1.3739999999999999,0.154
c,2021-12-14,321.319,0.0,0.493,0.261,0.03,0.0,0.0,0.054,2.144,36.736999999999995,93.92099999999999,109.281,154.93099999999998,159.791,116.326,89.681,65.874,23.630000000000003,4.827,2.819,4.706,4.474,1.789,1.415,0.153
d,2021-12-14,315.319,0.0,0.541,0.29400000000000004,0.031,0.0,0.0,0.062,2.4330000000000003,37.059,93.288,104.892,150.44,163.07,107.506,85.174,62.876,24.330000000000002,4.708,2.9259999999999997,4.577,4.1450000000000005,2.121,1.3619999999999999,0.17300000000000001
a,2021-12-15,318.119,0.09,0.83,0.97,0.72,0.17,0.12,0.05,1.23,13.76,48.02,81.14,86.51,82.07,85.42,69.02,58.77,25.49,4.01,2.55,5.06,2.52,0.28,0.09,0.09
b,2021-12-15,309.019,0.08399999999999999,0.8999999999999999,0.945,0.717,0.17800000000000002,0.108,0.054000000000000006,1.2449999999999999,14.112,50.856,78.217,87.522,82.36399999999999,86.215,71.707,61.498000000000005,24.401999999999997,4.096,2.481,4.803,2.479,0.267,0.098,0.093
c,2021-12-15,321.319,0.098,0.8039999999999999,0.9279999999999999,0.6819999999999999,0.166,0.11699999999999999,0.052000000000000005,1.217,13.891,50.176,83.128,85.09,86.78999999999999,89.798,73.253,59.941,26.426,3.948,2.602,5.303999999999999,2.584,0.30800000000000005,0.087,0.087
d,2021-12-15,315.319,0.095,0.7919999999999999,1.02,0.709,0.17400000000000002,0.11199999999999999,0.054000000000000006,1.19,14.956,50.866,76.212,94.27600000000001,73.86399999999999,87.552,68.932,60.191,23.939999999999998,4.055,2.4499999999999997,5.077999999999999,2.705,0.30500000000000005,0.089,0.081
a,2021-12-16,318.119,0.09,0.86,0.47,0.14,0.03,0.02,0.0,0.04,0.69,8.62,13.51,19.4,31.2,16.79,15.58,11.72,7.67,2.02,0.16,1.5,0.11,0.0,0.0,0.0
b,2021-12-16,309.019,0.089,0.899,0.43899999999999995,0.139,0.031,0.021,0.0,0.041,0.743,8.847,12.844999999999999,20.929,30.708,15.258,17.102,12.875,7.229,1.908,0.175,1.458,0.117,0.0,0.0,0.0
c,2021-12-16,321.319,0.096,0.904,0.507,0.136,0.028999999999999998,0.02,0.0,0.039,0.745,8.122,12.844999999999999,19.689999999999998,31.343999999999998,17.863,16.462,11.842,8.174,2.0060000000000002,0.168,1.545,0.113,0.0,0.0,0.0
d,2021-12-16,315.319,0.092,0.863,0.44099999999999995,0.131,0.028999999999999998,0.02,0.0,0.039,0.7529999999999999,7.786999999999999,12.757,21.247,31.441,15.296,16.739,12.382000000000001,7.7459999999999996,1.887,0.176,1.575,0.107,0.0,0.0,0.0
a,2021-12-17,318.119,0.0,0.29,0.01,0.0,0.0,0.0,0.0,0.43,16.81,39.84,50.84,55.26,54.94,67.68,29.76,17.09,11.06,1.96,1.97,2.54,0.61,0.11,0.02,0.0
b,2021-12-17,309.019,0.0,0.301,0.011,0.0,0.0,0.0,0.0,0.47,18.477,42.463,54.92700000000001,51.818,53.533,62.068000000000005,31.064,18.665,10.747,2.042,1.805,2.487,0.576,0.101,0.019,0.0
c,2021-12-17,321.319,0.0,0.303,0.01,0.0,0.0,0.0,0.0,0.396,18.267,37.764,47.745000000000005,53.835,60.224,68.37100000000001,32.113,15.751,11.321,1.78,2.145,2.717,0.595,0.103,0.022,0.0
d,2021-12-17,315.319,0.0,0.287,0.01,0.0,0.0,0.0,0.0,0.434,16.631999999999998,40.092000000000006,53.36300000000001,56.044999999999995,53.730999999999995,66.06500000000001,29.331000000000003,17.922,11.541,2.132,2.154,2.6790000000000003,0.576,0.105,0.018000000000000002,0.0
a,2021-12-18,318.119,0.0,0.77,0.14,0.0,0.01,0.0,0.0,0.36,6.44,24.59,40.17,61.91,68.07,77.04,71.92,56.98,14.95,2.06,1.03,2.38,0.93,0.36,0.0,0.0
b,2021-12-18,309.019,0.0,0.735,0.131,0.0,0.009000000000000001,0.0,0.0,0.388,6.307,25.895,43.425000000000004,60.522999999999996,74.454,80.251,74.82000000000001,59.623999999999995,15.161,2.075,0.97,2.262,0.9480000000000001,0.33399999999999996,0.0,0.0
