ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
3085,-2.0,-1.0,-6.0,-14.0,3.0,-10.0,42.0,30.0,4.0,4.0,5.0,7.0,-3.0,-10.0,-11.0,-10.0,6.0,-2.0,-3.0,4.0,6.0,-9.0,-36.0,4.0,-11.0,-1.0,1.0,2.0,8.0,65.0,112.0,25.0,13.0,-6.0,-8.0,-4.0,3.0,-4.0,-55.0,-12.0,-12.0,-2.0,2.0,4.0,-4.0,-18.0,-34.0,-20.0,-18.0,8.0,6.0,6.0,8.0,19.0,-10.0,25.0,19.0,-3.0,-1.0,4.0,-3.0,-34.0,-10.0,1.0
3086,80.0,-21.0,-8.0,-7.0,10.0,16.0,64.0,92.0,6.0,7.0,4.0,12.0,12.0,14.0,94.0,26.0,-13.0,-1.0,-2.0,-12.0,11.0,10.0,-56.0,-28.0,-17.0,1.0,1.0,9.0,-23.0,-18.0,-72.0,24.0,-34.0,6.0,1.0,-1.0,-16.0,-22.0,-46.0,-56.0,-1.0,-5.0,-4.0,1.0,12.0,1.0,-24.0,4.0,22.0,1.0,-1.0,-10.0,10.0,-10.0,64.0,29.0,-25.0,-17.0,-8.0,3.0,-3.0,20.0,3.0,-11.0
3088,4.0,2.0,0.0,0.0,-21.0,-6.0,-3.0,-8.0,-4.0,-2.0,-1.0,-1.0,2.0,9.0,5.0,19.0,0.0,0.0,1.0,0.0,26.0,-2.0,-2.0,-10.0,4.0,-3.0,-1.0,-1.0,-21.0,-10.0,-6.0,-3.0,-12.0,1.0,1.0,0.0,-3.0,-15.0,0.0,3.0,-1.0,-2.0,-2.0,-1.0,10.0,20.0,-3.0,-15.0,5.0,-1.0,0.0,0.0,0.0,7.0,-1.0,4.0,-33.0,-8.0,-8.0,-12.0,15.0,23.0,1.0,-5.0
3089,11.0,-4.0,-5.0,2.0,23.0,-8.0,-62.0,-31.0,-2.0,-5.0,-2.0,-7.0,-33.0,-6.0,-22.0,2.0,-1.0,1.0,3.0,7.0,9.0,19.0,73.0,29.0,6.0,0.0,-2.0,-6.0,8.0,19.0,-75.0,0.0,-7.0,-2.0,2.0,3.0,-27.0,-11.0,-21.0,10.0,8.0,3.0,0.0,-1.0,34.0,0.0,35.0,28.0,-16.0,-3.0,-2.0,0.0,-13.0,-12.0,-53.0,-41.0,14.0,0.0,0.0,4.0,12.0,0.0,98.0,24.0
3090,-1.0,-3.0,-3.0,-6.0,17.0,28.0,1.0,-4.0,0.0,-3.0,-2.0,-3.0,-9.0,-8.0,-4.0,-3.0,-3.0,-2.0,-2.0,4.0,-1.0,17.0,2.0,-5.0,-9.0,2.0,6.0,1.0,-54.0,-60.0,-2.0,1.0,32.0,6.0,3.0,1.0,41.0,-6.0,-1.0,1.0,-14.0,3.0,2.0,2.0,-8.0,-9.0,0.0,-5.0,-4.0,-1.0,-4.0,-6.0,-10.0,-2.0,-3.0,-6.0,17.0,-1.0,-6.0,-2.0,44.0,52.0,2.0,21.0
3091,4.0,-3.0,-6.0,-1.0,21.0,25.0,1.0,11.0,2.0,-5.0,-6.0,-4.0,70.0,100.0,-8.0,-18.0,-4.0,2.0,7.0,6.0,-37.0,-64.0,1.0,7.0,-20.0,-3.0,4.0,1.0,-35.0,-57.0,-2.0,1.0,1.0,1.0,0.0,-3.0,9.0,4.0,-2.0,-5.0,1.0,-3.0,-4.0,-5.0,30.0,29.0,-3.0,-3.0,-16.0,-3.0,-3.0,-3.0,24.0,35.0,-1.0,-11.0,9.0,-4.0,-6.0,-5.0,49.0,58.0,3.0,-14.0
3092,14.0,-7.0,-6.0,-3.0,-8.0,-11.0,11.0,15.0,-55.0,3.0,4.0,3.0,1.0,-3.0,-5.0,-11.0,75.0,-3.0,4.0,10.0,-13.0,-33.0,-98.0,-23.0,-24.0,6.0,0.0,0.0,28.0,47.0,107.0,43.0,37.0,2.0,1.0,-9.0,-3.0,-1.0,-25.0,-6.0,-49.0,-3.0,-6.0,-9.0,-16.0,-17.0,-22.0,1.0,55.0,2.0,5.0,13.0,12.0,16.0,-44.0,6.0,-24.0,-6.0,0.0,-4.0,-21.0,-39.0,-36.0,-29.0
3093,-6.0,-4.0,-2.0,-5.0,5.0,11.0,8.0,1.0,-1.0,2.0,4.0,2.0,-28.0,-17.0,4.0,2.0,-27.0,-7.0,-4.0,-5.0,-2.0,9.0,-12.0,-9.0,3.0,-1.0,-4.0,-5.0,-12.0,-7.0,-2.0,4.0,19.0,2.0,-3.0,6.0,45.0,45.0,1.0,0.0,-4.0,5.0,1.0,0.0,22.0,-2.0,-2.0,4.0,-7.0,-3.0,7.0,3.0,-47.0,-46.0,5.0,-2.0,-12.0,-3.0,0.0,5.0,-5.0,-29.0,0.0,2.0
3095,-6.0,-2.0,0.0,1.0,14.0,16.0,2.0,-5.0,-23.0,-1.0,1.0,-3.0,-28.0,-24.0,-5.0,-6.0,24.0,5.0,-4.0,-5.0,0.0,-2.0,-2.0,5.0,4.0,0.0,1.0,-1.0,-1.0,17.0,-3.0,5.0,-6.0,-2.0,1.0,3.0,-3.0,-48.0,-2.0,0.0,-5.0,1.0,-3.0,-3.0,4.0,7.0,0.0,0.0,10.0,-2.0,-4.0,-4.0,59.0,29.0,3.0,0.0,-5.0,4.0,4.0,3.0,-56.0,-49.0,-4.0,0.0
3096,-15.0,-6.0,-4.0,2.0,22.0,21.0,-2.0,-3.0,-3.0,3.0,3.0,-2.0,-15.0,-40.0,1.0,3.0,-5.0,7.0,0.0,-2.0,-36.0,-41.0,-11.0,-6.0,-22.0,-8.0,4.0,6.0,-16.0,17.0,6.0,-11.0,2.0,-5.0,-6.0,-3.0,37.0,31.0,-3.0,-15.0,0.0,-1.0,-1.0,0.0,25.0,18.0,2.0,21.0,24.0,4.0,0.0,-1.0,-15.0,-8.0,1.0,7.0,6.0,4.0,-2.0,-2.0,12.0,9.0,-3.0,1.0
3097,0.0,4.0,1.0,4.0,-4.0,12.0,3.0,4.0,4.0,-15.0,-4.0,3.0,15.0,46.0,2.0,-2.0,-2.0,3.0,8.0,10.0,-30.0,-41.0,3.0,15.0,-36.0,-15.0,-2.0,4.0,29.0,-12.0,-4.0,-8.0,18.0,35.0,7.0,7.0,-58.0,-47.0,0.0,6.0,16.0,-23.0,-6.0,-16.0,22.0,-1.0,5.0,10.0,8.0,12.0,-5.0,-1.0,11.0,32.0,-2.0,-7.0,5.0,-14.0,-8.0,-12.0,29.0,34.0,-1.0,-4.0
3098,-3.0,7.0,-6.0,-8.0,-3.0,-11.0,3.0,-10.0,-5.0,3.0,-3.0,-13.0,10.0,-20.0,-1.0,-25.0,4.0,-5.0,5.0,3.0,-6.0,2.0,-62.0,37.0,1.0,-29.0,-14.0,-9.0,-14.0,-10.0,45.0,5.0,-12.0,11.0,6.0,-6.0,13.0,15.0,17.0,-20.0,2.0,-1.0,3.0,14.0,0.0,0.0,-4.0,5.0,12.0,-2.0,1.0,12.0,5.0,-11.0,10.0,-43.0,-7.0,16.0,-8.0,-20.0,7.0,-3.0,-3.0,26.0
3099,-6.0,0.0,-3.0,-5.0,28.0,16.0,2.0,2.0,-5.0,-8.0,-6.0,-7.0,21.0,21.0,3.0,-7.0,22.0,2.0,-3.0,-3.0,16.0,21.0,0.0,7.0,-4.0,2.0,6.0,5.0,9.0,-27.0,-1.0,-5.0,-3.0,-2.0,1.0,2.0,-25.0,-32.0,-4.0,-1.0,-1.0,-2.0,-2.0,-2.0,9.0,11.0,0.0,-4.0,-8.0,-2.0,-4.0,-6.0,8.0,8.0,3.0,-5.0,-16.0,-3.0,-3.0,-3.0,0.0,13.0,3.0,5.0
3100,8.0,3.0,-1.0,1.0,12.0,-4.0,4.0,-1.0,-5.0,-1.0,0.0,-4.0,-42.0,-29.0,-7.0,-7.0,1.0,0.0,-2.0,-2.0,4.0,14.0,4.0,4.0,0.0,-2.0,-1.0,0.0,25.0,23.0,0.0,-7.0,-22.0,-3.0,1.0,2.0,-6.0,-9.0,-3.0,0.0,3.0,2.0,-1.0,0.0,6.0,-1.0,0.0,-3.0,10.0,-4.0,-6.0,-6.0,29.0,27.0,-1.0,2.0,0.0,1.0,-2.0,-2.0,-32.0,-12.0,0.0,0.0
3101,27.0,7.0,-8.0,-2.0,-16.0,-37.0,-5.0,-7.0,-53.0,-5.0,5.0,-1.0,14.0,52.0,1.0,-8.0,1.0,-2.0,-3.0,3.0,-19.0,-6.0,-14.0,4.0,15.0,-4.0,2.0,5.0,22.0,-3.0,-21.0,1.0,-14.0,-7.0,-2.0,-1.0,3.0,-2.0,-15.0,-8.0,7.0,12.0,-7.0,-7.0,-7.0,-23.0,19.0,4.0,6.0,18.0,-1.0,12.0,-5.0,-6.0,-2.0,6.0,-23.0,-18.0,-15.0,-15.0,-18.0,-47.0,-113.0,-58.0
3102,-15.0,-3.0,-2.0,-1.0,7.0,16.0,0.0,-5.0,2.0,0.0,-2.0,2.0,14.0,42.0,2.0,-4.0,-10.0,0.0,-3.0,-6.0,-5.0,-4.0,-3.0,-7.0,21.0,4.0,7.0,9.0,-46.0,-55.0,-1.0,8.0,-36.0,-4.0,-5.0,-9.0,1.0,7.0,0.0,-5.0,-1.0,-3.0,-2.0,-1.0,25.0,18.0,-2.0,1.0,-6.0,-2.0,-5.0,-6.0,-2.0,7.0,-3.0,-7.0,6.0,-2.0,-3.0,-3.0,-14.0,-11.0,-3.0,-2.0
3103,24.0,4.0,-1.0,0.0,-11.0,-21.0,-1.0,8.0,2.0,-3.0,-3.0,-4.0,-6.0,2.0,1.0,9.0,3.0,6.0,-3.0,-5.0,22.0,33.0,0.0,-9.0,-3.0,-7.0,1.0,1.0,-18.0,-15.0,-2.0,2.0,2.0,1.0,6.0,10.0,15.0,-4.0,4.0,7.0,-14.0,1.0,0.0,-1.0,-14.0,-19.0,-4.0,-1.0,26.0,0.0,0.0,2.0,6.0,7.0,-2.0,-7.0,4.0,4.0,0.0,-3.0,-5.0,-2.0,-3.0,-2.0
3104,-8.0,-2.0,-2.0,1.0,14.0,10.0,-1.0,-10.0,31.0,0.0,-4.0,-6.0,-14.0,7.0,-2.0,1.0,-18.0,-3.0,0.0,2.0,-9.0,-8.0,2.0,0.0,-21.0,0.0,2.0,3.0,11.0,14.0,-5.0,-19.0,16.0,5.0,7.0,11.0,5.0,-53.0,0.0,9.0,-23.0,1.0,1.0,-1.0,11.0,6.0,2.0,-1.0,-6.0,-6.0,-5.0,-5.0,6.0,9.0,0.0,-16.0,-15.0,-1.0,-3.0,-2.0,-24.0,-5.0,-1.0,0.0
3105,-12.0,0.0,0.0,-3.0,-6.0,3.0,-3.0,-8.0,13.0,-1.0,-2.0,-2.0,12.0,1.0,-1.0,11.0,-28.0,0.0,-1.0,-1.0,-2.0,14.0,2.0,-9.0,15.0,-1.0,-3.0,-3.0,-4.0,-7.0,0.0,-1.0,1.0,3.0,-1.0,1.0,-2.0,2.0,-1.0,7.0,-3.0,3.0,-1.0,-1.0,33.0,2.0,-1.0,-2.0,2.0,-3.0,-2.0,2.0,-28.0,-17.0,-3.0,-8.0,-22.0,-5.0,-3.0,-6.0,13.0,14.0,-5.0,11.0
3106,-31.0,4.0,-3.0,5.0,0.0,0.0,-35.0,-10.0,28.0,0.0,1.0,-2.0,-5.0,-14.0,-57.0,-14.0,16.0,6.0,-7.0,5.0,24.0,16.0,76.0,21.0,4.0,1.0,10.0,-3.0,-3.0,12.0,-9.0,-17.0,-9.0,5.0,-2.0,-7.0,-18.0,-9.0,-3.0,-13.0,-6.0,-12.0,2.0,-3.0,-5.0,-13.0,20.0,19.0,-17.0,7.0,-3.0,2.0,15.0,-8.0,-29.0,-11.0,19.0,2.0,-6.0,-19.0,-12.0,-3.0,-29.0,-8.0
3107,27.0,3.0,0.0,-4.0,16.0,1.0,-2.0,-6.0,3.0,-1.0,0.0,1.0,-1.0,3.0,1.0,19.0,-11.0,-5.0,-2.0,-5.0,6.0,15.0,-2.0,-4.0,-3.0,0.0,1.0,2.0,-16.0,-16.0,0.0,-1.0,-1.0,-3.0,-2.0,-3.0,14.0,13.0,-2.0,2.0,0.0,0.0,3.0,6.0,-2.0,15.0,-2.0,-5.0,3.0,-1.0,-2.0,-9.0,-17.0,-20.0,3.0,-1.0,-4.0,-2.0,-1.0,-1.0,-6.0,2.0,-3.0,-5.0
3108,-1.0,3.0,5.0,2.0,2.0,7.0,-4.0,-31.0,-4.0,2.0,3.0,7.0,-3.0,16.0,-24.0,13.0,5.0,-2.0,2.0,4.0,-3.0,-4.0,-3.0,-3.0,1.0,-1.0,-3.0,1.0,4.0,4.0,-4.0,-1.0,1.0,0.0,1.0,4.0,2.0,-12.0,16.0,10.0,-8.0,-3.0,-5.0,-12.0,-14.0,-14.0,-23.0,-18.0,2.0,-2.0,-2.0,3.0,2.0,6.0,-43.0,10.0,-1.0,1.0,0.0,-1.0,1.0,-13.0,-24.0,-17.0
3109,-12.0,-4.0,2.0,3.0,6.0,-12.0,4.0,-4.0,41.0,17.0,-1.0,-5.0,-17.0,9.0,-8.0,5.0,-15.0,-21.0,-4.0,-2.0,13.0,-15.0,-3.0,-4.0,-11.0,-7.0,-5.0,-6.0,51.0,65.0,-2.0,-9.0,14.0,7.0,2.0,9.0,-28.0,-15.0,1.0,2.0,-11.0,0.0,2.0,-1.0,-3.0,-6.0,1.0,3.0,-7.0,2.0,-2.0,-1.0,12.0,-6.0,-6.0,-7.0,-13.0,-6.0,-1.0,-4.0,0.0,15.0,-7.0,-12.0
3110,8.0,-16.0,-13.0,2.0,-8.0,-12.0,-54.0,-7.0,-10.0,22.0,13.0,15.0,-5.0,-10.0,-8.0,5.0,-15.0,5.0,8.0,-10.0,5.0,-12.0,1.0,-10.0,-16.0,-52.0,-12.0,-8.0,-11.0,-27.0,-5.0,-4.0,-8.0,83.0,2.0,-1.0,-15.0,-9.0,-114.0,-22.0,20.0,-63.0,-6.0,-10.0,23.0,9.0,88.0,5.0,1.0,-3.0,1.0,7.0,10.0,0.0,19.0,28.0,8.0,25.0,4.0,3.0,-4.0,36.0,35.0,11.0
3112,5.0,3.0,0.0,1.0,-8.0,-2.0,3.0,19.0,0.0,-1.0,-2.0,-6.0,36.0,22.0,-3.0,-5.0,-1.0,0.0,0.0,1.0,-13.0,12.0,1.0,-2.0,-16.0,-4.0,-1.0,-3.0,-28.0,-7.0,-3.0,-14.0,6.0,1.0,2.0,1.0,-3.0,-19.0,-1.0,1.0,-8.0,-1.0,-2.0,1.0,48.0,26.0,1.0,-5.0,-12.0,0.0,1.0,0.0,-32.0,-9.0,2.0,10.0,2.0,2.0,-1.0,1.0,-9.0,-37.0,0.0,4.0
3114,-11.0,-7.0,-6.0,-5.0,17.0,32.0,1.0,-2.0,-16.0,-6.0,-3.0,0.0,4.0,-9.0,-1.0,-9.0,11.0,0.0,0.0,-2.0,-32.0,-42.0,-3.0,1.0,18.0,1.0,-2.0,-4.0,37.0,61.0,1.0,20.0,4.0,2.0,3.0,6.0,4.0,-22.0,2.0,-1.0,-8.0,-1.0,5.0,3.0,-9.0,-33.0,0.0,0.0,-16.0,-3.0,-2.0,-3.0,-14.0,-5.0,0.0,-11.0,-2.0,0.0,0.0,-3.0,5.0,7.0,-1.0,0.0
3115,9.0,6.0,-2.0,-4.0,33.0,11.0,-3.0,-10.0,19.0,-13.0,-1.0,5.0,5.0,10.0,1.0,7.0,-11.0,0.0,-4.0,-5.0,-22.0,-20.0,-6.0,-15.0,13.0,-2.0,-5.0,-6.0,23.0,23.0,-3.0,-7.0,-33.0,-8.0,2.0,2.0,20.0,42.0,6.0,0.0,0.0,9.0,5.0,-1.0,-64.0,-60.0,-2.0,2.0,24.0,3.0,0.0,-5.0,3.0,-4.0,0.0,3.0,-7.0,-1.0,-2.0,0.0,-2.0,0.0,-3.0,-2.0
3116,4.0,11.0,4.0,1.0,9.0,19.0,-12.0,-4.0,12.0,2.0,-1.0,-1.0,-2.0,12.0,56.0,1.0,-35.0,-11.0,-7.0,-2.0,-12.0,-20.0,-75.0,-11.0,-15.0,-1.0,-2.0,-2.0,-16.0,-29.0,-47.0,-17.0,18.0,-1.0,-6.0,-1.0,9.0,-2.0,19.0,0.0,1.0,-4.0,13.0,6.0,4.0,4.0,18.0,10.0,4.0,-14.0,-21.0,-8.0,-16.0,-8.0,-18.0,-16.0,-6.0,7.0,11.0,16.0,2.0,-7.0,-5.0,7.0
3117,-1.0,-1.0,0.0,-3.0,-45.0,-32.0,-4.0,0.0,3.0,3.0,1.0,3.0,-45.0,-52.0,-2.0,2.0,-22.0,-6.0,-4.0,-4.0,2.0,29.0,-5.0,-13.0,25.0,3.0,-1.0,1.0,30.0,14.0,6.0,18.0,1.0,-2.0,-2.0,-1.0,25.0,27.0,-1.0,-1.0,-7.0,-1.0,2.0,2.0,-18.0,-14.0,-2.0,-3.0,3.0,1.0,0.0,3.0,7.0,-3.0,-1.0,-1.0,-20.0,-6.0,-3.0,-2.0,4.0,15.0,-2.0,-12.0
3119,-32.0,19.0,1.0,-18.0,13.0,-7.0,1.0,-14.0,9.0,-8.0,-9.0,1.0,1.0,5.0,-81.0,-25.0,-18.0,10.0,13.0,-3.0,-1.0,-5.0,-23.0,8.0,-6.0,-17.0,-2.0,15.0,14.0,42.0,69.0,26.0,7.0,4.0,3.0,1.0,-5.0,-1.0,26.0,-9.0,17.0,2.0,3.0,6.0,3.0,-1.0,64.0,9.0,2.0,-10.0,-6.0,-16.0,-4.0,10.0,10.0,1.0,-17.0,5.0,0.0,3.0,-2.0,-33.0,-55.0,-25.0
3122,-15.0,-3.0,-2.0,0.0,6.0,16.0,2.0,-1.0,-27.0,-11.0,-5.0,-2.0,25.0,2.0,0.0,-9.0,24.0,12.0,3.0,1.0,-54.0,-33.0,0.0,16.0,17.0,2.0,-1.0,1.0,-1.0,-14.0,-2.0,-1.0,-2.0,2.0,-1.0,-2.0,4.0,5.0,1.0,0.0,-22.0,-6.0,0.0,-2.0,7.0,18.0,-1.0,-6.0,-9.0,-1.0,-1.0,-1.0,32.0,18.0,-3.0,-5.0,10.0,-1.0,-1.0,0.0,-28.0,8.0,1.0,-1.0
3124,-14.0,0.0,1.0,-1.0,-13.0,-14.0,2.0,-16.0,-17.0,0.0,-4.0,-1.0,14.0,10.0,1.0,-1.0,7.0,2.0,-4.0,-5.0,8.0,14.0,1.0,3.0,-2.0,-3.0,-7.0,-8.0,38.0,54.0,2.0,3.0,5.0,1.0,4.0,8.0,-3.0,-18.0,3.0,0.0,-20.0,-1.0,2.0,3.0,-19.0,-40.0,-3.0,1.0,1.0,-2.0,-2.0,-4.0,-9.0,-16.0,4.0,-1.0,-1.0,-4.0,-8.0,-7.0,53.0,48.0,-1.0,5.0
3125,-10.0,-3.0,-6.0,-6.0,5.0,-5.0,-4.0,1.0,38.0,9.0,2.0,6.0,0.0,14.0,2.0,4.0,-16.0,4.0,4.0,-2.0,-4.0,5.0,0.0,-3.0,-5.0,-7.0,-6.0,-7.0,39.0,36.0,-3.0,-9.0,-7.0,-2.0,1.0,4.0,-55.0,-32.0,0.0,-3.0,-7.0,6.0,11.0,14.0,-1.0,-25.0,4.0,16.0,1.0,-1.0,0.0,0.0,47.0,-10.0,5.0,1.0,4.0,0.0,-1.0,-1.0,-37.0,-6.0,-1.0,2.0
3126,60.0,9.0,0.0,-1.0,39.0,71.0,127.0,87.0,-14.0,2.0,6.0,0.0,2.0,33.0,86.0,20.0,-11.0,-1.0,-1.0,11.0,-9.0,-3.0,-101.0,-30.0,-34.0,3.0,6.0,8.0,-5.0,-18.0,2.0,26.0,7.0,-9.0,-8.0,-1.0,-7.0,-20.0,-128.0,-77.0,21.0,3.0,2.0,-4.0,1.0,-20.0,-5.0,2.0,-15.0,-7.0,-9.0,-2.0,11.0,10.0,-2.0,0.0,-72.0,-12.0,-1.0,7.0,-5.0,-44.0,-104.0,-71.0
3127,13.0,-2.0,-3.0,-6.0,-5.0,0.0,-9.0,7.0,-13.0,1.0,3.0,3.0,3.0,-5.0,-13.0,-8.0,3.0,-4.0,-4.0,1.0,1.0,-17.0,-53.0,-2.0,-6.0,0.0,2.0,-1.0,1.0,5.0,41.0,4.0,5.0,-1.0,-2.0,-4.0,0.0,6.0,19.0,2.0,-1.0,-3.0,-2.0,-6.0,-3.0,0.0,3.0,5.0,-8.0,1.0,-2.0,-7.0,-5.0,-1.0,28.0,10.0,5.0,3.0,2.0,11.0,14.0,3.0,-26.0,-21.0
3128,-32.0,-2.0,-3.0,-10.0,9.0,9.0,21.0,-11.0,15.0,0.0,2.0,7.0,-5.0,7.0,-6.0,-8.0,3.0,-3.0,-2.0,3.0,7.0,-14.0,-36.0,-6.0,-1.0,0.0,-3.0,-4.0,-9.0,-19.0,-3.0,14.0,-7.0,2.0,1.0,-7.0,-9.0,13.0,26.0,1.0,10.0,-1.0,1.0,4.0,18.0,-2.0,71.0,0.0,-4.0,0.0,0.0,3.0,-3.0,-10.0,-21.0,35.0,-2.0,-5.0,-2.0,-9.0,-2.0,-9.0,-35.0,-52.0
3130,8.0,2.0,0.0,4.0,-9.0,-33.0,1.0,4.0,3.0,-1.0,-3.0,-6.0,4.0,7.0,1.0,2.0,-10.0,-2.0,-2.0,-1.0,11.0,15.0,0.0,-6.0,7.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0,-4.0,-5.0,-8.0,-16.0,30.0,38.0,2.0,-2.0,-32.0,-5.0,6.0,20.0,-37.0,-1.0,-3.0,-10.0,3.0,2.0,-3.0,-5.0,-9.0,-13.0,-1.0,8.0,30.0,6.0,1.0,0.0,-8.0,-3.0,0.0,4.0
3131,26.0,4.0,5.0,8.0,-1.0,-13.0,-109.0,-66.0,-9.0,2.0,4.0,13.0,-18.0,-30.0,-119.0,-45.0,17.0,6.0,-1.0,-9.0,27.0,20.0,91.0,71.0,-26.0,-1.0,0.0,1.0,13.0,20.0,-62.0,-19.0,29.0,2.0,2.0,0.0,-23.0,-1.0,-80.0,4.0,-7.0,-6.0,-12.0,-27.0,-11.0,-16.0,-67.0,-8.0,-27.0,1.0,1.0,13.0,-8.0,-11.0,21.0,-28.0,61.0,4.0,8.0,5.0,4.0,-7.0,-59.0,16.0
3133,-13.0,4.0,2.0,0.0,1.0,8.0,33.0,6.0,39.0,19.0,4.0,7.0,-7.0,5.0,9.0,7.0,-51.0,-6.0,-3.0,-1.0,16.0,14.0,24.0,12.0,30.0,-11.0,-7.0,-26.0,0.0,3.0,42.0,18.0,6.0,1.0,2.0,-1.0,-5.0,25.0,17.0,-7.0,-43.0,37.0,-11.0,11.0,4.0,-8.0,-36.0,-20.0,18.0,-18.0,14.0,9.0,1.0,1.0,-73.0,15.0,23.0,-4.0,-1.0,0.0,8.0,-22.0,21.0,-8.0
3134,-15.0,-1.0,0.0,-7.0,9.0,-22.0,-26.0,11.0,-33.0,30.0,5.0,2.0,-17.0,5.0,-36.0,-39.0,47.0,24.0,-7.0,10.0,8.0,19.0,12.0,-1.0,-17.0,-4.0,-10.0,-16.0,-1.0,-4.0,34.0,-4.0,2.0,15.0,11.0,16.0,-16.0,-12.0,9.0,6.0,-8.0,-39.0,-6.0,-19.0,20.0,-5.0,-20.0,3.0,-16.0,-21.0,-9.0,-5.0,-9.0,-18.0,-34.0,-10.0,4.0,19.0,-2.0,-15.0,-7.0,-9.0,4.0,-3.0
3135,-15.0,-1.0,-1.0,-2.0,2.0,-5.0,-54.0,-16.0,4.0,0.0,0.0,-2.0,7.0,-18.0,-4.0,-2.0,-6.0,0.0,1.0,1.0,-12.0,7.0,40.0,25.0,-11.0,-1.0,3.0,0.0,12.0,9.0,20.0,-20.0,-8.0,3.0,2.0,2.0,5.0,7.0,-6.0,-16.0,-4.0,0.0,-1.0,1.0,6.0,-9.0,-9.0,16.0,40.0,0.0,-3.0,4.0,-4.0,6.0,-29.0,-3.0,-42.0,-3.0,-2.0,-13.0,-9.0,-2.0,26.0,-3.0
3136,-4.0,-32.0,-4.0,0.0,4.0,6.0,10.0,25.0,-10.0,6.0,2.0,9.0,-11.0,3.0,21.0,10.0,8.0,-3.0,3.0,-7.0,21.0,31.0,2.0,4.0,-2.0,12.0,-5.0,-6.0,-2.0,-5.0,3.0,5.0,13.0,6.0,-3.0,2.0,0.0,7.0,-22.0,-15.0,-35.0,16.0,-3.0,-6.0,-6.0,2.0,-20.0,-27.0,34.0,-23.0,-1.0,13.0,4.0,-29.0,-6.0,5.0,-3.0,-15.0,-5.0,-7.0,-7.0,-3.0,-3.0,-1.0
3137,-5.0,3.0,5.0,9.0,-8.0,-28.0,-2.0,-15.0,-1.0,-2.0,0.0,0.0,-14.0,-25.0,0.0,4.0,-3.0,-3.0,-2.0,-3.0,30.0,10.0,0.0,-4.0,-4.0,0.0,-1.0,-3.0,-37.0,2.0,-3.0,3.0,4.0,-3.0,-2.0,-4.0,-4.0,7.0,-2.0,2.0,-23.0,-5.0,-1.0,0.0,8.0,-1.0,-2.0,-6.0,-8.0,2.0,0.0,-3.0,13.0,11.0,1.0,1.0,8.0,-5.0,-3.0,0.0,-12.0,-12.0,-2.0,-6.0
3138,-6.0,-2.0,0.0,-8.0,-14.0,-2.0,38.0,-16.0,10.0,0.0,-3.0,-6.0,11.0,17.0,16.0,24.0,-17.0,1.0,1.0,7.0,-5.0,-11.0,-69.0,6.0,-17.0,-1.0,0.0,11.0,-4.0,1.0,105.0,7.0,59.0,3.0,-2.0,0.0,11.0,1.0,18.0,1.0,-11.0,-4.0,-2.0,-12.0,-23.0,-1.0,-79.0,-5.0,12.0,-1.0,3.0,10.0,13.0,-1.0,100.0,3.0,7.0,4.0,2.0,-13.0,-2.0,16.0,22.0,38.0
3139,-12.0,-3.0,-5.0,-2.0,-2.0,-11.0,-20.0,-21.0,11.0,-1.0,-3.0,-4.0,-7.0,-7.0,-64.0,2.0,-11.0,-3.0,-1.0,6.0,8.0,-1.0,6.0,12.0,5.0,0.0,2.0,-1.0,-6.0,-3.0,3.0,8.0,1.0,-5.0,-5.0,-11.0,-10.0,-2.0,2.0,-23.0,-16.0,1.0,0.0,-3.0,-15.0,-22.0,-13.0,-4.0,3.0,-2.0,-6.0,-1.0,11.0,12.0,-36.0,-12.0,-28.0,-1.0,-2.0,5.0,-7.0,11.0,34.0,15.0
3141,12.0,2.0,0.0,2.0,-7.0,26.0,16.0,-7.0,-49.0,-5.0,3.0,7.0,7.0,-12.0,-39.0,-6.0,8.0,-3.0,-8.0,-13.0,-8.0,-2.0,-33.0,-37.0,-13.0,1.0,-1.0,5.0,10.0,-8.0,26.0,23.0,3.0,-6.0,-8.0,-13.0,-6.0,35.0,-11.0,-8.0,-20.0,3.0,3.0,9.0,14.0,14.0,43.0,0.0,5.0,-1.0,0.0,0.0,-1.0,-16.0,-14.0,-16.0,11.0,0.0,1.0,-3.0,4.0,-1.0,-2.0,-7.0
