ID,model,year,transmission,mileage,fuelType,tax(£),mpg,engineSize
2910, IX35,2015,Manual,54076,Diesel,165,51.4,2.0
2911, I20,2016,Manual,41577,Petrol,30,58.9,1.2
2912, I10,2010,Manual,85640,Petrol,30,56.5,1.2
2913, Tucson,2016,Manual,48868,Diesel,30,61.7,1.7
2914, Tucson,2019,Manual,100,Petrol,145,35.3,1.6
2916, I20,2013,Manual,67689,Petrol,125,52.3,1.4
2917, Tucson,2019,Manual,11757,Petrol,145,34.9,1.6
2918, I10,2017,Manual,8129,Petrol,20,60.1,1.0
2919, Getz,2007,Manual,81400,Petrol,125,51.4,1.1
2920, IX20,2015,Manual,19705,Petrol,125,50.4,1.4
2923, I20,2015,Manual,28000,Petrol,30,55.4,1.2
2924, I40,2019,Semi-Auto,1000,Diesel,145,53.3,1.6
2925, I30,2015,Manual,124000,Diesel,0,78.4,1.6
2926, I30,2015,Manual,54324,Diesel,0,78.4,1.6
2928, I30,2015,Manual,28737,Petrol,145,48.7,1.4
2929, Kona,2019,Manual,17976,Petrol,145,44.1,1.0
2930, I30,2016,Manual,30279,Petrol,145,48.7,1.4
2931, I30,2016,Manual,26844,Diesel,20,72.4,1.6
2932, Kona,2018,Manual,3353,Petrol,145,44.1,1.0
2933, Ioniq,2016,Automatic,51600,Hybrid,0,78.5,1.6
2934, Tucson,2017,Manual,13635,Petrol,165,44.8,1.6
2935, I10,2016,Manual,32186,Petrol,20,60.1,1.0
2937, IX20,2017,Manual,32663,Diesel,30,64.2,1.6
2938, IX20,2016,Manual,14600,Petrol,125,50.4,1.4
2939, I10,2018,Manual,18276,Petrol,145,60.1,1.0
2940, Tucson,2017,Semi-Auto,14737,Diesel,125,57.6,1.7
2941, I40,2012,Automatic,68132,Diesel,200,47.1,1.7
2944, Tucson,2019,Manual,16003,Petrol,145,34.9,1.6
2945, Tucson,2019,Manual,12521,Petrol,145,34.9,1.6
2946, Tucson,2019,Manual,2220,Petrol,150,34.9,1.6
2947, I10,2016,Manual,10590,Petrol,20,60.1,1.0
2948, I10,2016,Manual,29700,Petrol,20,61.4,1.0
2949, I10,2017,Manual,5473,Petrol,145,60.1,1.0
2950, I10,2016,Manual,23315,Petrol,20,60.1,1.0
2951, Tucson,2017,Semi-Auto,34757,Diesel,150,57.6,1.7
2952, I20,2016,Manual,22654,Petrol,30,55.4,1.2
2955, Kona,2019,Semi-Auto,3750,Petrol,145,37.7,1.6
2957, I10,2012,Manual,56582,Petrol,20,61.4,1.2
2959, Tucson,2017,Manual,13490,Diesel,30,61.7,1.7
2960, Ioniq,2019,Automatic,8809,Hybrid,135,78.5,1.6
2961, I10,2016,Manual,53182,Petrol,20,60.1,1.0
2962, Tucson,2019,Semi-Auto,8492,Petrol,145,36.2,1.6
2963, I10,2018,Manual,11562,Petrol,150,60.1,1.0
2965, Santa Fe,2016,Automatic,29448,Diesel,260,41.5,2.2
2966, I10,2016,Manual,6000,Petrol,20,57.6,1.2
2967, IX35,2014,Manual,42630,Diesel,145,53.3,1.7
2968, Tucson,2017,Manual,60591,Diesel,30,61.7,1.7
2969, I10,2014,Manual,38751,Petrol,20,60.1,1.0
2970, I30,2014,Manual,48130,Diesel,0,76.3,1.6
2971, I10,2014,Manual,17904,Petrol,20,60.1,1.0
2972, Tucson,2017,Manual,18624,Diesel,30,61.7,1.7
2974, I10,2017,Manual,32412,Petrol,145,60.1,1.0
2975, Tucson,2019,Semi-Auto,3050,Petrol,150,35.8,1.6
2976, I30,2015,Manual,47500,Diesel,0,78.4,1.6
2977, I10,2018,Manual,13330,Petrol,145,60.1,1.0
2978, I10,2019,Manual,100,Petrol,145,49.6,1.0
2982, I10,2017,Manual,12115,Petrol,150,60.1,1.0
2983, I20,2016,Manual,15053,Petrol,30,55.4,1.2
2984, Tucson,2018,Semi-Auto,13554,Petrol,150,36.2,1.6
2985, Santa Fe,2016,Manual,25976,Diesel,200,47.1,2.2
2986, I10,2018,Manual,6752,Petrol,145,60.1,1.0
2987, Kona,2019,Semi-Auto,30,Petrol,145,37.7,1.6
2988, Tucson,2017,Manual,36058,Diesel,30,61.7,1.7
2990, I10,2016,Automatic,16500,Petrol,145,47.9,1.2
2994, I30,2019,Manual,2481,Petrol,145,41.5,0.0
2995, I10,2017,Manual,11000,Petrol,30,57.7,1.2
2996, I10,2013,Manual,27000,Petrol,20,61.4,1.2
2999, I10,2017,Manual,26628,Petrol,145,57.7,1.2
3001, I40,2016,Manual,31731,Diesel,30,65.7,1.7
3002, Tucson,2020,Manual,1250,Petrol,145,34.9,1.6
3003, IX20,2017,Automatic,9595,Petrol,160,43.5,1.6
3004, I10,2018,Manual,16709,Petrol,145,60.1,1.0
3005, I800,2018,Manual,39101,Diesel,145,37.7,2.5
3006, Tucson,2016,Manual,19312,Diesel,30,61.7,1.7
3007, Tucson,2019,Manual,1738,Petrol,145,35.3,1.6
3008, Ioniq,2019,Automatic,5500,Hybrid,135,78.5,1.6
3009, Tucson,2019,Semi-Auto,4500,Petrol,145,36.2,1.6
3010, I10,2019,Manual,50,Petrol,145,49.6,1.0
3011, I20,2018,Manual,29516,Petrol,145,55.4,1.2
3012, I30,2020,Manual,1300,Petrol,150,34.0,2.0
3013, Ioniq,2018,Automatic,6897,Hybrid,135,78.5,1.6
3014, I10,2019,Manual,6000,Petrol,145,60.1,1.0
3015, Kona,2019,Semi-Auto,100,Petrol,145,37.7,1.6
3016, I10,2017,Manual,23329,Petrol,145,60.1,1.0
3018, IX35,2013,Manual,26454,Diesel,145,48.7,1.7
3019, I20,2016,Manual,27000,Petrol,30,58.9,1.2
3020, Ioniq,2019,Semi-Auto,2801,Hybrid,135,78.5,1.6
3021, Tucson,2017,Semi-Auto,20529,Diesel,145,57.6,1.7
3022, Kona,2018,Manual,21716,Petrol,145,52.3,1.0
3023, I10,2017,Semi-Auto,13799,Petrol,150,47.9,1.2
3024, Tucson,2018,Semi-Auto,33500,Diesel,145,57.7,1.7
3025, I30,2019,Manual,150,Petrol,145,42.2,1.4
3028, I10,2020,Manual,1458,Petrol,150,53.3,1.0
3030, Kona,2019,Semi-Auto,10,Petrol,145,37.7,1.6
3032, I10,2018,Manual,5145,Petrol,145,60.1,1.0
3033, I30,2018,Manual,21859,Petrol,145,56.5,1.0
3034, I30,2019,Manual,150,Petrol,150,34.0,2.0
3036, Tucson,2016,Manual,21159,Diesel,30,61.7,1.7
3037, I30,2015,Manual,42764,Petrol,150,48.7,1.4
3039, I30,2015,Manual,53825,Diesel,0,78.4,1.6
3040, I20,2016,Manual,19456,Petrol,20,62.8,1.0
3041, I10,2018,Manual,19612,Petrol,150,60.1,1.0
3042, Kona,2020,Automatic,2083,Hybrid,135,52.3,1.6
3043, IX20,2015,Automatic,17950,Petrol,205,43.6,1.6
3044, Kona,2019,Manual,7896,Petrol,145,44.1,1.0
3045, I30,2019,Manual,4000,Diesel,145,60.1,1.6
3046, I30,2019,Manual,1437,Petrol,145,34.0,2.0
3049, Tucson,2019,Manual,25,Petrol,145,34.9,1.6
3050, Tucson,2018,Manual,15759,Petrol,145,44.8,1.6
3051, I20,2018,Manual,9888,Petrol,145,55.4,1.2
3054, I30,2019,Automatic,2717,Petrol,145,44.1,1.4
3057, Tucson,2017,Manual,33808,Diesel,30,61.7,1.7
3058, Tucson,2019,Manual,14593,Petrol,145,34.9,1.6
3059, I10,2019,Manual,4419,Petrol,145,60.1,0.0
3061, Tucson,2019,Semi-Auto,6000,Diesel,145,40.4,2.0
3062, I20,2015,Manual,24000,Diesel,20,68.9,1.4
3063, I10,2018,Manual,14062,Petrol,145,60.1,1.0
3064, Santa Fe,2019,Semi-Auto,25,Diesel,145,39.8,2.2
3066, I20,2018,Automatic,10000,Petrol,150,45.6,1.4
3067, IX20,2013,Manual,35954,Petrol,150,45.6,1.4
3071, Kona,2019,Manual,50,Petrol,145,44.1,1.0
3072, I30,2018,Manual,16259,Petrol,145,57.7,1.0
3073, Tucson,2018,Semi-Auto,33530,Petrol,145,39.8,1.6
3074, Ioniq,2019,Automatic,5500,Hybrid,135,78.5,1.6
3075, I10,2019,Manual,1824,Petrol,145,49.6,1.0
3076, Tucson,2017,Manual,13807,Diesel,30,61.7,1.7
3077, Tucson,2017,Semi-Auto,12150,Diesel,145,57.6,1.7
3078, I10,2013,Manual,45230,Petrol,20,61.4,0.0
3079, Tucson,2017,Semi-Auto,50456,Diesel,125,57.6,1.7
3080, I10,2018,Manual,5703,Petrol,145,60.1,1.0
3081, Tucson,2017,Manual,25089,Diesel,145,61.7,1.7
3082, IX20,2016,Manual,20760,Petrol,125,50.4,1.4
3083, Tucson,2017,Manual,8016,Diesel,30,61.7,1.7
3084, Kona,2018,Manual,15521,Petrol,145,52.3,1.0
3085, Tucson,2019,Semi-Auto,16375,Petrol,145,36.2,1.6
3086, I10,2017,Manual,20132,Petrol,145,60.1,1.0
3087, I30,2016,Manual,33466,Diesel,0,78.4,1.6
3088, I10,2017,Manual,15628,Petrol,20,60.1,1.0
3089, I30,2019,Manual,555,Petrol,145,34.0,2.0
3090, I30,2015,Automatic,28828,Petrol,205,41.5,1.6
3091, I30,2018,Manual,14319,Petrol,145,57.7,1.0
3092, Tucson,2017,Manual,15625,Petrol,150,44.8,1.6
3093, I10,2019,Manual,1500,Petrol,145,49.6,1.0
3094, Santa Fe,2017,Semi-Auto,17354,Diesel,240,42.8,2.2
3095, Kona,2018,Manual,10647,Petrol,145,44.1,1.0
3097, I20,2018,Automatic,31676,Petrol,150,45.6,1.4
3098, I40,2014,Automatic,66031,Diesel,200,47.1,1.7
3099, I20,2017,Manual,17772,Petrol,150,55.4,1.2
3100, I30,2015,Manual,51641,Diesel,0,78.4,1.6
3101, I10,2015,Manual,13076,Petrol,30,57.6,1.2
3102, Ioniq,2019,Automatic,8245,Hybrid,135,78.5,1.6
3103, I20,2017,Automatic,25650,Petrol,160,45.6,1.4
3104, Tucson,2016,Automatic,11472,Diesel,125,57.6,1.7
3105, I10,2017,Manual,18600,Petrol,30,57.6,1.2
3106, Tucson,2019,Manual,6214,Petrol,145,34.9,1.6
3107, I30,2019,Manual,3000,Petrol,145,34.0,2.0
3109, I20,2018,Manual,16777,Petrol,150,55.4,1.2
3111, I10,2017,Manual,19500,Petrol,145,57.6,1.2
3112, I10,2017,Manual,16739,Petrol,20,60.1,1.0
3113, Santa Fe,2019,Semi-Auto,11000,Diesel,145,39.2,2.2
3114, Ioniq,2018,Automatic,30498,Hybrid,140,78.5,1.6
3117, Tucson,2015,Manual,70075,Diesel,30,61.7,1.7
3120, I40,2015,Manual,43000,Diesel,20,67.3,1.7
3122, Kona,2019,Manual,9567,Petrol,145,44.1,1.0
3123, I10,2019,Manual,9290,Petrol,145,57.6,1.2
3124, Tucson,2016,Automatic,14884,Diesel,235,43.5,2.0
3125, Tucson,2016,Manual,32617,Diesel,30,61.7,1.7
3128, Kona,2019,Manual,16331,Petrol,145,44.1,1.0
3129, Tucson,2018,Semi-Auto,17952,Petrol,150,36.2,1.6
3130, Tucson,2019,Manual,8641,Hybrid,145,47.9,1.6
3131, I30,2010,Manual,44670,Petrol,150,46.3,1.4
3133, I20,2016,Manual,19578,Petrol,30,55.4,1.2
3134, Tucson,2017,Manual,6430,Diesel,30,61.7,1.7
3135, Santa Fe,2015,Semi-Auto,41900,Diesel,260,41.5,2.2
3137, I10,2018,Manual,12153,Petrol,145,60.1,1.0
3138, Kona,2019,Manual,15139,Petrol,150,44.1,1.0
3139, I20,2014,Manual,40000,Petrol,30,57.6,1.2
3142, I30,2018,Manual,16856,Petrol,150,56.5,1.0
3143, I10,2018,Manual,8851,Petrol,145,60.1,1.0
3144, I20,2019,Manual,14,Petrol,145,46.3,1.2
3145, I30,2018,Manual,11513,Diesel,145,74.3,1.6
3147, Tucson,2017,Semi-Auto,40077,Diesel,150,57.6,1.7
3148, Tucson,2017,Manual,21679,Diesel,30,61.7,1.7
3149, Tucson,2016,Semi-Auto,43362,Diesel,125,57.6,1.7
3150, Tucson,2017,Semi-Auto,19099,Petrol,145,39.8,1.6
3152, I10,2017,Manual,47856,Petrol,150,60.1,1.0
3153, Santa Fe,2016,Manual,34284,Diesel,200,47.1,2.2
3154, I10,2016,Manual,9862,Petrol,30,57.6,1.2
3155, I10,2013,Manual,46000,Petrol,20,61.4,1.2
3156, I10,2012,Manual,58205,Petrol,20,61.4,1.2
3158, I10,2013,Manual,37570,Petrol,20,61.4,1.2
3159, Kona,2018,Manual,19001,Petrol,145,52.3,1.0
3160, Ioniq,2018,Automatic,31852,Hybrid,135,78.5,1.6
3162, Santa Fe,2014,Automatic,37006,Diesel,265,41.5,2.2
3163, Tucson,2018,Semi-Auto,8300,Petrol,150,39.8,1.6
3164, I20,2019,Manual,4565,Petrol,150,46.3,1.2
3165, I30,2019,Automatic,2772,Petrol,145,44.1,1.4
3166, Tucson,2019,Manual,8000,Petrol,150,34.9,1.6
3167, I10,2016,Manual,41883,Petrol,30,57.6,1.2
3169, Santa Fe,2019,Automatic,4995,Diesel,145,39.8,2.2
3170, Tucson,2019,Manual,100,Petrol,145,35.3,1.6
3171, I20,2019,Manual,500,Petrol,145,46.3,1.2
3172, Tucson,2019,Manual,150,Petrol,145,34.9,1.6
3175, I10,2019,Manual,5000,Petrol,145,60.1,1.0
3177, I10,2018,Manual,3895,Petrol,145,60.1,1.0
3178, IX35,2011,Manual,60000,Diesel,145,48.7,1.7
3179, IX20,2016,Manual,15135,Petrol,125,50.4,1.4
3180, I20,2017,Manual,13600,Petrol,30,55.4,1.2
3182, I10,2019,Manual,15314,Petrol,145,57.6,1.2
3183, Tucson,2017,Manual,36000,Diesel,150,61.7,1.7
3185, I30,2012,Manual,61300,Petrol,150,47.1,1.4
3186, Kona,2018,Manual,19036,Petrol,145,52.3,1.0
3187, Tucson,2018,Semi-Auto,5728,Petrol,145,36.2,1.6
3188, Tucson,2019,Manual,5981,Petrol,145,34.9,1.6
3189, I40,2015,Manual,41050,Diesel,30,65.7,1.7
3190, Tucson,2018,Semi-Auto,31792,Petrol,145,39.8,1.6
3191, I10,2018,Semi-Auto,7487,Petrol,145,47.9,1.2
3192, I10,2019,Manual,500,Petrol,145,60.1,1.0
3194, Tucson,2019,Semi-Auto,9803,Petrol,145,35.8,1.6
3195, IX20,2018,Manual,18390,Petrol,145,50.4,1.4
3197, Tucson,2016,Manual,34020,Diesel,30,61.7,1.7
3198, I20,2016,Manual,42754,Petrol,20,58.9,1.0
3199, I10,2018,Semi-Auto,25968,Petrol,150,47.9,1.2
3201, I10,2017,Manual,22012,Petrol,20,60.1,1.0
3202, IX20,2016,Manual,18292,Petrol,125,50.4,1.4
3203, Kona,2019,Manual,16261,Petrol,145,44.1,1.0
3204, Tucson,2016,Manual,67372,Diesel,30,61.7,1.7
3206, Tucson,2016,Manual,38334,Petrol,165,44.8,1.6
3207, I30,2019,Manual,1500,Petrol,145,34.0,2.0
3208, I40,2017,Manual,38472,Diesel,145,65.7,1.7
3209, Tucson,2017,Manual,18235,Diesel,30,61.7,1.7
3210, Tucson,2017,Manual,20820,Diesel,145,54.3,2.0
3212, I30,2016,Manual,20457,Diesel,0,78.4,1.6
3213, I10,2017,Manual,8788,Petrol,145,60.1,1.0
3214, I20,2016,Manual,17740,Petrol,0,65.7,1.0
3217, I10,2016,Manual,28386,Petrol,20,61.4,1.0
3219, I10,2017,Manual,12455,Petrol,150,57.7,1.2
3220, I10,2019,Manual,3821,Petrol,145,60.1,1.0
3221, I10,2016,Semi-Auto,21344,Petrol,145,47.9,1.2
3222, I10,2016,Manual,15828,Petrol,20,60.1,1.0
3223, Tucson,2020,Semi-Auto,1764,Hybrid,145,50.4,1.6
3224, Tucson,2016,Manual,10906,Petrol,160,44.8,1.6
3225, I20,2016,Manual,19578,Petrol,30,55.4,1.2
3226, I10,2019,Manual,3000,Petrol,150,57.6,1.2
3227, Kona,2019,Manual,9187,Petrol,145,44.1,1.0
3228, I20,2018,Manual,30012,Petrol,145,55.4,0.0
3229, I20,2017,Manual,19302,Petrol,145,62.8,1.0
3230, Tucson,2017,Manual,20462,Diesel,145,61.7,1.7
3231, I30,2019,Manual,1500,Petrol,145,34.0,2.0
3233, Tucson,2017,Manual,30165,Diesel,30,61.7,1.7
3235, Santa Fe,2019,Semi-Auto,2251,Diesel,145,40.9,2.2
3236, Getz,2003,Automatic,59000,Petrol,260,37.2,1.3
3237, I20,2018,Automatic,27000,Petrol,145,45.6,1.4
3238, I30,2017,Manual,34959,Diesel,145,74.3,1.6
3239, Tucson,2017,Manual,34750,Diesel,145,61.7,1.7
3240, IX20,2017,Automatic,7809,Petrol,160,43.5,1.6
3241, Santa Fe,2018,Automatic,15157,Diesel,145,39.2,2.2
3242, Ioniq,2018,Automatic,23252,Hybrid,135,78.5,1.6
3243, Ioniq,2020,Automatic,5395,Hybrid,135,62.8,1.6
3244, IX20,2017,Manual,8564,Diesel,145,64.2,1.6
3247, Santa Fe,2013,Automatic,38602,Diesel,260,41.5,2.2
3248, I20,2014,Manual,30750,Petrol,30,57.6,1.2
3250, I30,2017,Manual,17921,Petrol,145,56.5,1.0
3251, I800,2019,Manual,7761,Diesel,145,31.7,2.5
3252, I10,2018,Manual,14956,Petrol,145,60.1,1.0
3253, Tucson,2017,Manual,2236,Petrol,160,44.8,1.6
3255, Tucson,2019,Manual,6222,Hybrid,145,48.7,1.6
3256, I30,2018,Manual,22503,Petrol,150,52.3,1.4
3257, Ioniq,2018,Automatic,16583,Hybrid,135,78.5,1.6
3258, Tucson,2016,Automatic,30300,Diesel,125,57.6,1.7
3259, Ioniq,2017,Automatic,20992,Hybrid,135,78.5,1.6
3261, I10,2013,Manual,43204,Petrol,20,61.4,1.2
3262, I10,2018,Manual,3200,Petrol,145,60.1,1.0
3263, I10,2017,Manual,14931,Petrol,145,60.1,1.0
3264, Tucson,2017,Manual,25424,Diesel,30,61.7,1.7
3265, Tucson,2017,Manual,34545,Diesel,30,61.7,1.7
3266, Tucson,2016,Manual,46759,Diesel,150,54.3,2.0
3267, Santa Fe,2018,Semi-Auto,19935,Diesel,145,39.2,2.2
3269, IX35,2013,Automatic,69652,Diesel,300,39.2,2.0
3270, I10,2017,Manual,6787,Petrol,145,57.7,1.2
3271, Ioniq,2019,Automatic,6500,Hybrid,135,78.5,1.6
3272, I30,2017,Manual,17609,Diesel,145,72.4,1.6
3273, I800,2018,Manual,33610,Diesel,145,31.7,2.5
3274, Tucson,2017,Semi-Auto,47170,Diesel,125,57.6,1.7
3275, I10,2017,Manual,16609,Petrol,30,57.7,1.2
3276, Kona,2018,Manual,9595,Petrol,145,44.1,1.0
3277, I10,2016,Manual,21000,Petrol,20,60.1,1.0
3278, IX20,2016,Manual,28500,Petrol,125,50.4,1.4
3279, IX35,2014,Manual,39472,Petrol,200,41.5,1.6
3280, Tucson,2017,Manual,14513,Diesel,30,61.7,1.7
3281, Ioniq,2018,Automatic,8110,Hybrid,135,78.5,1.6
3282, I10,2020,Manual,1000,Petrol,150,53.3,1.0
3283, I20,2018,Manual,25516,Petrol,150,46.3,1.2
3284, IX35,2011,Manual,79000,Petrol,205,41.5,1.6
3286, I20,2017,Manual,20816,Petrol,150,58.9,1.2
3287, I30,2015,Manual,50746,Petrol,145,48.7,1.4
3288, I10,2017,Manual,42479,Petrol,145,57.7,1.2
3289, Tucson,2016,Manual,89895,Diesel,30,61.7,1.7
3290, I20,2019,Manual,17084,Petrol,145,46.3,1.2
3291, Tucson,2019,Automatic,13797,Petrol,145,36.2,1.6
3292, I30,2017,Manual,16570,Petrol,150,52.3,1.4
3293, I10,2017,Manual,29694,Petrol,145,57.7,1.2
3294, I10,2017,Manual,43638,Petrol,150,57.7,1.2
3295, I10,2018,Manual,11901,Petrol,145,60.1,1.0
3297, Santa Fe,2017,Semi-Auto,40124,Diesel,235,42.8,2.2
3298, Santa Fe,2019,Semi-Auto,3620,Diesel,145,42.8,2.2
3300, I20,2016,Manual,12335,Petrol,30,56.5,1.2
3303, Kona,2018,Automatic,5200,Petrol,145,34.0,1.6
3304, Kona,2018,Manual,9505,Petrol,150,52.3,1.0
3305, Tucson,2017,Manual,20917,Diesel,30,61.7,1.7
3306, Tucson,2016,Manual,25071,Diesel,30,61.7,1.7
3307, IX35,2015,Manual,48823,Petrol,165,44.1,1.6
3309, I10,2013,Manual,22000,Petrol,20,61.4,1.2
3310, IX20,2014,Manual,47961,Diesel,30,64.2,1.6
3311, IX20,2018,Manual,14952,Diesel,150,64.2,1.6
3312, Tucson,2019,Automatic,10169,Petrol,150,36.2,1.6
3314, I20,2017,Manual,13582,Petrol,145,62.8,1.0
3315, Tucson,2017,Manual,31382,Diesel,145,61.7,1.7
3316, Ioniq,2019,Automatic,2760,Hybrid,135,78.5,1.6
3318, Ioniq,2019,Automatic,5500,Hybrid,135,78.5,1.6
3319, I30,2020,Manual,4000,Petrol,145,45.6,1.0
3320, Tucson,2016,Manual,40800,Diesel,30,61.7,1.7
3321, Kona,2018,Manual,15493,Petrol,145,52.3,1.0
3322, I10,2017,Semi-Auto,15526,Petrol,150,47.9,1.2
3324, I10,2014,Manual,31500,Petrol,30,57.6,1.2
3325, I40,2017,Manual,15326,Diesel,145,65.7,1.7
3326, I20,2017,Manual,18281,Petrol,30,55.4,1.2
3327, I30,2018,Semi-Auto,30709,Petrol,150,51.4,1.4
3328, I20,2014,Manual,29872,Petrol,30,57.6,1.2
3329, Ioniq,2019,Automatic,2810,Hybrid,135,78.5,1.6
3331, Tucson,2017,Semi-Auto,39835,Diesel,150,57.6,1.7
3332, Tucson,2017,Automatic,29275,Diesel,240,43.5,2.0
3333, Tucson,2018,Semi-Auto,8328,Diesel,145,57.7,1.7
3334, Tucson,2018,Manual,23401,Petrol,150,44.8,1.6
3335, I10,2015,Manual,19645,Petrol,30,57.6,1.2
3336, Tucson,2018,Semi-Auto,31548,Petrol,150,39.8,1.6
3337, I30,2017,Manual,30000,Diesel,145,74.3,1.6
3338, Tucson,2020,Semi-Auto,3000,Petrol,145,36.2,1.6
3339, I30,2019,Manual,2813,Petrol,145,45.6,1.0
3340, I10,2017,Manual,16403,Petrol,20,60.1,1.0
3341, Tucson,2019,Semi-Auto,2626,Petrol,145,36.2,1.6
3344, Ioniq,2020,Automatic,2501,Hybrid,135,62.8,1.6
3345, I10,2018,Manual,14322,Petrol,145,60.1,1.0
3346, I10,2016,Manual,17497,Petrol,20,61.4,1.0
3347, I10,2018,Manual,4500,Petrol,145,60.1,1.0
3348, I20,2016,Manual,17784,Petrol,30,55.4,1.2
3349, Tucson,2019,Manual,8293,Petrol,145,34.9,1.6
3350, Kona,2018,Manual,8093,Petrol,150,54.3,1.0
3351, Tucson,2017,Manual,45005,Diesel,145,61.7,1.7
3353, I20,2017,Manual,16708,Petrol,145,58.9,0.0
3354, Tucson,2019,Semi-Auto,6692,Petrol,145,36.2,1.6
3356, Tucson,2020,Manual,1550,Petrol,145,34.9,1.6
3358, Tucson,2017,Semi-Auto,31960,Diesel,150,57.6,1.7
3359, I20,2017,Manual,9000,Petrol,30,58.9,1.2
3360, Santa Fe,2019,Automatic,5732,Diesel,145,39.2,2.2
3361, IX35,2015,Manual,33177,Diesel,160,51.4,2.0
3362, I10,2017,Manual,31226,Petrol,145,57.7,1.2
3363, Tucson,2019,Manual,575,Petrol,145,34.9,1.6
3364, I10,2019,Manual,2000,Petrol,145,49.6,1.0
3365, I30,2019,Manual,1775,Petrol,145,42.2,1.4
3367, I40,2019,Manual,10,Diesel,145,52.3,1.6
3369, I20,2019,Manual,17516,Petrol,145,46.3,1.2
3371, Kona,2018,Manual,11458,Petrol,145,52.3,1.0
3372, I30,2018,Manual,33762,Petrol,150,56.5,1.0
3373, Kona,2019,Manual,4459,Petrol,145,44.1,1.0
3374, Ioniq,2017,Automatic,27430,Hybrid,0,78.5,1.6
3375, Tucson,2017,Semi-Auto,27911,Diesel,125,57.6,1.7
3376, I30,2020,Manual,2148,Petrol,145,34.0,2.0
3377, I10,2016,Manual,21359,Petrol,30,57.6,1.2
3378, I20,2018,Manual,10960,Petrol,145,46.3,1.2
3379, Santa Fe,2017,Manual,19222,Diesel,145,47.1,2.2
3380, I10,2020,Manual,697,Petrol,145,55.4,1.2
3381, I10,2016,Manual,16309,Petrol,30,57.6,1.2
3382, IX20,2017,Manual,13675,Diesel,145,64.2,1.6
3383, Kona,2019,Manual,10,Petrol,145,44.1,1.0
3384, Tucson,2018,Automatic,16500,Petrol,145,36.2,1.6
3385, I40,2015,Automatic,62143,Diesel,200,47.1,1.7
3387, Ioniq,2019,Automatic,5653,Hybrid,135,78.5,1.6
3388, Tucson,2016,Manual,36092,Petrol,160,44.8,1.6
3389, I40,2014,Manual,51515,Diesel,30,62.8,1.7
3391, Tucson,2018,Manual,8462,Petrol,145,35.8,1.6
3392, Tucson,2016,Automatic,33925,Diesel,240,43.5,2.0
3393, I20,2019,Manual,15344,Petrol,150,46.3,1.2
3394, Tucson,2019,Semi-Auto,500,Hybrid,145,50.4,1.6
3395, I30,2018,Manual,6063,Petrol,145,56.5,1.0
3396, I20,2017,Manual,21807,Petrol,150,58.9,1.2
3397, Tucson,2017,Manual,20829,Diesel,125,54.3,2.0
3398, Kona,2018,Manual,6014,Petrol,145,44.1,1.0
3399, Tucson,2017,Semi-Auto,43858,Diesel,125,57.6,1.7
3400, Tucson,2017,Semi-Auto,24486,Petrol,150,39.8,1.6
3402, Tucson,2017,Semi-Auto,6173,Diesel,125,57.6,1.7
3403, I10,2018,Manual,16673,Petrol,145,60.1,1.0
3404, I10,2014,Manual,18724,Petrol,20,60.1,1.0
3405, I10,2017,Manual,13330,Petrol,145,57.7,1.2
3406, Santa Fe,2016,Manual,14785,Diesel,200,46.3,2.2
3407, Tucson,2017,Manual,14920,Diesel,30,61.7,1.7
3408, I20,2019,Manual,3011,Petrol,145,46.3,1.2
3409, I10,2018,Manual,2696,Petrol,150,60.1,1.0
3410, I10,2014,Manual,21029,Petrol,30,57.6,1.2
3411, I10,2019,Manual,4000,Petrol,145,49.6,1.0
3414, I10,2015,Manual,6380,Petrol,30,57.6,1.2
3415, Tucson,2017,Manual,12380,Petrol,150,44.8,1.6
3417, I800,2016,Automatic,27802,Diesel,325,33.6,2.5
3421, I20,2015,Manual,19800,Petrol,30,55.4,1.2
3422, Ioniq,2019,Automatic,5222,Hybrid,135,78.5,1.6
3423, Tucson,2016,Manual,36736,Diesel,125,58.9,2.0
3424, I10,2017,Manual,22022,Petrol,20,60.1,1.0
3425, Tucson,2016,Manual,36263,Diesel,30,61.7,1.7
3426, Kona,2019,Semi-Auto,634,Petrol,145,37.7,1.6
3427, I20,2014,Manual,33508,Petrol,30,57.6,1.2
3428, I800,2019,Automatic,8491,Diesel,145,31.7,2.5
3429, Getz,2007,Manual,90800,Petrol,125,51.4,1.1
3430, Tucson,2017,Manual,25172,Diesel,145,58.9,2.0
3431, Tucson,2019,Manual,5,Petrol,145,34.9,1.6
3434, I30,2019,Manual,3001,Petrol,145,41.5,1.4
3436, I20,2016,Manual,17499,Petrol,30,55.4,1.2
3438, I10,2017,Manual,33267,Petrol,145,57.7,1.2
3440, Ioniq,2018,Automatic,29248,Hybrid,135,78.5,1.6
3441, I800,2018,Manual,30727,Diesel,145,31.7,2.5
3443, Tucson,2017,Manual,4566,Diesel,30,61.7,1.7
3444, Tucson,2017,Manual,32147,Diesel,30,61.7,1.7
3445, Kona,2018,Manual,19,Petrol,145,44.1,1.0
3446, I30,2019,Manual,11879,Petrol,145,45.6,1.0
3447, I10,2019,Manual,17401,Petrol,145,57.6,1.2
3448, I10,2019,Manual,5000,Petrol,145,60.1,1.0
3450, IX20,2015,Manual,27027,Petrol,125,50.4,1.4
3452, Ioniq,2018,Automatic,7725,Hybrid,135,78.5,1.6
