ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
6540,B,Flight,4,2,272,3,high,F,6,4559
6542,C,Ship,6,4,296,4,low,M,4,1973
6544,C,Ship,3,2,253,2,medium,F,2,4567
6546,F,Ship,3,2,234,3,medium,M,5,4757
6547,C,Ship,4,3,226,2,low,F,32,2912
6548,D,Ship,5,3,174,6,high,F,41,1085
6549,F,Ship,3,4,212,8,low,F,34,2750
6550,B,Ship,$7,4,192,3,low,F,33,1694
6551,B,Ship,5,4,232,5,medium,F,4,1561
6554,D,Ship,4,4,145,4,low,F,35,1210
6555,A,Ship,$7,5,301,4,low,F,7,1727
6556,F,Road,3,1,135,2,medium,M,7,1316
6557,F,Ship,4,5,171,3,medium,F,2,1114
6559,A,Ship,6,3,252,2,low,M,6,1470
6562,D,Ship,3,1,221,3,low,F,64,2794
6564,D,Ship,4,3,173,4,low,M,9,5672
6566,A,Road,3,5,246,3,low,F,2,5556
6567,C,Road,3,3,149,3,low,F,63,1196
6569,A,Ship,2,2,251,6,medium,F,1,4165
6573,A,Ship,3,3,239,2,medium,F,2,5625
6575,F,Ship,3,1,174,2,low,M,44,1556
6576,F,Road,6,2,248,4,low,F,10,1563
6579,C,Flight,4,1,174,3,low,F,8,5549
6581,B,Road,5,2,137,3,medium,M,47,1023
6583,F,Ship,2,5,248,6,low,F,62,2750
6584,B,Ship,4,5,212,4,low,M,21,1014
6585,A,Road,6,3,232,5,high,M,10,4576
6589,F,Ship,4,3,238,2,low,M,7,5808
6590,A,Road,4,3,247,3,high,F,1,5214
6592,D,Ship,5,1,181,4,medium,F,4,5505
6594,D,Ship,3,3,245,2,medium,F,16,2577
6596,A,Road,5,2,262,5,medium,M,1,1483
6598,F,Flight,4,3,148,5,medium,M,2,4065
6599,F,Ship,3,4,166,4,low,M,4,5107
6600,F,Flight,3,1,162,3,medium,F,10,5726
6601,B,Road,3,2,238,2,medium,F,32,3274
6603,F,Flight,4,5,214,2,low,M,8,4512
6604,F,Flight,6,1,247,6,medium,F,6,4691
6607,F,Ship,4,5,232,5,low,F,3,1817
6608,D,Road,6,4,275,4,low,M,10,1005
6609,A,Ship,5,2,263,8,medium,M,24,3139
6610,A,Ship,3,4,266,2,high,F,33,3798
6611,D,Flight,2,2,128,2,low,M,17,1824
6612,D,Ship,3,4,187,3,low,M,7,5417
6613,F,Flight,5,1,137,5,low,F,8,4584
6614,A,Flight,3,2,173,3,high,M,60,1582
6616,F,Flight,5,4,221,6,medium,M,5,1944
6617,F,Ship,6,4,255,4,low,F,3,1569
6619,D,Road,5,4,244,6,low,F,10,1978
6621,D,Ship,$7,5,269,4,medium,F,9,1835
6622,D,Ship,5,3,249,3,medium,M,10,5001
6623,D,Ship,4,1,133,4,medium,M,64,1834
6625,D,Flight,4,4,210,2,high,M,6,4076
6628,A,Ship,4,1,190,10,low,F,35,3819
6630,F,Ship,3,1,251,3,medium,F,18,2240
6631,D,Ship,2,1,166,3,medium,F,8,4255
6632,A,Ship,3,4,210,3,low,F,7,2878
6633,B,Ship,4,3,222,2,medium,M,55,3833
6634,F,Ship,3,2,151,2,medium,M,1,5179
6636,F,Flight,2,2,225,7,high,M,9,4947
6637,B,Road,4,1,147,2,low,M,8,4600
6638,F,Flight,4,3,224,2,medium,M,8,5961
6641,D,Ship,6,3,281,3,medium,M,11,2135
6642,C,Flight,4,4,214,3,low,M,36,2684
6643,F,Ship,4,3,153,3,medium,F,6,5748
6644,D,Road,4,2,237,3,low,M,1,5114
6646,C,Ship,$7,4,282,5,low,M,5,1149
6647,F,Road,4,4,258,3,high,M,2,5420
6648,C,Flight,5,4,243,3,medium,M,4,4420
6649,F,Ship,3,5,179,5,low,M,56,1113
6650,F,Ship,5,1,190,4,medium,M,24,3446
6651,D,Ship,3,3,231,2,high,F,8,5021
6652,F,Flight,3,3,175,3,low,M,2,5740
6653,F,Ship,4,2,197,3,low,F,6,5826
6654,B,Flight,6,3,218,3,low,M,6,4594
6656,B,Flight,3,5,224,3,medium,F,20,2937
6657,F,Ship,3,2,131,5,low,F,8,5084
6658,A,Ship,3,5,185,2,medium,M,27,3624
6660,D,Ship,4,1,273,4,low,M,1,4857
6661,F,Ship,3,3,192,3,medium,M,4,5479
6662,A,Ship,6,1,273,4,low,M,6,1561
6663,C,Road,3,5,166,3,high,F,5,5206
6664,F,Ship,4,4,173,5,medium,F,2,1175
6667,F,Ship,4,3,140,2,low,F,22,1248
6669,D,Road,3,4,150,3,low,F,5,4950
6670,F,Flight,4,4,265,3,low,M,9,5508
6671,C,Ship,6,4,206,5,medium,F,10,1680
6672,F,Ship,3,3,153,5,low,F,12,1972
6674,B,Ship,5,1,174,3,low,M,10,4008
6675,F,Ship,3,4,111,5,medium,F,1,4102
6679,C,Ship,3,4,188,5,low,F,3,4835
6680,A,Ship,5,3,144,6,medium,F,35,1009
6681,D,Ship,2,4,252,4,medium,M,4,4787
6684,F,Ship,4,2,252,3,medium,F,4,5782
6686,B,Flight,3,3,158,3,low,M,1,5502
6688,B,Ship,3,3,250,3,medium,M,9,2752
6693,B,Ship,$7,3,306,4,low,M,2,1790
6694,D,Ship,5,3,238,5,high,M,7,1848
6695,F,Ship,3,3,163,3,medium,M,9,1257
6696,D,Road,6,1,127,3,low,F,8,5976
6697,A,Road,3,2,179,3,medium,M,9,5224
6700,D,Ship,3,1,271,3,medium,M,1,5486
6701,D,Ship,4,2,260,3,medium,F,3,4661
6702,F,Ship,4,4,163,3,medium,M,7,4463
6703,B,Road,5,5,237,3,medium,M,5,4285
6704,C,Ship,3,4,247,3,medium,M,8,5792
6705,B,Ship,5,5,221,5,low,F,3,1220
6707,D,Ship,3,4,207,2,medium,M,10,4706
6708,F,Flight,3,1,163,3,medium,M,59,1005
6709,F,Flight,4,1,179,3,high,M,5,4129
6710,F,Flight,4,3,207,2,medium,M,4,5227
6711,C,Road,3,5,182,3,high,M,5,4183
6712,D,Ship,4,3,170,2,low,M,3,4587
6714,F,Road,4,5,201,10,low,F,7,5340
6715,F,Ship,4,4,199,2,low,M,9,3075
6716,C,Road,5,1,227,5,low,M,7,1620
6717,B,Road,6,4,285,4,medium,M,9,1180
6718,A,Ship,6,4,197,5,medium,M,4,5889
6719,F,Ship,5,5,141,2,medium,M,14,1114
6721,F,Ship,4,5,184,3,low,M,5,4039
6722,A,Ship,3,3,249,3,low,M,10,5184
6723,B,Road,3,1,227,3,medium,F,47,3512
6724,F,Ship,4,3,264,5,low,F,2,1541
6725,F,Ship,5,4,237,3,medium,F,1,4369
6726,B,Ship,4,4,218,2,medium,M,27,2824
6727,A,Ship,4,2,275,5,medium,M,5,1900
6728,D,Ship,5,3,170,3,low,F,12,1018
6730,F,Ship,4,2,259,2,high,F,10,5265
6731,F,Ship,3,1,254,2,high,F,60,3590
6734,D,Ship,3,1,133,4,medium,F,6,5162
6737,A,Road,3,2,178,4,medium,F,48,1079
6738,F,Ship,4,4,253,3,medium,F,4,5236
6741,A,Ship,6,2,144,7,high,M,1,5501
6743,C,Ship,6,4,263,4,low,M,3,1276
6744,A,Flight,5,2,241,2,medium,M,9,4965
6745,A,Ship,3,4,250,6,medium,M,1,4543
6746,F,Road,6,3,171,3,low,F,1,4952
6748,C,Road,4,3,244,3,medium,M,1,3982
6749,A,Ship,3,4,241,2,low,M,57,3671
6750,D,Ship,3,1,132,2,medium,F,16,1731
6751,A,Ship,3,4,273,2,medium,M,2,4219
6752,D,Road,4,3,217,2,medium,F,2,5442
6754,C,Flight,4,2,252,3,low,F,1,4176
6757,B,Ship,4,5,227,10,low,M,7,4403
6758,A,Flight,3,4,97,4,low,M,32,1238
6759,F,Ship,3,5,233,4,low,F,9,4541
6760,C,Ship,4,3,143,3,medium,F,3,5062
6761,B,Road,4,2,224,2,low,M,9,5603
6763,F,Flight,4,5,260,3,high,M,10,4919
6765,C,Flight,4,4,236,3,low,M,10,4347
6767,F,Ship,2,4,224,2,low,M,8,4754
6771,C,Ship,5,4,177,4,medium,M,48,1920
6773,F,Road,5,4,140,4,high,F,5,1130
6774,A,Ship,5,2,239,5,low,M,1,1518
6775,B,Flight,4,5,157,3,medium,M,28,1557
6776,F,Road,5,1,217,2,low,F,9,4345
6777,F,Flight,5,1,170,4,medium,M,4,5113
6778,A,Ship,3,3,208,3,medium,M,61,3783
6779,A,Ship,3,3,264,3,medium,F,6,4247
6780,F,Road,4,3,230,3,high,F,1,5114
6781,F,Flight,3,5,189,3,low,M,5,5422
6782,D,Ship,3,1,201,6,medium,F,3,2497
6784,A,Ship,3,4,242,5,low,M,5,2307
6786,A,Flight,3,5,245,10,medium,M,8,4909
6788,B,Ship,4,2,266,3,medium,F,2,5252
6789,B,Ship,4,2,145,3,medium,F,7,5823
6790,F,Ship,3,3,261,3,low,M,2,5629
6791,D,Flight,3,2,165,3,medium,M,47,1639
6792,D,Ship,3,3,185,3,medium,M,4,4111
6795,A,Ship,4,3,183,3,low,M,4,5866
6796,D,Ship,6,1,229,6,low,M,35,3239
6797,A,Flight,3,3,234,3,medium,F,3,4187
6798,B,Ship,4,5,155,3,low,F,10,5315
6799,D,Ship,5,1,170,4,low,F,4,4855
6801,F,Ship,4,3,275,3,low,F,3,4824
6803,B,Ship,3,1,184,3,medium,F,49,2823
6804,D,Ship,4,3,136,4,low,M,10,5911
6806,B,Ship,4,4,232,2,low,M,36,2861
6808,C,Flight,4,5,108,10,medium,F,7,5928
6809,D,Road,4,3,187,6,low,F,9,5872
6810,C,Flight,4,2,229,4,medium,M,3,5340
6811,F,Ship,3,3,165,4,medium,M,2,4176
6813,C,Ship,3,1,134,3,medium,M,10,4200
6815,F,Ship,3,3,155,2,medium,F,5,5577
6816,F,Ship,5,4,133,3,low,M,9,1051
6819,D,Ship,5,4,285,6,high,M,63,3151
6820,F,Flight,4,4,260,5,low,F,5,1178
6822,D,Ship,3,4,231,3,medium,M,39,3792
6825,F,Ship,4,4,142,10,high,F,7,4624
6826,D,Ship,6,2,245,4,low,F,10,1448
6828,F,Ship,4,2,96,3,low,M,22,1294
6829,A,Ship,4,4,154,3,low,F,7,4106
6830,D,Ship,3,2,232,2,low,F,58,2054
6831,A,Flight,5,4,238,3,high,F,5,5907
6832,B,Ship,4,1,220,3,medium,M,1,5159
6833,B,Ship,5,4,268,3,low,F,3,5320
6835,B,Ship,3,5,204,4,low,M,6,4879
6836,C,Ship,3,1,269,3,low,M,47,3033
6837,C,Flight,2,4,144,4,low,F,8,5760
6838,B,Ship,4,4,207,10,low,F,1,4602
6839,B,Ship,3,4,259,2,medium,F,3,4154
6840,F,Ship,4,5,228,2,low,M,63,3401
6841,F,Ship,4,4,220,10,medium,F,7,4598
6842,B,Road,6,3,305,4,medium,F,9,1479
6844,F,Road,5,2,171,3,low,M,6,4656
6845,F,Ship,3,3,261,4,medium,F,7,4542
6846,B,Ship,3,4,215,3,high,F,5,4670
6847,D,Ship,3,5,202,2,medium,M,3,5746
6848,C,Ship,4,3,246,3,medium,F,52,2440
6850,A,Ship,4,5,143,8,low,M,44,1756
6853,D,Ship,4,5,254,3,medium,F,10,4148
6855,A,Ship,4,1,224,4,medium,F,5,4887
6856,F,Road,4,1,157,7,low,F,7,4385
6857,C,Ship,5,1,152,3,medium,F,6,4735
6858,F,Ship,5,1,255,6,low,F,3,1014
6859,F,Flight,3,4,204,3,medium,F,27,2772
6860,A,Ship,6,3,202,4,medium,F,3,4496
6861,D,Road,4,5,170,3,medium,M,3,4695
6862,B,Ship,4,3,263,3,low,M,4,4150
6863,F,Ship,4,5,160,2,medium,F,8,5234
6865,C,Ship,5,5,271,4,low,M,9,1989
6866,A,Flight,5,4,233,2,low,F,7,4597
6867,D,Ship,5,3,195,4,low,F,9,5577
6868,F,Ship,3,5,222,2,low,M,9,1321
6871,A,Ship,5,5,156,4,low,F,5,5987
6873,C,Road,6,2,235,5,low,F,5,1051
6875,D,Ship,4,1,216,6,low,M,9,1678
6876,B,Road,3,3,252,2,medium,F,48,2102
6877,C,Road,3,1,260,2,medium,F,6,4332
6879,A,Ship,4,4,168,3,low,M,6,5488
6884,F,Ship,3,2,141,3,medium,F,41,1801
6885,F,Ship,3,2,140,2,low,F,16,1685
6886,F,Ship,3,4,196,3,medium,M,8,5204
6887,B,Flight,3,3,231,2,low,M,46,2962
6889,D,Road,3,5,243,2,medium,M,42,3421
6893,A,Flight,3,5,260,3,medium,M,7,5379
6895,A,Ship,3,4,133,2,low,F,7,4663
6896,F,Flight,3,1,236,2,medium,F,8,5591
6897,C,Flight,3,5,121,3,low,F,10,1701
6898,B,Ship,3,5,202,2,medium,F,8,4552
6899,F,Flight,3,4,191,3,medium,F,10,4667
6901,A,Ship,3,5,215,3,medium,F,22,2585
6907,A,Ship,3,5,103,3,low,M,3,1403
6908,F,Ship,2,1,170,3,low,M,41,1128
6909,F,Flight,4,2,186,2,low,M,2,5604
6910,B,Flight,3,3,142,3,medium,M,23,1897
6911,F,Flight,4,3,206,4,low,M,1,4596
6912,C,Ship,6,5,204,3,medium,M,7,4119
6913,C,Flight,6,5,252,4,low,F,2,1249
6914,F,Ship,5,3,226,2,high,F,6,5033
6915,F,Ship,6,5,305,4,low,F,6,1787
6916,F,Ship,5,4,226,5,low,M,47,2240
6922,D,Ship,4,3,135,3,low,F,15,1008
6925,C,Ship,3,2,250,4,low,F,3,5449
6926,F,Ship,3,5,150,3,medium,F,4,4442
6927,D,Ship,6,1,247,4,medium,F,10,1783
6928,B,Road,4,5,224,4,medium,M,21,2026
6931,F,Ship,3,1,213,2,low,M,6,4747
6933,A,Flight,6,5,143,5,high,M,9,4060
6934,A,Flight,2,3,237,3,medium,M,2,5331
6935,B,Ship,2,1,207,4,low,M,1,5742
6936,A,Ship,6,3,175,5,medium,F,64,1860
6938,C,Ship,2,1,142,3,medium,F,8,6064
6939,F,Ship,5,2,243,2,medium,F,4,3681
6940,A,Road,3,1,274,3,low,M,4,2087
6941,B,Ship,3,3,228,3,medium,F,8,4927
6943,B,Road,3,1,242,4,low,M,10,4809
6944,D,Ship,4,4,234,2,high,M,2,2008
6946,A,Ship,3,3,274,3,medium,M,3,5157
6947,A,Ship,3,2,123,4,medium,F,7,1596
6948,B,Ship,4,5,248,3,low,M,7,5853
6950,F,Road,4,3,240,5,medium,F,5,1301
6951,C,Ship,4,2,174,3,low,M,9,1682
6952,A,Ship,3,5,175,2,low,M,59,1051
6953,A,Ship,5,2,210,7,medium,F,4,4525
6954,D,Ship,2,5,209,5,medium,F,9,5565
6955,C,Ship,$7,3,262,4,low,F,1,1384
6956,A,Flight,4,2,242,2,medium,F,8,5243
6958,C,Ship,4,2,161,2,high,F,8,5654
6959,F,Ship,4,3,259,5,medium,M,2,1574
6960,B,Ship,$7,4,291,4,high,M,4,1248
6961,F,Ship,4,3,130,3,medium,F,3,4317
6962,B,Ship,3,3,149,3,low,M,6,4654
6963,D,Ship,3,2,255,7,medium,M,2,5282
6964,D,Road,5,5,234,2,high,M,50,3914
6965,D,Ship,3,1,264,4,low,M,10,4265
6968,C,Ship,3,3,214,3,medium,M,3,4056
6971,D,Ship,3,2,198,2,medium,M,8,5889
6972,F,Ship,5,5,275,3,medium,M,9,4287
6973,D,Ship,3,2,141,3,low,M,7,4682
6975,B,Ship,3,3,265,3,medium,F,8,5070
6978,C,Road,5,1,163,3,low,M,4,4200
6979,C,Ship,3,5,150,4,medium,F,8,4433
6980,F,Road,3,2,193,3,low,F,7,5224
6984,A,Road,3,5,204,2,low,M,1,4133
6988,C,Road,2,2,127,3,low,M,13,1128
6989,D,Ship,4,2,223,5,medium,F,8,1559
6990,C,Flight,4,4,212,4,medium,M,16,2494
6991,A,Flight,4,2,237,6,low,F,8,5695
6992,F,Ship,2,4,204,10,low,F,4,4679
6995,F,Ship,4,5,149,3,low,M,9,4953
6996,B,Flight,3,1,107,3,high,F,13,1861
6997,F,Ship,4,5,173,3,low,F,7,4410
6998,F,Ship,6,1,113,2,medium,F,7,5234
6999,F,Ship,5,4,271,2,medium,F,6,4801
7002,F,Road,2,5,160,3,low,F,19,1399
7004,F,Ship,2,3,226,3,low,M,8,5119
7005,A,Ship,3,2,167,3,medium,M,5,5995
7006,A,Ship,6,1,259,4,low,F,4,1198
7007,F,Ship,4,1,135,2,high,F,25,1009
7009,D,Ship,$7,3,270,4,medium,F,10,1211
7010,F,Road,3,2,151,2,low,M,26,1793
7011,B,Ship,6,2,278,3,medium,F,3,2974
7012,F,Ship,2,1,137,5,medium,F,3,1037
7013,F,Flight,4,1,173,3,high,M,1,5749
7015,F,Road,3,1,201,6,medium,M,10,5077
7016,D,Ship,4,1,227,3,low,M,54,3972
7017,F,Ship,5,5,263,2,medium,M,8,4350
7020,F,Ship,3,3,188,4,medium,M,3,3075
7021,B,Ship,6,3,282,4,medium,M,3,1661
7022,D,Ship,3,3,169,3,low,F,9,4317
7024,F,Ship,4,5,256,4,low,F,8,5244
7026,F,Ship,4,3,211,8,medium,F,3,4550
7027,F,Ship,5,1,258,5,low,F,4,1032
7028,A,Road,4,5,105,5,high,M,4,5824
7029,C,Road,3,3,136,3,low,M,10,5175
7031,F,Ship,3,3,237,2,medium,M,8,5516
7032,C,Flight,4,5,260,3,low,M,10,4331
7033,F,Ship,3,5,171,3,medium,F,7,5318
7036,F,Ship,4,5,164,3,high,M,3,4454
7038,A,Road,4,5,234,3,low,M,3,5438
7039,B,Ship,3,5,142,2,low,M,6,5974
7040,B,Flight,6,4,275,4,low,M,9,1585
7041,F,Ship,4,4,241,3,high,M,39,3798
7042,D,Ship,6,5,254,4,high,F,10,1217
7043,F,Flight,4,3,181,3,low,F,5,5398
7044,F,Road,3,4,284,10,low,M,8,4562
7047,F,Flight,4,1,223,3,medium,F,4,4972
7048,B,Ship,2,3,147,3,low,F,5,5013
7049,B,Ship,5,4,244,3,medium,F,3,4015
7050,F,Ship,4,5,226,5,low,F,5,4833
7052,F,Flight,3,5,258,3,low,M,21,3446
7053,A,Ship,3,5,267,2,high,M,2,5062
7054,F,Ship,5,3,140,5,medium,F,6,1823
7055,F,Ship,3,3,149,2,medium,F,2,5311
7059,C,Ship,5,1,187,4,high,M,14,3849
7064,F,Ship,3,1,173,2,medium,F,4,5521
7065,A,Ship,4,1,241,4,medium,M,5,5080
7066,D,Ship,4,5,237,2,medium,F,6,5954
7067,B,Ship,4,4,266,3,medium,F,5,4641
7068,F,Road,6,3,276,4,low,F,5,1637
7069,F,Flight,5,3,247,5,low,M,10,1699
7070,D,Road,3,4,212,3,low,M,6,5935
7071,A,Flight,5,2,184,4,low,M,6,4155
7073,D,Road,4,4,189,2,low,M,5,4553
7074,F,Ship,4,5,273,4,medium,F,31,2373
7075,C,Ship,6,3,260,4,medium,M,9,1800
7076,A,Ship,5,4,242,3,high,F,4,4805
7077,F,Ship,3,3,229,6,medium,F,61,2298
7079,F,Flight,4,1,210,2,medium,F,7,3405
7080,B,Flight,2,3,183,2,medium,F,52,3199
7081,B,Ship,3,5,233,2,medium,F,2,4193
7082,F,Ship,3,2,263,3,high,F,44,3802
7084,C,Road,5,4,228,5,low,M,5,1844
7085,F,Road,4,4,266,4,medium,F,33,2701
7090,B,Ship,6,5,281,4,low,M,8,1241
7092,F,Ship,4,2,253,5,low,M,5,1812
7093,A,Ship,5,4,134,2,low,F,20,1549
7095,B,Road,4,3,252,2,medium,F,51,2658
7096,D,Ship,2,2,219,3,low,F,56,3608
7098,D,Ship,$7,5,292,5,low,M,5,1932
7099,D,Ship,5,1,260,5,low,M,4,1257
7101,F,Road,6,1,219,6,low,F,10,2385
7103,B,Ship,5,1,241,4,medium,M,7,5519
7106,F,Road,3,4,168,3,medium,M,5,5183
7107,D,Ship,5,2,226,6,low,F,5,1981
7108,F,Ship,3,3,172,3,low,F,58,1269
7110,F,Road,4,5,175,3,medium,F,5,4194
7112,A,Road,$7,1,275,4,medium,M,7,1754
7113,D,Ship,5,2,268,5,medium,F,2,1061
7116,F,Ship,4,3,235,3,medium,F,4,5748
7118,D,Ship,4,1,230,3,medium,M,40,2225
7119,B,Ship,3,4,134,3,medium,F,31,1540
7120,A,Ship,$7,3,281,4,low,M,1,1215
7121,A,Ship,3,5,258,3,low,F,5,4494
7122,C,Ship,3,4,181,2,medium,F,45,3448
7123,B,Ship,4,3,251,3,medium,M,5,4206
7124,A,Ship,4,5,195,2,low,M,2,4008
7126,F,Ship,3,2,268,3,low,M,9,4215
7127,C,Road,6,5,285,4,medium,F,5,1631
7128,B,Road,5,3,270,5,medium,M,9,1764
7130,D,Ship,4,1,248,2,medium,M,4,5783
7132,D,Flight,4,2,177,3,low,F,44,1233
7133,D,Ship,2,1,228,3,high,F,1,5500
7134,A,Ship,4,1,251,3,low,F,33,2502
7135,D,Ship,4,2,166,5,low,M,8,4493
7136,D,Ship,3,5,272,2,medium,M,6,4652
7138,B,Ship,2,3,275,3,medium,M,10,4183
7139,B,Ship,5,1,236,5,medium,F,3,1699
7140,A,Flight,4,3,185,10,high,F,7,4818
7141,A,Flight,5,1,303,5,medium,F,9,1203
7142,A,Ship,5,3,268,3,medium,F,9,4152
7143,A,Ship,4,5,220,3,medium,F,1,4912
7146,F,Ship,3,1,166,2,low,F,10,4137
7147,F,Ship,4,4,189,2,medium,F,18,2955
7150,D,Ship,5,1,184,3,low,F,10,4674
7154,A,Ship,3,1,231,3,low,M,1,5392
7155,A,Flight,6,3,266,4,medium,F,8,1547
7156,F,Flight,5,3,202,6,low,F,34,2936
7158,C,Flight,6,1,260,5,low,F,3,1434
7159,F,Road,4,2,150,4,low,F,1,5922
7160,F,Road,5,1,291,4,low,F,3,1663
7162,B,Road,5,4,269,2,medium,F,2,5962
7163,F,Flight,5,4,223,3,low,F,40,2074
7164,F,Road,2,4,147,3,low,M,5,1920
7165,B,Ship,4,5,234,3,low,F,4,5100
7167,A,Flight,6,2,290,4,medium,F,9,1339
7168,C,Ship,3,5,218,4,low,M,4,5330
7169,F,Ship,5,1,237,4,low,M,33,2605
7172,B,Flight,6,5,244,4,medium,F,4,1648
7173,A,Ship,5,5,244,2,low,M,10,5794
7174,D,Ship,3,4,182,3,medium,F,2,5281
7175,B,Ship,3,2,173,2,low,F,8,5492
7177,F,Road,4,4,162,2,medium,M,30,1158
7178,D,Ship,3,3,124,3,medium,M,59,1959
7179,F,Ship,$7,3,267,4,medium,M,8,1892
7180,B,Road,3,2,150,3,medium,M,29,1354
7181,A,Road,4,5,163,3,medium,F,2,4887
7183,D,Ship,3,3,208,5,low,F,10,4258
7184,D,Flight,3,4,183,2,low,M,5,4261
7186,F,Road,5,1,248,2,low,F,6,5281
7187,F,Ship,3,4,237,3,high,F,9,5514
7188,D,Ship,3,5,110,3,low,M,55,1875
7189,F,Road,4,3,140,8,medium,M,8,4065
7190,A,Ship,4,4,192,3,low,F,25,2443
7193,C,Ship,5,5,198,3,low,F,5,4754
7194,C,Ship,$7,4,281,4,low,M,9,1970
7196,F,Road,3,5,172,3,medium,M,1,5024
7197,A,Flight,$7,2,284,4,low,F,1,1085
7199,A,Ship,4,5,157,4,low,F,8,4344
7200,A,Ship,2,5,212,2,high,F,3,4389
7202,F,Ship,5,3,187,3,low,F,3,4343
7204,F,Ship,4,1,245,3,low,M,2,5835
7207,C,Ship,5,1,255,5,medium,M,9,1156
7208,B,Flight,6,3,154,2,high,M,7,4732
7209,C,Ship,2,3,274,3,high,F,24,3829
7210,B,Ship,4,1,275,10,medium,F,23,2726
7213,A,Ship,5,1,215,4,low,F,56,3905
7215,C,Ship,5,5,239,6,low,M,1,1384
7216,F,Ship,4,4,101,5,low,F,8,4192
7218,F,Ship,4,3,242,6,low,M,5,1411
7219,F,Flight,3,4,145,6,medium,M,57,1949
7222,F,Ship,3,4,271,2,low,M,14,2163
7223,A,Road,5,2,135,2,medium,M,4,5405
7224,B,Ship,3,5,245,4,high,F,26,2072
7225,D,Flight,5,2,262,5,low,M,5,1751
7227,C,Ship,4,3,194,2,medium,M,4,5780
7228,F,Ship,4,1,221,5,medium,M,22,3075
7229,F,Ship,4,5,268,2,medium,M,46,3076
7230,D,Ship,4,4,226,5,low,M,1,1761
7231,C,Flight,6,1,136,3,high,M,12,1592
7232,C,Ship,4,1,205,3,low,F,10,4923
7233,C,Road,3,1,236,6,medium,F,10,4858
7234,C,Ship,2,4,194,6,medium,F,39,3770
7235,A,Flight,4,3,171,3,low,F,24,1304
7236,B,Ship,3,3,139,2,low,M,9,1177
7237,F,Ship,6,2,305,4,low,M,2,1196
7239,C,Ship,3,1,141,3,low,M,6,1361
7243,F,Ship,5,3,242,5,low,F,10,1846
7244,F,Flight,4,2,209,2,low,F,23,2533
7245,C,Ship,5,4,145,4,low,M,4,4790
7246,C,Flight,4,5,210,2,medium,M,5,5683
7247,F,Ship,4,2,276,6,high,F,36,2843
7249,A,Ship,4,2,141,3,low,M,34,1619
7250,D,Ship,4,2,217,3,low,M,1,3133
7251,F,Ship,2,2,177,4,low,M,8,5878
7252,A,Ship,3,4,195,3,medium,M,23,3499
7253,C,Ship,5,1,195,3,low,M,37,3690
7254,B,Ship,3,3,201,2,high,M,36,3340
7256,B,Flight,4,3,256,3,low,F,4,5068
7257,A,Ship,5,4,241,3,high,M,6,4157
7258,F,Road,3,2,252,3,medium,M,7,4507
7259,D,Ship,3,5,260,2,medium,M,1,5970
7260,D,Ship,4,5,108,6,medium,M,46,1882
7261,B,Ship,4,5,228,5,low,M,5,1373
7264,F,Ship,3,1,202,3,medium,F,7,5818
7266,C,Ship,4,1,153,3,medium,M,5,5952
7267,A,Ship,3,3,273,2,medium,F,7,5491
7268,B,Ship,6,2,219,5,low,F,9,1071
7269,D,Ship,6,5,264,4,medium,M,8,1755
7270,F,Ship,4,2,265,4,medium,F,40,2637
7271,F,Flight,4,4,249,3,medium,F,4,5809
7272,B,Ship,3,2,256,3,low,M,1,4932
7273,F,Road,4,2,200,4,low,M,43,2747
7274,A,Ship,5,4,250,6,low,F,1,4343
7276,A,Ship,5,1,240,5,medium,M,1,1200
7277,B,Ship,3,4,172,3,low,M,32,1943
7281,B,Ship,4,1,216,2,low,F,5,5059
7282,C,Ship,3,2,146,3,high,F,4,5846
7284,B,Ship,2,5,140,4,high,F,2,4636
7287,D,Ship,3,1,204,4,medium,F,6,5926
7290,D,Road,2,2,159,6,low,F,6,4044
7291,C,Road,5,2,249,3,low,M,2,4696
7292,D,Ship,3,4,158,3,high,M,41,1137
7293,B,Flight,4,2,199,3,low,M,23,2994
7295,C,Road,6,3,246,4,medium,F,8,1741
7297,D,Ship,4,3,260,3,low,M,1,4796
7299,F,Ship,4,4,142,4,low,F,8,1777
7300,F,Ship,2,3,117,2,medium,M,36,1210
7301,D,Flight,3,3,178,3,high,M,12,1900
7302,B,Ship,3,1,171,2,low,M,10,5379
7303,C,Flight,4,3,176,5,low,M,2,5751
7304,D,Ship,5,4,268,3,high,F,10,4955
7305,C,Ship,4,1,134,3,medium,M,2,4983
7306,D,Ship,5,4,264,3,medium,M,10,4025
7307,C,Ship,6,1,260,3,low,F,4,1338
7309,F,Ship,6,3,256,4,low,F,9,1212
7310,A,Ship,5,1,211,3,low,M,7,5594
7312,F,Ship,6,5,100,4,medium,F,3,1440
7316,F,Flight,5,2,102,5,medium,F,3,4784
7317,A,Ship,$7,3,278,4,low,F,8,1909
7318,B,Road,4,3,265,2,medium,F,31,2326
7320,D,Flight,4,3,149,3,low,F,3,5542
7321,F,Ship,3,3,197,3,low,F,4,4858
7323,D,Ship,4,5,162,2,medium,M,64,1918
7324,D,Ship,4,4,169,4,medium,F,8,5493
7325,F,Road,6,4,253,4,medium,F,6,1961
7327,A,Flight,3,5,255,7,medium,M,8,4091
7328,C,Road,6,4,294,4,medium,M,5,1174
