ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Reached.on.Time_Y.N
8480,F,Road,4,2,190,2,medium,F,1,1
9604,B,Flight,5,3,206,2,medium,M,7,1
3384,F,Ship,3,3,150,3,medium,M,4,0
9490,B,Ship,3,4,266,3,medium,M,9,1
4524,F,Flight,3,1,170,3,low,M,3,1
8611,D,Road,5,4,228,5,low,F,9,1
5721,A,Ship,6,3,305,4,low,M,3,0
6441,A,Flight,3,4,186,6,low,F,8,0
5115,A,Ship,5,3,197,3,medium,F,2,1
8051,C,Ship,6,1,295,4,low,M,10,0
6191,C,Ship,4,5,180,2,medium,F,1,0
241,D,Ship,4,5,270,4,low,M,65,1
2744,F,Flight,4,3,132,4,medium,M,10,1
1813,D,Ship,4,2,185,2,medium,M,4,1
7490,F,Ship,$7,3,267,4,medium,M,8,1
10116,F,Road,4,5,237,5,medium,M,4,0
8138,F,Ship,4,5,235,4,medium,M,6,1
8630,F,Flight,6,4,258,4,low,F,7,1
6486,F,Ship,3,4,260,4,medium,M,10,0
7009,D,Ship,4,1,196,2,low,M,3,0
2421,A,Ship,5,2,249,5,high,F,28,1
4904,F,Ship,4,3,153,3,medium,F,6,0
5903,C,Flight,3,5,162,2,high,M,1,1
8549,C,Ship,5,2,226,5,medium,M,5,0
9853,D,Road,3,2,217,3,high,M,7,0
1563,A,Ship,4,2,136,2,medium,M,19,1
20,F,Ship,4,5,145,3,medium,M,45,1
3102,F,Ship,3,2,225,3,low,F,59,1
3986,F,Flight,6,2,106,5,low,M,9,1
643,D,Ship,4,1,240,2,low,M,14,1
6936,F,Ship,4,2,169,6,low,F,6,0
495,A,Ship,5,1,160,5,medium,F,16,1
1293,A,Ship,5,5,133,3,medium,F,21,1
9442,B,Road,4,1,238,5,medium,F,3,0
10806,F,Road,5,5,269,5,medium,F,3,0
9100,B,Ship,6,5,282,4,low,M,5,1
418,B,Flight,5,5,133,3,low,M,63,1
7237,D,Road,4,5,240,3,low,F,5,1
3673,D,Road,4,1,251,3,low,F,4,1
10049,C,Ship,3,1,171,4,medium,F,6,0
541,D,Road,3,3,172,3,medium,F,42,1
5577,A,Ship,3,1,144,3,low,F,8,1
6197,C,Ship,3,4,238,2,medium,F,1,1
8988,F,Ship,5,2,235,2,low,F,10,0
3042,F,Ship,4,3,220,4,low,M,19,1
1957,D,Ship,4,1,224,3,low,M,27,1
1152,F,Ship,2,2,176,5,low,F,55,1
1102,B,Flight,6,2,159,5,medium,F,22,1
10673,C,Road,5,2,258,5,high,M,6,0
10736,F,Ship,4,4,229,6,medium,F,8,0
9496,B,Ship,4,3,184,3,low,F,9,0
8269,D,Ship,$7,3,296,4,medium,F,7,0
1872,F,Ship,5,5,234,2,medium,F,43,1
9527,C,Ship,4,2,241,6,medium,M,5,1
5541,A,Ship,4,4,200,2,low,M,5,0
3930,F,Ship,4,4,181,4,low,M,4,0
1719,A,Ship,4,5,178,3,high,M,22,1
6496,B,Ship,$7,4,296,4,low,F,8,1
8751,A,Road,3,1,139,3,low,F,4,0
9805,D,Ship,3,2,255,4,low,F,8,0
5823,A,Ship,5,2,229,2,medium,M,1,0
3097,D,Ship,2,3,188,2,high,M,25,1
6729,A,Flight,3,3,234,3,low,M,3,0
1490,F,Road,3,1,268,3,medium,M,3,1
468,F,Ship,4,4,173,5,medium,F,2,1
3659,C,Ship,3,2,243,3,medium,F,8,0
8711,C,Ship,2,3,184,4,medium,M,3,0
9539,C,Ship,3,2,212,3,medium,M,10,0
10281,A,Flight,5,3,167,3,low,M,9,0
2768,F,Ship,3,1,121,5,low,M,62,1
6904,B,Ship,5,2,249,5,low,F,8,1
9123,A,Ship,3,1,247,2,low,M,7,0
3558,F,Flight,4,5,214,2,low,M,8,0
83,C,Ship,4,4,217,3,high,F,26,1
6688,B,Road,5,4,221,5,low,M,6,0
5052,F,Road,3,1,149,3,medium,M,5,1
6257,C,Ship,6,4,255,4,low,M,7,1
4071,A,Ship,4,4,129,6,medium,F,7,1
3003,A,Road,3,1,274,3,low,M,4,1
10827,A,Flight,4,5,167,2,low,F,10,0
10383,A,Ship,4,3,207,2,medium,M,5,0
10644,F,Ship,2,4,258,3,medium,M,3,0
7393,D,Road,5,3,174,3,medium,F,6,1
7506,F,Ship,$7,3,305,4,low,F,3,0
1359,A,Road,4,1,241,3,medium,F,61,1
5688,F,Ship,5,2,111,4,medium,F,7,0
9203,C,Ship,4,5,136,2,medium,M,4,0
6471,A,Ship,3,5,270,3,high,M,1,1
4749,A,Ship,5,3,199,10,medium,F,1,0
5463,A,Road,6,2,304,4,low,M,2,1
8352,F,Road,6,2,248,4,low,F,10,1
504,F,Ship,3,2,174,3,low,M,30,1
8072,F,Road,4,1,241,2,low,M,3,0
5308,B,Ship,3,5,133,3,medium,M,7,0
10482,F,Ship,5,4,263,5,low,M,5,0
6630,F,Ship,2,5,180,6,medium,F,7,1
6435,A,Flight,4,2,238,2,medium,F,9,0
5128,B,Ship,4,5,270,3,medium,F,2,0
4267,D,Ship,3,2,169,3,low,F,3,0
1784,F,Flight,5,4,206,3,low,M,53,1
5957,C,Ship,2,5,241,3,medium,F,3,1
3730,B,Ship,4,3,146,3,low,F,8,1
4795,D,Flight,3,3,272,8,high,M,7,1
1542,F,Ship,2,5,278,4,low,M,34,1
6799,D,Ship,4,3,172,3,medium,F,10,0
8114,F,Ship,3,2,210,3,medium,M,8,0
4063,D,Ship,6,3,98,3,low,F,8,1
4608,F,Ship,3,1,232,2,medium,F,2,1
3994,B,Ship,3,3,221,3,high,M,5,1
6717,A,Flight,3,5,260,3,medium,M,7,1
4150,B,Ship,3,1,241,2,low,M,8,1
4817,C,Ship,6,5,244,4,low,M,9,1
5483,C,Flight,5,4,217,2,medium,M,4,1
4237,D,Road,3,4,247,2,medium,F,2,1
9353,C,Ship,5,4,226,6,low,F,3,1
10582,B,Ship,4,2,152,4,medium,F,3,0
6010,B,Road,4,2,265,6,low,M,8,1
6124,B,Ship,3,5,144,2,medium,M,2,1
10216,B,Ship,4,5,242,6,low,F,9,0
4920,F,Road,2,1,228,2,medium,M,10,1
595,D,Ship,5,3,209,2,high,F,49,1
898,B,Ship,3,4,135,3,low,M,22,1
2901,A,Ship,3,3,274,3,low,M,6,1
1849,D,Ship,5,5,123,2,low,F,60,1
174,F,Ship,3,2,270,3,low,F,63,1
9060,F,Ship,3,2,199,3,medium,F,10,1
6219,A,Ship,6,4,306,4,low,F,8,1
2564,F,Ship,4,5,156,3,low,F,33,1
10323,A,Ship,2,1,96,2,high,F,9,1
7685,C,Flight,5,2,265,4,low,F,7,0
5238,F,Ship,3,1,176,3,low,F,7,0
9371,C,Ship,4,3,262,3,low,F,3,0
10450,B,Ship,4,3,233,5,low,M,5,1
7438,B,Ship,5,2,145,6,medium,M,9,0
1455,A,Ship,3,5,230,2,low,M,27,1
3704,F,Flight,6,3,225,4,low,M,5,1
5028,F,Ship,$7,4,295,4,low,M,5,0
9303,A,Road,3,3,237,3,medium,M,6,0
7081,D,Ship,3,1,200,4,medium,F,9,0
1869,A,Ship,2,3,211,3,medium,F,55,1
9268,B,Ship,4,2,145,3,medium,F,7,0
1489,D,Road,4,3,164,3,low,M,28,1
1063,D,Ship,4,2,272,4,low,M,62,1
6324,F,Ship,3,1,233,3,low,F,7,0
10153,D,Flight,4,1,274,6,low,M,8,1
10596,F,Ship,4,5,183,2,low,F,1,0
9520,B,Ship,2,2,101,5,medium,F,6,0
6769,D,Ship,4,1,100,6,medium,M,6,0
9538,B,Ship,3,3,275,3,medium,M,7,0
2279,C,Ship,3,1,268,3,low,F,47,1
1443,A,Ship,3,4,155,4,low,M,54,1
2890,B,Flight,4,3,149,3,medium,M,17,1
6971,C,Road,4,3,206,2,low,M,9,1
720,F,Ship,4,3,273,2,high,M,43,1
8513,C,Ship,3,5,184,3,low,F,2,1
4174,B,Ship,3,2,234,2,medium,M,8,1
10183,D,Ship,6,2,247,4,medium,M,3,0
7379,C,Road,5,4,254,2,low,M,9,1
3856,B,Ship,3,3,185,4,low,F,6,0
7693,D,Ship,5,2,146,7,low,M,7,0
10825,D,Flight,5,1,244,2,medium,M,6,0
2903,C,Ship,6,2,283,2,low,F,18,1
7604,F,Ship,4,1,240,4,medium,M,7,1
9623,C,Ship,5,2,266,10,high,M,9,1
8672,F,Ship,5,1,259,3,low,M,1,0
3688,B,Road,4,1,238,3,low,M,4,1
8331,A,Road,6,5,308,4,low,M,8,1
6366,F,Ship,6,1,225,6,low,M,8,1
2592,F,Road,5,5,266,4,medium,M,62,1
5014,B,Ship,6,5,260,4,medium,F,10,0
10136,F,Flight,4,1,196,3,medium,F,9,1
1384,B,Flight,3,2,238,4,medium,F,49,1
8526,F,Ship,3,1,155,3,low,F,9,0
5108,F,Ship,6,1,257,4,medium,F,3,1
10603,D,Ship,5,2,176,4,low,M,1,0
5666,F,Ship,3,4,186,3,medium,F,4,1
7570,B,Ship,4,1,155,3,low,F,4,0
9466,B,Flight,5,1,207,3,low,F,1,0
5542,B,Ship,4,4,260,2,low,M,3,0
5488,B,Flight,5,5,169,4,low,F,2,0
10334,F,Ship,4,1,166,5,low,F,9,0
855,A,Ship,4,3,121,2,medium,M,11,1
1424,F,Ship,4,2,150,3,high,F,32,1
4973,C,Ship,3,5,239,6,low,F,8,1
4470,F,Ship,4,4,135,2,low,F,10,1
10339,D,Ship,3,3,227,2,high,M,5,1
6106,B,Ship,3,5,186,3,medium,M,7,0
2761,D,Ship,5,3,264,10,medium,F,34,1
4556,F,Ship,$7,2,308,4,low,F,7,0
6449,C,Flight,3,4,150,2,low,F,6,0
8288,F,Ship,6,4,217,4,medium,F,4,1
2048,F,Road,2,4,239,5,low,F,59,1
5527,D,Ship,6,5,252,4,low,F,9,0
10975,D,Flight,5,2,219,5,low,F,9,0
7595,C,Ship,3,3,176,3,low,F,10,1
7532,F,Flight,4,4,148,2,low,M,4,0
9639,A,Ship,4,4,140,2,low,M,6,0
2102,F,Ship,5,1,195,6,low,F,29,1
6550,B,Road,5,1,249,5,medium,F,1,1
5316,F,Ship,3,1,219,3,medium,M,6,1
4434,F,Ship,4,5,163,3,high,M,4,0
5593,D,Road,4,4,264,4,medium,M,9,0
7942,B,Flight,4,3,225,8,low,M,8,1
3703,D,Flight,5,3,151,2,low,M,8,0
5878,B,Road,4,3,207,4,low,M,5,1
5557,D,Ship,2,2,249,3,low,F,3,1
5209,D,Flight,4,1,184,3,low,F,8,0
8996,F,Ship,5,3,232,3,medium,M,3,0
6702,F,Road,4,1,272,4,high,M,1,0
8377,D,Ship,4,5,248,4,low,F,2,0
8484,F,Road,3,2,160,2,high,M,4,0
8112,F,Ship,3,3,217,4,medium,F,3,0
6808,B,Ship,3,3,151,6,low,F,6,0
2780,F,Ship,5,4,167,7,medium,F,43,1
522,F,Road,4,5,149,2,medium,M,56,1
10972,B,Flight,5,5,221,5,low,M,8,0
7312,B,Ship,3,2,192,3,low,M,1,1
6700,B,Road,5,2,173,2,high,F,10,0
4251,A,Flight,5,4,194,5,low,M,8,1
5103,A,Ship,2,4,126,5,medium,M,2,0
9720,F,Road,5,2,152,3,low,F,4,1
787,D,Ship,4,2,210,3,low,M,16,1
1403,C,Ship,5,4,199,4,low,M,24,1
9181,D,Flight,$7,3,302,4,medium,F,7,0
6894,F,Ship,6,1,309,4,medium,M,9,0
588,F,Ship,3,5,194,2,medium,M,4,1
837,A,Flight,3,4,229,2,low,M,51,1
8166,F,Ship,3,4,285,3,low,M,9,1
3602,F,Ship,3,2,143,4,medium,F,7,0
3464,F,Ship,4,4,186,2,medium,F,9,1
7633,D,Ship,4,1,237,4,low,F,4,1
6288,F,Road,5,2,254,5,medium,M,6,0
667,D,Road,5,2,254,4,high,M,37,1
2837,C,Ship,4,1,151,2,low,F,47,1
3843,A,Flight,5,4,172,2,low,M,5,1
10917,A,Ship,5,1,224,5,low,M,1,0
2819,C,Ship,3,1,164,3,medium,F,9,1
2600,F,Flight,4,1,220,2,medium,M,38,1
2982,F,Ship,3,1,250,3,low,F,8,1
367,D,Ship,3,4,122,3,high,F,15,1
8375,C,Ship,4,1,145,3,medium,M,8,0
2477,C,Flight,3,4,243,3,low,F,60,1
6352,B,Ship,5,2,216,4,medium,F,9,0
5848,B,Ship,5,5,184,3,medium,M,7,0
8164,B,Ship,5,1,146,3,high,F,3,1
8564,F,Ship,3,2,177,2,high,M,9,0
210,F,Ship,2,5,148,3,high,F,11,1
7877,C,Ship,3,1,229,3,medium,M,7,1
6515,C,Ship,4,1,246,6,low,F,6,1
6207,A,Ship,3,2,177,4,low,F,3,1
417,A,Flight,4,3,159,3,low,M,33,1
3887,C,Ship,5,4,230,3,low,M,1,0
9894,F,Ship,5,5,211,3,medium,F,7,1
664,B,Road,3,2,178,2,medium,F,22,1
657,A,Ship,3,1,111,4,low,M,61,1
8669,C,Ship,3,1,152,3,low,M,1,1
3952,B,Road,4,1,215,3,low,M,9,0
10381,D,Ship,2,5,238,4,medium,M,9,0
2549,C,Ship,3,1,143,6,medium,M,2,1
9059,C,Flight,3,2,227,3,high,M,5,1
3687,A,Road,4,2,197,3,low,M,4,0
4773,A,Road,5,3,269,3,low,F,8,0
793,D,Ship,2,4,121,5,low,M,32,1
8692,B,Ship,4,2,150,2,low,F,2,0
2966,F,Ship,3,5,126,2,low,F,29,1
1749,A,Ship,4,1,147,3,low,M,11,1
1892,F,Road,4,5,238,10,medium,F,44,1
4513,D,Road,4,2,266,3,high,M,5,1
10686,F,Flight,3,5,133,4,low,M,10,0
8935,D,Ship,5,2,268,5,medium,F,2,1
3323,C,Ship,3,4,151,3,low,M,2,1
8492,F,Flight,3,1,244,3,medium,M,6,1
341,C,Ship,2,5,255,5,medium,F,53,1
2965,D,Ship,3,2,250,3,low,F,37,1
1069,D,Ship,3,3,255,3,medium,M,23,1
7036,B,Ship,2,1,219,4,low,M,6,0
8080,B,Flight,4,3,117,3,medium,F,4,0
7316,F,Ship,3,5,177,4,high,M,9,0
4125,A,Flight,4,1,233,2,low,M,7,1
9249,A,Ship,4,2,231,4,medium,M,9,0
3482,F,Ship,4,3,254,4,low,M,9,0
6407,C,Ship,4,2,212,3,medium,M,3,1
10469,C,Ship,5,1,241,5,low,M,4,1
6215,C,Ship,6,5,295,4,medium,M,1,0
10322,F,Ship,4,2,137,2,medium,M,3,1
6545,C,Ship,6,3,286,4,low,M,5,1
10533,A,Road,5,2,146,2,low,M,2,0
7059,A,Ship,3,4,226,2,medium,F,1,0
1072,B,Road,3,5,251,2,low,F,28,1
10013,C,Flight,3,1,263,3,medium,M,4,0
4558,B,Ship,6,2,256,5,medium,F,2,1
6868,B,Ship,4,4,223,5,medium,M,1,1
10594,B,Ship,2,5,188,2,medium,F,9,0
1183,D,Ship,3,3,140,2,medium,M,55,1
6330,F,Ship,4,3,228,3,medium,F,1,1
9418,B,Ship,6,3,286,4,medium,M,4,0
3942,F,Ship,3,5,271,4,medium,M,1,1
9599,C,Flight,6,1,215,4,low,M,1,1
3399,A,Road,6,2,240,4,low,M,9,0
10966,B,Flight,4,3,225,5,low,M,1,0
207,A,Ship,2,2,157,3,low,M,1,1
5972,F,Ship,6,3,202,4,medium,F,6,0
9595,D,Flight,4,5,251,5,high,M,8,0
1803,A,Ship,3,5,249,2,low,F,26,1
4483,D,Ship,5,4,171,5,medium,M,1,0
9754,B,Ship,3,5,202,2,medium,F,8,1
7175,C,Ship,5,5,271,4,low,M,9,0
5778,F,Ship,6,5,304,4,low,M,8,1
7124,F,Flight,4,1,168,2,medium,F,8,1
8617,D,Road,6,4,305,4,low,F,1,0
10531,D,Road,3,5,263,3,medium,M,4,1
7350,F,Ship,4,4,209,3,medium,M,8,1
3817,D,Road,4,4,157,2,medium,M,8,0
1108,B,Flight,3,1,211,2,low,F,45,1
8720,F,Ship,4,4,265,4,medium,F,6,1
6827,C,Road,5,4,248,5,low,F,3,1
5731,D,Road,3,3,183,2,low,M,6,0
3510,F,Ship,2,3,192,3,medium,F,8,1
6019,D,Road,6,5,278,4,medium,F,6,0
2922,F,Ship,3,1,257,2,medium,M,37,1
2128,B,Ship,3,1,236,2,high,M,2,1
2112,F,Ship,3,2,212,2,medium,F,65,1
5428,B,Ship,5,4,237,6,medium,M,2,0
6009,A,Road,6,1,258,4,low,M,3,0
5491,D,Flight,3,2,135,7,medium,M,8,0
7380,F,Road,4,3,144,3,low,F,7,0
7155,A,Ship,5,4,223,5,low,M,2,0
8071,D,Road,6,3,217,6,medium,M,3,0
444,F,Ship,4,4,207,2,medium,M,35,1
9561,A,Ship,3,2,236,2,medium,M,2,1
7317,A,Ship,5,1,241,3,low,F,7,1
10404,F,Road,4,4,264,6,medium,F,6,1
665,C,Road,4,5,197,3,low,F,34,1
10030,B,Ship,3,4,239,4,medium,F,10,1
9023,C,Road,5,4,140,3,medium,M,4,0
5706,F,Ship,4,5,164,3,high,M,3,0
9812,F,Ship,4,3,274,3,low,F,5,0
2451,A,Road,4,2,163,3,low,F,27,1
4683,A,Ship,4,4,163,3,low,M,3,1
8070,F,Road,4,4,214,3,medium,F,1,0
6597,A,Ship,$7,2,261,4,medium,M,9,1
3904,B,Ship,4,1,237,3,low,F,10,0
9652,B,Ship,2,4,180,2,low,F,5,1
5471,C,Road,6,5,264,4,low,M,1,1
2032,B,Road,3,2,143,4,medium,F,22,1
2654,F,Ship,5,3,225,3,medium,M,59,1
5328,F,Road,3,2,254,2,medium,F,10,0
84,F,Ship,5,5,162,3,high,F,31,1
6311,C,Flight,5,2,227,5,medium,M,9,0
6503,C,Ship,5,1,249,5,medium,M,10,0
8308,B,Ship,6,2,254,4,low,F,9,0
4926,F,Road,4,4,256,3,low,M,8,0
10734,F,Ship,5,1,251,6,low,F,5,0
574,B,Ship,4,3,108,6,low,F,22,1
6961,D,Road,3,1,178,4,medium,M,9,0
3689,C,Road,3,3,168,2,low,F,9,0
1233,A,Flight,4,2,166,3,low,M,5,1
9915,A,Ship,6,2,259,4,low,F,10,1
7722,F,Ship,5,1,229,6,low,M,9,1
6380,F,Ship,5,3,266,3,low,M,4,1
53,C,Ship,4,3,165,3,low,F,44,1
4719,A,Ship,3,4,225,4,low,F,8,0
8696,F,Ship,3,1,187,3,medium,M,7,0
7423,D,Ship,6,1,255,4,low,M,9,0
6133,D,Ship,3,3,208,5,low,F,10,0
75,A,Ship,6,1,238,6,low,F,13,1
8933,C,Ship,6,3,258,4,medium,M,9,0
1058,F,Ship,4,2,198,2,low,M,60,1
651,A,Ship,3,4,164,3,medium,M,13,1
8705,C,Ship,3,5,206,3,medium,F,9,0
7626,F,Ship,5,1,134,2,low,F,7,0
8154,F,Ship,5,4,234,3,low,F,2,0
673,D,Road,5,4,263,3,high,M,10,1
1726,B,Ship,5,3,248,3,medium,M,4,1
1057,D,Ship,3,4,272,4,low,F,23,1
6915,A,Ship,5,2,226,5,medium,M,5,0
7321,D,Ship,5,4,273,6,medium,F,7,1
1893,A,Road,5,1,247,10,medium,F,57,1
5368,B,Ship,5,2,203,6,medium,F,7,0
1133,C,Ship,3,3,175,3,high,F,45,1
7766,F,Ship,5,3,257,5,low,M,7,0
10986,F,Ship,5,1,229,5,low,F,10,1
7369,D,Ship,4,1,179,4,medium,F,2,1
1381,D,Flight,6,5,118,2,low,F,6,1
4691,C,Ship,3,1,245,3,medium,F,1,0
6278,F,Road,$7,5,296,4,low,M,8,1
3526,B,Ship,2,4,191,3,medium,F,6,0
6664,B,Ship,2,1,143,3,low,M,4,0
337,D,Ship,5,1,262,3,medium,F,58,1
7205,C,Ship,5,4,252,5,low,F,10,1
5643,A,Ship,4,4,193,3,low,M,5,1
10647,A,Ship,3,2,159,2,medium,M,8,0
5919,A,Ship,4,3,196,2,low,F,5,0
7609,D,Ship,5,5,140,3,high,F,7,1
5870,F,Road,5,2,164,2,medium,M,8,0
1656,F,Flight,3,3,157,2,medium,F,62,1
4517,C,Flight,3,1,255,7,low,F,3,0
5519,C,Ship,5,3,227,5,medium,M,2,0
1159,D,Ship,4,3,246,2,low,M,55,1
8642,F,Flight,6,1,261,4,medium,M,10,1
5566,B,Ship,4,1,173,2,medium,F,8,0
7538,F,Flight,3,1,214,2,low,F,3,1
6602,F,Ship,4,3,274,5,low,M,5,0
6609,A,Ship,5,1,236,6,medium,F,4,0
5622,F,Flight,3,3,168,4,low,F,2,1
2786,F,Ship,5,3,149,7,medium,F,51,1
8426,F,Ship,3,1,195,3,medium,F,3,0
999,A,Ship,3,3,141,2,medium,F,48,1
6505,D,Ship,$7,1,264,4,medium,F,9,1
3132,F,Road,4,1,232,3,medium,M,55,1
7238,F,Road,3,1,238,3,medium,F,6,0
2304,F,Road,3,3,181,2,medium,F,52,1
10158,F,Ship,4,5,163,3,medium,M,1,1
4056,F,Ship,4,3,164,2,low,F,3,0
5136,F,Ship,4,4,240,2,medium,F,4,0
3172,B,Ship,3,2,136,2,high,F,6,1
6614,F,Ship,5,1,276,5,medium,M,5,1
9927,A,Ship,5,1,233,5,medium,F,6,1
6392,F,Ship,3,2,239,3,low,F,10,0
4324,B,Ship,3,4,268,2,medium,M,8,1
5846,F,Ship,5,1,138,3,low,M,10,1
6862,B,Flight,6,4,289,4,high,F,4,0
3444,F,Ship,4,1,247,2,medium,F,7,0
6733,D,Ship,4,5,162,3,medium,F,10,1
8282,F,Ship,4,5,256,4,low,F,8,1
972,F,Flight,3,5,173,2,low,M,14,1
1344,F,Road,4,5,218,3,low,M,25,1
5662,B,Ship,5,5,245,5,medium,F,4,0
9646,B,Ship,5,4,176,6,medium,M,9,0
7172,F,Ship,6,4,250,4,low,M,3,1
2138,F,Ship,5,3,239,4,low,M,3,1
385,D,Road,4,3,236,2,high,M,23,1
6238,B,Ship,3,3,238,2,medium,F,4,0
7100,F,Road,3,4,180,7,high,M,4,0
8310,F,Ship,5,5,256,5,low,F,10,1
7700,F,Ship,2,1,149,4,medium,F,7,0
2807,C,Ship,3,1,187,4,medium,M,42,1
9050,F,Flight,3,4,238,2,low,M,5,1
10403,C,Road,3,5,166,3,high,F,5,0
5167,D,Ship,5,4,177,2,low,M,2,1
6018,F,Road,6,3,269,4,low,M,3,0
4407,A,Ship,3,3,269,3,medium,M,5,1
798,F,Road,2,3,194,4,medium,M,65,1
9738,F,Flight,3,2,210,3,low,F,9,1
3546,F,Road,4,3,186,3,low,M,7,1
1709,C,Ship,4,2,213,4,low,F,37,1
2377,D,Ship,4,1,264,3,low,F,39,1
8176,B,Ship,3,5,193,3,medium,F,4,0
6972,F,Road,3,5,151,2,medium,M,8,1
2567,C,Ship,2,4,139,8,medium,F,62,1
9824,F,Ship,5,5,239,3,low,M,5,0
4876,B,Ship,4,5,234,3,medium,F,3,1
7384,B,Road,5,4,145,6,medium,M,6,0
10490,F,Ship,3,2,169,2,low,M,6,0
333,A,Ship,3,5,215,3,medium,F,22,1
6171,A,Flight,4,1,219,3,low,M,3,1
1496,F,Road,4,3,199,2,low,F,28,1
2849,C,Ship,4,2,274,2,medium,M,55,1
7825,D,Flight,3,2,142,3,low,M,9,0
6583,D,Flight,$7,2,279,4,medium,F,1,0
6679,D,Ship,3,5,135,2,medium,F,9,1
8475,A,Road,4,5,199,3,low,M,2,0
1535,C,Ship,3,5,169,2,low,F,20,1
5158,B,Ship,4,2,274,2,low,M,10,0
10985,C,Ship,5,1,257,5,medium,M,1,1
4016,F,Ship,2,5,116,3,low,F,1,1
2747,C,Flight,5,2,171,3,high,M,34,1
7521,A,Road,3,5,204,2,low,M,1,0
2842,B,Ship,4,2,180,3,low,M,3,1
1940,F,Ship,3,1,215,2,low,F,47,1
1144,B,Ship,3,3,224,2,low,F,37,1
9762,F,Ship,4,3,103,2,low,M,4,0
6542,F,Ship,6,4,283,4,low,F,10,0
5774,F,Ship,6,5,257,4,medium,F,1,1
2932,B,Ship,3,3,135,3,medium,F,28,1
1811,C,Ship,4,2,274,2,low,M,11,1
9114,F,Ship,5,4,137,2,low,F,2,1
2508,F,Ship,3,1,183,2,low,M,58,1
10886,F,Ship,4,4,177,5,medium,M,7,1
10816,B,Road,3,2,216,2,low,F,1,1
8798,F,Ship,3,3,150,2,medium,M,9,0
5810,F,Ship,5,1,179,3,low,F,7,0
1393,D,Ship,4,1,253,7,medium,M,37,1
4209,A,Ship,4,2,224,3,low,F,3,0
10638,F,Ship,5,4,151,3,low,F,10,0
2765,C,Ship,5,4,177,4,medium,M,48,1
4367,C,Road,2,5,216,3,medium,F,2,0
8871,A,Ship,5,3,239,5,low,M,10,0
6175,D,Flight,5,4,157,3,medium,F,7,1
1450,B,Ship,3,3,162,2,medium,M,65,1
9973,D,Ship,3,1,167,2,low,F,8,1
10142,F,Flight,5,5,263,5,medium,M,10,1
9780,F,Ship,5,5,251,2,high,F,3,1
2107,D,Ship,3,1,111,4,low,F,8,1
3461,C,Ship,3,5,220,2,low,F,1,0
9735,A,Flight,3,5,223,4,high,F,7,1
3964,B,Road,4,5,213,3,medium,F,7,0
6297,A,Road,4,3,246,6,low,F,10,0
7811,C,Flight,4,3,262,4,high,F,2,1
9567,A,Road,4,1,224,2,medium,M,2,1
8771,C,Flight,3,4,251,3,medium,M,5,1
7528,B,Road,4,2,177,3,low,F,4,0
7551,A,Flight,3,3,217,2,high,F,9,1
7007,C,Ship,4,1,238,3,high,F,4,0
8240,F,Ship,3,2,185,4,low,M,6,0
2882,F,Flight,4,1,164,2,medium,F,3,1
110,F,Ship,4,1,141,3,medium,M,47,1
5257,D,Ship,6,5,292,4,low,F,10,1
5754,F,Flight,3,4,239,8,high,M,4,0
1628,F,Road,4,2,104,7,medium,F,46,1
9651,A,Ship,6,1,117,7,medium,F,4,0
5690,F,Ship,4,4,135,2,low,M,4,0
10707,A,Ship,5,4,255,6,low,M,4,1
402,F,Road,3,2,217,2,high,M,19,1
5364,F,Ship,4,5,226,5,low,F,5,0
2011,D,Ship,4,5,264,3,medium,M,57,1
7687,D,Flight,5,4,233,4,medium,M,1,1
9301,D,Road,4,2,149,6,low,F,6,0
1373,C,Flight,4,5,150,2,low,F,30,1
1143,A,Ship,6,3,269,2,high,M,43,1
3238,B,Ship,3,4,177,3,low,F,6,0
5551,D,Ship,3,5,145,2,low,F,2,1
9363,A,Ship,6,1,264,4,low,M,9,0
8446,B,Ship,3,5,142,2,low,M,6,1
6865,D,Flight,4,3,255,5,low,M,1,0
6225,A,Ship,4,2,217,6,medium,F,3,1
8850,F,Ship,3,5,203,10,medium,F,1,0
6948,F,Ship,4,1,196,4,low,F,3,0
262,B,Road,2,3,151,3,low,F,23,1
9807,A,Ship,4,1,150,2,low,M,5,0
41,C,Ship,5,1,227,2,low,M,15,1
8344,B,Road,4,5,219,5,low,M,2,0
2499,A,Ship,4,5,205,3,low,F,60,1
10417,D,Flight,5,2,263,6,low,F,6,1
2410,B,Ship,3,2,180,2,low,F,6,1
525,A,Road,5,2,154,3,low,M,40,1
3625,D,Ship,2,5,233,3,medium,M,10,1
2507,C,Ship,5,4,243,3,low,F,35,1
7681,D,Flight,4,3,173,3,medium,F,2,0
2321,C,Road,4,1,273,4,low,F,54,1
3237,A,Ship,2,5,231,2,low,F,10,1
4897,D,Ship,3,1,264,4,low,M,10,0
7137,A,Flight,5,4,238,3,high,F,5,1
6071,C,Ship,5,5,175,6,low,F,2,1
5934,F,Ship,3,1,183,2,medium,F,10,0
4305,A,Ship,4,4,163,2,low,F,9,0
3404,F,Road,3,1,119,2,low,F,10,1
7388,F,Road,4,1,157,7,low,F,7,0
9611,C,Ship,3,3,264,2,low,M,2,0
7219,D,Ship,5,5,262,5,low,M,9,0
8177,C,Ship,5,4,184,3,low,F,1,1
4969,D,Ship,3,3,269,3,high,M,8,0
